"gene" "hog" "phylostrata" "age"
"10280" "TRINITY_DN6546_c0_g1" "HOG:A0583133" "Eukaryota" "UC"
"10281" "TRINITY_DN65489_c0_g1" "HOG:A0563337" "Eukaryota" "UC"
"10282" "TRINITY_DN6552_c0_g1" "HOG:A0237378" "Streptophyta" "MC"
"10283" "TRINITY_DN6554_c0_g1" "HOG:A0234064" "Embryophyta" "MC"
"10284" "TRINITY_DN6557_c0_g1" "HOG:A0562609" "Eukaryota" "UC"
"10285" "TRINITY_DN6558_c0_g1" "HOG:A0203499" "Pentapetalae" "MC"
"10286" "TRINITY_DN656_c0_g1" "HOG:A0237198" "Streptophyta" "MC"
"10287" "TRINITY_DN6560_c0_g1" "HOG:A0212219" "Mesangiospermae" "MC"
"10288" "TRINITY_DN6561_c0_g1" "HOG:A0563426" "Eukaryota" "UC"
"10289" "TRINITY_DN65618_c0_g1" "HOG:A0203190" "Pentapetalae" "MC"
"10290" "TRINITY_DN6563_c0_g1" "HOG:A0231833" "Tracheophyta" "MC"
"10291" "TRINITY_DN6564_c0_g1" "HOG:A0234437" "Embryophyta" "MC"
"10292" "TRINITY_DN6566_c0_g1" "HOG:A0233578" "Embryophyta" "MC"
"10293" "TRINITY_DN6567_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"10294" "TRINITY_DN65676_c0_g1" "HOG:A0780214" "LUCA" "UC"
"10295" "TRINITY_DN65683_c0_g1" "HOG:A0237832" "Streptophyta" "MC"
"10296" "TRINITY_DN6570_c0_g1" "HOG:A0562406" "Eukaryota" "UC"
"10297" "TRINITY_DN6571_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"10298" "TRINITY_DN65718_c0_g1" "HOG:A0779791" "LUCA" "UC"
"10299" "TRINITY_DN65747_c0_g1" "HOG:A0200239" "rosids" "MC"
"10300" "TRINITY_DN65759_c0_g1" "HOG:A0235228" "Embryophyta" "MC"
"10301" "TRINITY_DN6576_c0_g1" "HOG:A0224082" "Spermatophyta" "MC"
"10302" "TRINITY_DN6577_c0_g1" "HOG:A0203433" "Pentapetalae" "MC"
"10303" "TRINITY_DN6578_c0_g1" "HOG:A0564669" "Eukaryota" "UC"
"10304" "TRINITY_DN6582_c0_g1" "HOG:A0234128" "Embryophyta" "MC"
"10305" "TRINITY_DN6583_c0_g1" "HOG:A0235430" "Embryophyta" "MC"
"10306" "TRINITY_DN65848_c0_g1" "HOG:A0235913" "Embryophyta" "MC"
"10307" "TRINITY_DN6587_c0_g1" "HOG:A0219593" "Magnoliopsida" "MC"
"10308" "TRINITY_DN6589_c0_g1" "HOG:A0235392" "Embryophyta" "MC"
"10309" "TRINITY_DN6590_c0_g1" "HOG:A0237739" "Streptophyta" "MC"
"10310" "TRINITY_DN6591_c0_g1" "HOG:A0562791" "Eukaryota" "UC"
"10311" "TRINITY_DN6594_c0_g1" "HOG:A0206141" "Pentapetalae" "MC"
"10312" "TRINITY_DN6595_c0_g1" "HOG:A0237295" "Streptophyta" "MC"
"10313" "TRINITY_DN6596_c0_g1" "HOG:A0239186" "Viridiplantae" "UC"
"10314" "TRINITY_DN6599_c0_g1" "HOG:A0779867" "LUCA" "UC"
"10315" "TRINITY_DN66_c0_g1" "HOG:A0219605" "Magnoliopsida" "MC"
"10316" "TRINITY_DN6601_c0_g1" "HOG:A0786066" "LUCA" "UC"
"10317" "TRINITY_DN6604_c0_g1" "HOG:A0563289" "Eukaryota" "UC"
"10318" "TRINITY_DN66063_c0_g1" "HOG:A0779739" "LUCA" "UC"
"10319" "TRINITY_DN6607_c0_g1" "HOG:A0570621" "Eukaryota" "UC"
"10320" "TRINITY_DN66090_c0_g1" "HOG:A0236373" "Embryophyta" "MC"
"10321" "TRINITY_DN6612_c0_g1" "HOG:A0568976" "Eukaryota" "UC"
"10322" "TRINITY_DN66121_c0_g1" "HOG:A0563266" "Eukaryota" "UC"
"10323" "TRINITY_DN6615_c0_g1" "HOG:A0211593" "Mesangiospermae" "MC"
"10324" "TRINITY_DN662_c0_g1" "HOG:A0198102" "rosids" "MC"
"10325" "TRINITY_DN66210_c0_g1" "HOG:A0779727" "LUCA" "UC"
"10326" "TRINITY_DN66217_c0_g1" "HOG:A0779910" "LUCA" "UC"
"10327" "TRINITY_DN6624_c0_g1" "HOG:A0221423" "Magnoliopsida" "MC"
"10328" "TRINITY_DN6627_c0_g1" "HOG:A0562869" "Eukaryota" "UC"
"10329" "TRINITY_DN66274_c0_g1" "HOG:A0554823" "Opisthokonta" "MC"
"10330" "TRINITY_DN66283_c0_g1" "HOG:A0563094" "Eukaryota" "UC"
"10331" "TRINITY_DN66293_c0_g1" "HOG:A0233849" "Embryophyta" "MC"
"10332" "TRINITY_DN663_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"10333" "TRINITY_DN6630_c0_g1" "HOG:A0203562" "Pentapetalae" "MC"
"10334" "TRINITY_DN6631_c0_g1" "HOG:A0237383" "Streptophyta" "MC"
"10335" "TRINITY_DN66310_c0_g1" "HOG:A0235446" "Embryophyta" "MC"
"10336" "TRINITY_DN6632_c0_g1" "HOG:A0202433" "Pentapetalae" "MC"
"10337" "TRINITY_DN66340_c0_g1" "HOG:A0780590" "LUCA" "UC"
"10338" "TRINITY_DN66397_c0_g1" "HOG:A0570604" "Eukaryota" "UC"
"10339" "TRINITY_DN664_c0_g1" "HOG:A0567226" "Eukaryota" "UC"
"10340" "TRINITY_DN664_c0_g2" "HOG:A0567226" "Eukaryota" "UC"
"10341" "TRINITY_DN6642_c0_g1" "HOG:A0219736" "Magnoliopsida" "MC"
"10342" "TRINITY_DN6644_c0_g1" "HOG:A0563847" "Eukaryota" "UC"
"10343" "TRINITY_DN66449_c0_g1" "HOG:A0206755" "Pentapetalae" "MC"
"10344" "TRINITY_DN6646_c0_g1" "HOG:A0220959" "Magnoliopsida" "MC"
"10345" "TRINITY_DN6647_c0_g1" "HOG:A0206466" "Pentapetalae" "MC"
"10346" "TRINITY_DN6649_c0_g1" "HOG:A0204965" "Pentapetalae" "MC"
"10347" "TRINITY_DN665_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"10348" "TRINITY_DN6650_c0_g1" "HOG:A0206077" "Pentapetalae" "MC"
"10349" "TRINITY_DN6653_c0_g1" "HOG:A0236802" "Embryophyta" "MC"
"10350" "TRINITY_DN6655_c0_g1" "HOG:A0570413" "Eukaryota" "UC"
"10351" "TRINITY_DN6656_c0_g1" "HOG:A0575125" "Eukaryota" "UC"
"10352" "TRINITY_DN6657_c0_g1" "HOG:A0781267" "LUCA" "UC"
"10353" "TRINITY_DN66574_c0_g1" "HOG:A0231339" "Spermatophyta" "MC"
"10354" "TRINITY_DN6658_c0_g1" "HOG:A0174229" "fabids" "MC"
"10355" "TRINITY_DN6659_c0_g1" "HOG:A0569092" "Eukaryota" "UC"
"10356" "TRINITY_DN66598_c0_g1" "HOG:A0562930" "Eukaryota" "UC"
"10357" "TRINITY_DN6661_c0_g1" "HOG:A0563536" "Eukaryota" "UC"
"10358" "TRINITY_DN6662_c0_g1" "HOG:A0564343" "Eukaryota" "UC"
"10359" "TRINITY_DN66632_c0_g1" "HOG:A0237976" "Streptophyta" "MC"
"10360" "TRINITY_DN6664_c0_g1" "HOG:A0568444" "Eukaryota" "UC"
"10361" "TRINITY_DN6665_c0_g1" "HOG:A0562168" "Eukaryota" "UC"
"10362" "TRINITY_DN6667_c0_g1" "HOG:A0234010" "Embryophyta" "MC"
"10363" "TRINITY_DN667_c0_g1" "HOG:A0562266" "Eukaryota" "UC"
"10364" "TRINITY_DN6670_c0_g1" "HOG:A0576987" "Eukaryota" "UC"
"10365" "TRINITY_DN6671_c0_g1" "HOG:A0779916" "LUCA" "UC"
"10366" "TRINITY_DN66727_c0_g1" "HOG:A0558128" "Opisthokonta" "MC"
"10367" "TRINITY_DN6675_c0_g1" "HOG:A0211573" "Mesangiospermae" "MC"
"10368" "TRINITY_DN6677_c0_g1" "HOG:A0174259" "fabids" "MC"
"10369" "TRINITY_DN6679_c0_g1" "HOG:A0235490" "Embryophyta" "MC"
"10370" "TRINITY_DN668_c0_g1" "HOG:A0780090" "LUCA" "UC"
"10371" "TRINITY_DN6681_c0_g1" "HOG:A0563135" "Eukaryota" "UC"
"10372" "TRINITY_DN66855_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"10373" "TRINITY_DN66885_c0_g1" "HOG:A0221002" "Magnoliopsida" "MC"
"10374" "TRINITY_DN6689_c0_g1" "HOG:A0562190" "Eukaryota" "UC"
"10375" "TRINITY_DN6691_c0_g1" "HOG:A0174289" "fabids" "MC"
"10376" "TRINITY_DN6692_c0_g1" "HOG:A0198192" "rosids" "MC"
"10377" "TRINITY_DN6696_c0_g1" "HOG:A0237410" "Streptophyta" "MC"
"10378" "TRINITY_DN6697_c0_g1" "HOG:A0585519" "Eukaryota" "UC"
"10379" "TRINITY_DN67_c0_g1" "HOG:A0232343" "Tracheophyta" "MC"
"10380" "TRINITY_DN6700_c0_g1" "HOG:A0568440" "Eukaryota" "UC"
"10381" "TRINITY_DN6701_c0_g1" "HOG:A0232858" "Tracheophyta" "MC"
"10382" "TRINITY_DN6702_c0_g1" "HOG:A0564683" "Eukaryota" "UC"
"10383" "TRINITY_DN6709_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"10384" "TRINITY_DN6710_c0_g1" "HOG:A0234539" "Embryophyta" "MC"
"10385" "TRINITY_DN6712_c0_g1" "HOG:A0203434" "Pentapetalae" "MC"
"10386" "TRINITY_DN67143_c0_g1" "HOG:A0197972" "rosids" "MC"
"10387" "TRINITY_DN6715_c0_g1" "HOG:A0233932" "Embryophyta" "MC"
"10388" "TRINITY_DN6719_c0_g1" "HOG:A0203693" "Pentapetalae" "MC"
"10389" "TRINITY_DN672_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"10390" "TRINITY_DN6720_c0_g1" "HOG:A0563437" "Eukaryota" "UC"
"10391" "TRINITY_DN6728_c0_g1" "HOG:A0573790" "Eukaryota" "UC"
"10392" "TRINITY_DN6729_c0_g1" "HOG:A0198267" "rosids" "MC"
"10393" "TRINITY_DN673_c0_g1" "HOG:A0562524" "Eukaryota" "UC"
"10394" "TRINITY_DN6730_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"10395" "TRINITY_DN6732_c0_g1" "HOG:A0562742" "Eukaryota" "UC"
"10396" "TRINITY_DN6733_c0_g1" "HOG:A0199248" "rosids" "MC"
"10397" "TRINITY_DN6736_c0_g1" "HOG:A0573788" "Eukaryota" "UC"
"10398" "TRINITY_DN6737_c0_g1" "HOG:A0220216" "Magnoliopsida" "MC"
"10399" "TRINITY_DN6738_c0_g1" "HOG:A0234949" "Embryophyta" "MC"
"10400" "TRINITY_DN6742_c0_g1" "HOG:A0234721" "Embryophyta" "MC"
"10401" "TRINITY_DN67429_c0_g1" "HOG:A0779856" "LUCA" "UC"
"10402" "TRINITY_DN67431_c0_g1" "HOG:A0202837" "Pentapetalae" "MC"
"10403" "TRINITY_DN67436_c0_g1" "HOG:A0757163" "Bacteria" "MC"
"10404" "TRINITY_DN67445_c0_g1" "HOG:A0221353" "Magnoliopsida" "MC"
"10405" "TRINITY_DN67446_c0_g1" "HOG:A0198007" "rosids" "MC"
"10406" "TRINITY_DN67451_c0_g1" "HOG:A0213077" "Mesangiospermae" "MC"
"10407" "TRINITY_DN67452_c0_g1" "HOG:A0562705" "Eukaryota" "UC"
"10408" "TRINITY_DN67456_c0_g1" "HOG:A0563400" "Eukaryota" "UC"
"10409" "TRINITY_DN67457_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"10410" "TRINITY_DN67459_c0_g1" "HOG:A0573209" "Eukaryota" "UC"
"10411" "TRINITY_DN67469_c0_g1" "HOG:A0563984" "Eukaryota" "UC"
"10412" "TRINITY_DN6747_c0_g1" "HOG:A0786062" "LUCA" "UC"
"10413" "TRINITY_DN67472_c0_g1" "HOG:A0567026" "Eukaryota" "UC"
"10414" "TRINITY_DN6748_c0_g1" "HOG:A0572347" "Eukaryota" "UC"
"10415" "TRINITY_DN67480_c0_g1" "HOG:A0572342" "Eukaryota" "UC"
"10416" "TRINITY_DN67486_c0_g1" "HOG:A0219718" "Magnoliopsida" "MC"
"10417" "TRINITY_DN675_c0_g1" "HOG:A0228939" "Spermatophyta" "MC"
"10418" "TRINITY_DN6750_c0_g1" "HOG:A0222337" "Magnoliopsida" "MC"
"10419" "TRINITY_DN67501_c0_g1" "HOG:A0569643" "Eukaryota" "UC"
"10420" "TRINITY_DN67502_c0_g1" "HOG:A0235074" "Embryophyta" "MC"
"10421" "TRINITY_DN67503_c0_g1" "HOG:A0221837" "Magnoliopsida" "MC"
"10422" "TRINITY_DN6751_c0_g1" "HOG:A0780592" "LUCA" "UC"
"10423" "TRINITY_DN67516_c0_g1" "HOG:A0213159" "Mesangiospermae" "MC"
"10424" "TRINITY_DN67518_c0_g1" "HOG:A0567373" "Eukaryota" "UC"
"10425" "TRINITY_DN67526_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"10426" "TRINITY_DN67533_c0_g1" "HOG:A0780579" "LUCA" "UC"
"10427" "TRINITY_DN67538_c0_g1" "HOG:A0570429" "Eukaryota" "UC"
"10428" "TRINITY_DN67541_c0_g1" "HOG:A0582812" "Eukaryota" "UC"
"10429" "TRINITY_DN67549_c0_g1" "HOG:A0562662" "Eukaryota" "UC"
"10430" "TRINITY_DN6755_c0_g1" "HOG:A0237083" "Streptophyta" "MC"
"10431" "TRINITY_DN67550_c0_g1" "HOG:A0556884" "Opisthokonta" "MC"
"10432" "TRINITY_DN67552_c0_g1" "HOG:A0224751" "Spermatophyta" "MC"
"10433" "TRINITY_DN67558_c0_g1" "HOG:A0206024" "Pentapetalae" "MC"
"10434" "TRINITY_DN67565_c0_g1" "HOG:A0175540" "fabids" "MC"
"10435" "TRINITY_DN6757_c0_g1" "HOG:A0563585" "Eukaryota" "UC"
"10436" "TRINITY_DN67570_c0_g1" "HOG:A0224058" "Spermatophyta" "MC"
"10437" "TRINITY_DN67572_c0_g1" "HOG:A0780094" "LUCA" "UC"
"10438" "TRINITY_DN67573_c0_g1" "HOG:A0786990" "LUCA" "UC"
"10439" "TRINITY_DN67578_c0_g1" "HOG:A0239491" "Viridiplantae" "UC"
"10440" "TRINITY_DN6758_c0_g1" "HOG:A0234234" "Embryophyta" "MC"
"10441" "TRINITY_DN67586_c0_g1" "HOG:A0786674" "LUCA" "UC"
"10442" "TRINITY_DN67587_c0_g1" "HOG:A0204005" "Pentapetalae" "MC"
"10443" "TRINITY_DN67588_c0_g1" "HOG:A0563852" "Eukaryota" "UC"
"10444" "TRINITY_DN67591_c0_g1" "HOG:A0573209" "Eukaryota" "UC"
"10445" "TRINITY_DN67595_c0_g1" "HOG:A0779778" "LUCA" "UC"
"10446" "TRINITY_DN67596_c0_g1" "HOG:A0231751" "Tracheophyta" "MC"
"10447" "TRINITY_DN67602_c0_g1" "HOG:A0215653" "Mesangiospermae" "MC"
"10448" "TRINITY_DN67615_c0_g1" "HOG:A0202459" "Pentapetalae" "MC"
"10449" "TRINITY_DN6762_c0_g1" "HOG:A0785631" "LUCA" "UC"
"10450" "TRINITY_DN67620_c0_g1" "HOG:A0202782" "Pentapetalae" "MC"
"10451" "TRINITY_DN67621_c0_g1" "HOG:A0221272" "Magnoliopsida" "MC"
"10452" "TRINITY_DN67623_c0_g1" "HOG:A0574729" "Eukaryota" "UC"
"10453" "TRINITY_DN67627_c0_g1" "HOG:A0572349" "Eukaryota" "UC"
"10454" "TRINITY_DN6763_c0_g1" "HOG:A0240388" "Viridiplantae" "UC"
"10455" "TRINITY_DN67645_c0_g1" "HOG:A0568467" "Eukaryota" "UC"
"10456" "TRINITY_DN67647_c0_g1" "HOG:A0563258" "Eukaryota" "UC"
"10457" "TRINITY_DN67648_c0_g1" "HOG:A0224057" "Spermatophyta" "MC"
"10458" "TRINITY_DN6765_c0_g1" "HOG:A0567273" "Eukaryota" "UC"
"10459" "TRINITY_DN67662_c0_g1" "HOG:A0199681" "rosids" "MC"
"10460" "TRINITY_DN67664_c0_g1" "HOG:A0238839" "Viridiplantae" "UC"
"10461" "TRINITY_DN67666_c0_g1" "HOG:A0222021" "Magnoliopsida" "MC"
"10462" "TRINITY_DN6767_c0_g1" "HOG:A0224769" "Spermatophyta" "MC"
"10463" "TRINITY_DN67689_c0_g1" "HOG:A0562679" "Eukaryota" "UC"
"10464" "TRINITY_DN6769_c0_g1" "HOG:A0575444" "Eukaryota" "UC"
"10465" "TRINITY_DN67691_c0_g1" "HOG:A0232793" "Tracheophyta" "MC"
"10466" "TRINITY_DN67694_c0_g1" "HOG:A0562297" "Eukaryota" "UC"
"10467" "TRINITY_DN67695_c0_g1" "HOG:A0231841" "Tracheophyta" "MC"
"10468" "TRINITY_DN677_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"10469" "TRINITY_DN6770_c0_g1" "HOG:A0562333" "Eukaryota" "UC"
"10470" "TRINITY_DN6771_c0_g1" "HOG:A0202949" "Pentapetalae" "MC"
"10471" "TRINITY_DN67713_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"10472" "TRINITY_DN6773_c0_g1" "HOG:A0219720" "Magnoliopsida" "MC"
"10473" "TRINITY_DN67734_c0_g1" "HOG:A0238208" "Streptophyta" "MC"
"10474" "TRINITY_DN67739_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"10475" "TRINITY_DN67744_c0_g1" "HOG:A0237597" "Streptophyta" "MC"
"10476" "TRINITY_DN6775_c0_g1" "HOG:A0203465" "Pentapetalae" "MC"
"10477" "TRINITY_DN67753_c0_g1" "HOG:A0202544" "Pentapetalae" "MC"
"10478" "TRINITY_DN67756_c0_g1" "HOG:A0206807" "Pentapetalae" "MC"
"10479" "TRINITY_DN67758_c0_g1" "HOG:A0237538" "Streptophyta" "MC"
"10480" "TRINITY_DN67761_c0_g1" "HOG:A0221679" "Magnoliopsida" "MC"
"10481" "TRINITY_DN67765_c0_g1" "HOG:A0179316" "Malvaceae" "MC"
"10482" "TRINITY_DN67766_c0_g1" "HOG:A0232735" "Tracheophyta" "MC"
"10483" "TRINITY_DN67767_c0_g1" "HOG:A0220505" "Magnoliopsida" "MC"
"10484" "TRINITY_DN67771_c0_g1" "HOG:A0237227" "Streptophyta" "MC"
"10485" "TRINITY_DN67773_c0_g1" "HOG:A0564076" "Eukaryota" "UC"
"10486" "TRINITY_DN67775_c0_g1" "HOG:A0232240" "Tracheophyta" "MC"
"10487" "TRINITY_DN6778_c0_g1" "HOG:A0237780" "Streptophyta" "MC"
"10488" "TRINITY_DN67780_c0_g1" "HOG:A0198357" "rosids" "MC"
"10489" "TRINITY_DN67786_c0_g1" "HOG:A0212145" "Mesangiospermae" "MC"
"10490" "TRINITY_DN6779_c0_g1" "HOG:A0203199" "Pentapetalae" "MC"
"10491" "TRINITY_DN67790_c0_g1" "HOG:A0566697" "Eukaryota" "UC"
"10492" "TRINITY_DN67791_c0_g1" "HOG:A0551353" "Metazoa" "MC"
"10493" "TRINITY_DN67794_c0_g1" "HOG:A0567174" "Eukaryota" "UC"
"10494" "TRINITY_DN678_c0_g1" "HOG:A0780195" "LUCA" "UC"
"10495" "TRINITY_DN6780_c0_g1" "HOG:A0567017" "Eukaryota" "UC"
"10496" "TRINITY_DN67800_c0_g1" "HOG:A0236462" "Embryophyta" "MC"
"10497" "TRINITY_DN67806_c0_g1" "HOG:A0564189" "Eukaryota" "UC"
"10498" "TRINITY_DN6781_c0_g1" "HOG:A0232902" "Tracheophyta" "MC"
"10499" "TRINITY_DN67816_c0_g1" "HOG:A0787481" "LUCA" "UC"
"10500" "TRINITY_DN67832_c0_g1" "HOG:A0203206" "Pentapetalae" "MC"
"10501" "TRINITY_DN67833_c0_g1" "HOG:A0220198" "Magnoliopsida" "MC"
"10502" "TRINITY_DN67842_c0_g1" "HOG:A0582507" "Eukaryota" "UC"
"10503" "TRINITY_DN67844_c0_g1" "HOG:A0779872" "LUCA" "UC"
"10504" "TRINITY_DN67846_c0_g1" "HOG:A0236565" "Embryophyta" "MC"
"10505" "TRINITY_DN67854_c0_g1" "HOG:A0223669" "Spermatophyta" "MC"
"10506" "TRINITY_DN67856_c0_g1" "HOG:A0779795" "LUCA" "UC"
"10507" "TRINITY_DN67857_c0_g1" "HOG:A0207341" "Pentapetalae" "MC"
"10508" "TRINITY_DN6786_c0_g1" "HOG:A0223709" "Spermatophyta" "MC"
"10509" "TRINITY_DN67861_c0_g1" "HOG:A0207352" "Pentapetalae" "MC"
"10510" "TRINITY_DN67862_c0_g1" "HOG:A0234345" "Embryophyta" "MC"
"10511" "TRINITY_DN67865_c0_g1" "HOG:A0563388" "Eukaryota" "UC"
"10512" "TRINITY_DN67869_c0_g1" "HOG:A0220199" "Magnoliopsida" "MC"
"10513" "TRINITY_DN6787_c0_g1" "HOG:A0240049" "Viridiplantae" "UC"
"10514" "TRINITY_DN67872_c0_g1" "HOG:A0151072" "Poaceae" "MC"
"10515" "TRINITY_DN67881_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"10516" "TRINITY_DN67894_c0_g1" "HOG:A0222871" "Magnoliopsida" "MC"
"10517" "TRINITY_DN67895_c0_g1" "HOG:A0220489" "Magnoliopsida" "MC"
"10518" "TRINITY_DN67897_c0_g1" "HOG:A0215813" "Mesangiospermae" "MC"
"10519" "TRINITY_DN67900_c0_g1" "HOG:A0562234" "Eukaryota" "UC"
"10520" "TRINITY_DN67906_c0_g1" "HOG:A0204322" "Pentapetalae" "MC"
"10521" "TRINITY_DN67907_c0_g1" "HOG:A0221405" "Magnoliopsida" "MC"
"10522" "TRINITY_DN67914_c0_g1" "HOG:A0563164" "Eukaryota" "UC"
"10523" "TRINITY_DN67918_c0_g1" "HOG:A0221898" "Magnoliopsida" "MC"
"10524" "TRINITY_DN6792_c0_g1" "HOG:A0562330" "Eukaryota" "UC"
"10525" "TRINITY_DN67920_c0_g1" "HOG:A0206122" "Pentapetalae" "MC"
"10526" "TRINITY_DN67928_c0_g1" "HOG:A0202394" "Pentapetalae" "MC"
"10527" "TRINITY_DN67938_c0_g1" "HOG:A0779736" "LUCA" "UC"
"10528" "TRINITY_DN6794_c0_g1" "HOG:A0173517" "50" "MC"
"10529" "TRINITY_DN67940_c0_g1" "HOG:A0785609" "LUCA" "UC"
"10530" "TRINITY_DN67941_c0_g1" "HOG:A0220579" "Magnoliopsida" "MC"
"10531" "TRINITY_DN67946_c0_g1" "HOG:A0234339" "Embryophyta" "MC"
"10532" "TRINITY_DN6796_c0_g1" "HOG:A0203262" "Pentapetalae" "MC"
"10533" "TRINITY_DN67965_c0_g1" "HOG:A0233062" "Tracheophyta" "MC"
"10534" "TRINITY_DN6797_c0_g1" "HOG:A0779797" "LUCA" "UC"
"10535" "TRINITY_DN67971_c0_g1" "HOG:A0224407" "Spermatophyta" "MC"
"10536" "TRINITY_DN67981_c0_g1" "HOG:A0235296" "Embryophyta" "MC"
"10537" "TRINITY_DN67985_c0_g1" "HOG:A0203829" "Pentapetalae" "MC"
"10538" "TRINITY_DN67986_c0_g1" "HOG:A0167626" "asterids" "MC"
"10539" "TRINITY_DN67993_c0_g1" "HOG:A0563847" "Eukaryota" "UC"
"10540" "TRINITY_DN68003_c0_g1" "HOG:A0582289" "Eukaryota" "UC"
"10541" "TRINITY_DN6801_c0_g1" "HOG:A0232301" "Tracheophyta" "MC"
"10542" "TRINITY_DN68024_c0_g1" "HOG:A0164571" "Solanaceae" "MC"
"10543" "TRINITY_DN68031_c0_g1" "HOG:A0570604" "Eukaryota" "UC"
"10544" "TRINITY_DN6804_c0_g1" "HOG:A0220292" "Magnoliopsida" "MC"
"10545" "TRINITY_DN68041_c0_g1" "HOG:A0536058" "Bilateria" "MC"
"10546" "TRINITY_DN68044_c0_g1" "HOG:A0198148" "rosids" "MC"
"10547" "TRINITY_DN68050_c0_g1" "HOG:A0576915" "Eukaryota" "UC"
"10548" "TRINITY_DN68056_c0_g1" "HOG:A0781430" "LUCA" "UC"
"10549" "TRINITY_DN68063_c0_g1" "HOG:A0222311" "Magnoliopsida" "MC"
"10550" "TRINITY_DN68065_c0_g1" "HOG:A0235829" "Embryophyta" "MC"
"10551" "TRINITY_DN6807_c0_g1" "HOG:A0562285" "Eukaryota" "UC"
"10552" "TRINITY_DN68072_c0_g1" "HOG:A0571850" "Eukaryota" "UC"
"10553" "TRINITY_DN68076_c0_g1" "HOG:A0220523" "Magnoliopsida" "MC"
"10554" "TRINITY_DN6808_c0_g1" "HOG:A0782219" "LUCA" "UC"
"10555" "TRINITY_DN68082_c0_g1" "HOG:A0779741" "LUCA" "UC"
"10556" "TRINITY_DN68084_c0_g1" "HOG:A0203455" "Pentapetalae" "MC"
"10557" "TRINITY_DN68088_c0_g1" "HOG:A0223946" "Spermatophyta" "MC"
"10558" "TRINITY_DN6809_c0_g1" "HOG:A0238675" "Viridiplantae" "UC"
"10559" "TRINITY_DN68090_c0_g1" "HOG:A0222500" "Magnoliopsida" "MC"
"10560" "TRINITY_DN68091_c0_g1" "HOG:A0564076" "Eukaryota" "UC"
"10561" "TRINITY_DN68108_c0_g1" "HOG:A0237545" "Streptophyta" "MC"
"10562" "TRINITY_DN68112_c0_g1" "HOG:A0779791" "LUCA" "UC"
"10563" "TRINITY_DN68116_c0_g1" "HOG:A0582807" "Eukaryota" "UC"
"10564" "TRINITY_DN68117_c0_g1" "HOG:A0235579" "Embryophyta" "MC"
"10565" "TRINITY_DN68122_c0_g1" "HOG:A0220835" "Magnoliopsida" "MC"
"10566" "TRINITY_DN68146_c0_g1" "HOG:A0563661" "Eukaryota" "UC"
"10567" "TRINITY_DN68148_c0_g1" "HOG:A0563337" "Eukaryota" "UC"
"10568" "TRINITY_DN6816_c0_g1" "HOG:A0562394" "Eukaryota" "UC"
"10569" "TRINITY_DN68161_c0_g1" "HOG:A0197351" "malvids" "MC"
"10570" "TRINITY_DN68163_c0_g1" "HOG:A0180068" "Malvaceae" "MC"
"10571" "TRINITY_DN68165_c0_g1" "HOG:A0234912" "Embryophyta" "MC"
"10572" "TRINITY_DN68166_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"10573" "TRINITY_DN68171_c0_g1" "HOG:A0562362" "Eukaryota" "UC"
"10574" "TRINITY_DN68174_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"10575" "TRINITY_DN68175_c0_g1" "HOG:A0237225" "Streptophyta" "MC"
"10576" "TRINITY_DN68188_c0_g1" "HOG:A0566937" "Eukaryota" "UC"
"10577" "TRINITY_DN68191_c0_g1" "HOG:A0212044" "Mesangiospermae" "MC"
"10578" "TRINITY_DN682_c0_g1" "HOG:A0223854" "Spermatophyta" "MC"
"10579" "TRINITY_DN68204_c0_g1" "HOG:A0220963" "Magnoliopsida" "MC"
"10580" "TRINITY_DN6821_c0_g1" "HOG:A0563238" "Eukaryota" "UC"
"10581" "TRINITY_DN6822_c0_g1" "HOG:A0238635" "Viridiplantae" "UC"
"10582" "TRINITY_DN68235_c0_g1" "HOG:A0235752" "Embryophyta" "MC"
"10583" "TRINITY_DN68237_c0_g1" "HOG:A0167845" "asterids" "MC"
"10584" "TRINITY_DN68239_c0_g1" "HOG:A0563584" "Eukaryota" "UC"
"10585" "TRINITY_DN6824_c0_g1" "HOG:A0234705" "Embryophyta" "MC"
"10586" "TRINITY_DN68251_c0_g1" "HOG:A0563839" "Eukaryota" "UC"
"10587" "TRINITY_DN68252_c0_g1" "HOG:A0233890" "Embryophyta" "MC"
"10588" "TRINITY_DN68259_c0_g1" "HOG:A0563288" "Eukaryota" "UC"
"10589" "TRINITY_DN6826_c0_g1" "HOG:A0223408" "Spermatophyta" "MC"
