"gene" "hog" "phylostrata" "age"
"18557" "TRINITY_DN8449_c0_g1" "HOG:A0237698" "Streptophyta" "MC"
"18558" "TRINITY_DN845_c0_g1" "HOG:A0233898" "Embryophyta" "MC"
"18559" "TRINITY_DN8450_c0_g1" "HOG:A0585002" "Eukaryota" "UC"
"18560" "TRINITY_DN8451_c0_g1" "HOG:A0572122" "Eukaryota" "UC"
"18561" "TRINITY_DN8455_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"18562" "TRINITY_DN8458_c0_g1" "HOG:A0211633" "Mesangiospermae" "MC"
"18563" "TRINITY_DN846_c0_g1" "HOG:A0785731" "LUCA" "UC"
"18564" "TRINITY_DN8460_c0_g1" "HOG:A0582289" "Eukaryota" "UC"
"18565" "TRINITY_DN8461_c0_g1" "HOG:A0216163" "Mesangiospermae" "MC"
"18566" "TRINITY_DN8462_c0_g1" "HOG:A0234664" "Embryophyta" "MC"
"18567" "TRINITY_DN8465_c0_g1" "HOG:A0229019" "Spermatophyta" "MC"
"18568" "TRINITY_DN8468_c0_g1" "HOG:A0237667" "Streptophyta" "MC"
"18569" "TRINITY_DN8469_c0_g1" "HOG:A0779751" "LUCA" "UC"
"18570" "TRINITY_DN8470_c0_g1" "HOG:A0571486" "Eukaryota" "UC"
"18571" "TRINITY_DN8471_c0_g1" "HOG:A0563118" "Eukaryota" "UC"
"18572" "TRINITY_DN8473_c0_g1" "HOG:A0234543" "Embryophyta" "MC"
"18573" "TRINITY_DN8473_c1_g1" "HOG:A0234543" "Embryophyta" "MC"
"18574" "TRINITY_DN8474_c0_g1" "HOG:A0563683" "Eukaryota" "UC"
"18575" "TRINITY_DN8478_c0_g1" "HOG:A0562602" "Eukaryota" "UC"
"18576" "TRINITY_DN8481_c0_g1" "HOG:A0202984" "Pentapetalae" "MC"
"18577" "TRINITY_DN8482_c0_g2" "HOG:A0563242" "Eukaryota" "UC"
"18578" "TRINITY_DN8483_c0_g1" "HOG:A0167628" "asterids" "MC"
"18579" "TRINITY_DN8488_c0_g1" "HOG:A0563232" "Eukaryota" "UC"
"18580" "TRINITY_DN849_c0_g1" "HOG:A0237787" "Streptophyta" "MC"
"18581" "TRINITY_DN8492_c0_g1" "HOG:A0224841" "Spermatophyta" "MC"
"18582" "TRINITY_DN8493_c0_g1" "HOG:A0577247" "Eukaryota" "UC"
"18583" "TRINITY_DN8495_c0_g1" "HOG:A0562902" "Eukaryota" "UC"
"18584" "TRINITY_DN8495_c0_g2" "HOG:A0562902" "Eukaryota" "UC"
"18585" "TRINITY_DN8496_c0_g1" "HOG:A0237157" "Streptophyta" "MC"
"18586" "TRINITY_DN8497_c0_g2" "HOG:A0238618" "Viridiplantae" "UC"
"18587" "TRINITY_DN8498_c0_g1" "HOG:A0786945" "LUCA" "UC"
"18588" "TRINITY_DN8499_c0_g1" "HOG:A0221190" "Magnoliopsida" "MC"
"18589" "TRINITY_DN85_c0_g1" "HOG:A0231960" "Tracheophyta" "MC"
"18590" "TRINITY_DN8500_c0_g1" "HOG:A0238627" "Viridiplantae" "UC"
"18591" "TRINITY_DN8502_c0_g1" "HOG:A0566933" "Eukaryota" "UC"
"18592" "TRINITY_DN8503_c0_g1" "HOG:A0167565" "asterids" "MC"
"18593" "TRINITY_DN8504_c0_g1" "HOG:A0236510" "Embryophyta" "MC"
"18594" "TRINITY_DN8505_c0_g1" "HOG:A0234350" "Embryophyta" "MC"
"18595" "TRINITY_DN8506_c0_g1" "HOG:A0237665" "Streptophyta" "MC"
"18596" "TRINITY_DN8508_c0_g1" "HOG:A0431252" "Drosophila" "MC"
"18597" "TRINITY_DN8509_c0_g1" "HOG:A0202788" "Pentapetalae" "MC"
"18598" "TRINITY_DN851_c1_g1" "HOG:A0563327" "Eukaryota" "UC"
"18599" "TRINITY_DN8510_c0_g1" "HOG:A0167505" "asterids" "MC"
"18600" "TRINITY_DN8515_c0_g1" "HOG:A0240027" "Viridiplantae" "UC"
"18601" "TRINITY_DN8517_c0_g1" "HOG:A0239157" "Viridiplantae" "UC"
"18602" "TRINITY_DN8518_c0_g1" "HOG:A0168414" "asterids" "MC"
"18603" "TRINITY_DN8519_c0_g1" "HOG:A0779877" "LUCA" "UC"
"18604" "TRINITY_DN852_c0_g1" "HOG:A0226814" "Spermatophyta" "MC"
"18605" "TRINITY_DN8520_c0_g1" "HOG:A0563161" "Eukaryota" "UC"
"18606" "TRINITY_DN8522_c0_g1" "HOG:A0563937" "Eukaryota" "UC"
"18607" "TRINITY_DN8523_c0_g1" "HOG:A0223703" "Spermatophyta" "MC"
"18608" "TRINITY_DN8524_c0_g1" "HOG:A0562857" "Eukaryota" "UC"
"18609" "TRINITY_DN8525_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"18610" "TRINITY_DN8528_c0_g1" "HOG:A0222323" "Magnoliopsida" "MC"
"18611" "TRINITY_DN8528_c1_g1" "HOG:A0233866" "Embryophyta" "MC"
"18612" "TRINITY_DN8529_c0_g1" "HOG:A0198139" "rosids" "MC"
"18613" "TRINITY_DN8529_c1_g1" "HOG:A0169494" "asterids" "MC"
"18614" "TRINITY_DN8530_c0_g1" "HOG:A0571598" "Eukaryota" "UC"
"18615" "TRINITY_DN8533_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18616" "TRINITY_DN8537_c0_g1" "HOG:A0161647" "campanulids" "MC"
"18617" "TRINITY_DN8538_c0_g1" "HOG:A0234899" "Embryophyta" "MC"
"18618" "TRINITY_DN8540_c0_g1" "HOG:A0562755" "Eukaryota" "UC"
"18619" "TRINITY_DN8541_c0_g1" "HOG:A0565662" "Eukaryota" "UC"
"18620" "TRINITY_DN8542_c0_g1" "HOG:A0226677" "Spermatophyta" "MC"
"18621" "TRINITY_DN8543_c0_g1" "HOG:A0239505" "Viridiplantae" "UC"
"18622" "TRINITY_DN8544_c0_g1" "HOG:A0570799" "Eukaryota" "UC"
"18623" "TRINITY_DN8546_c0_g1" "HOG:A0205012" "Pentapetalae" "MC"
"18624" "TRINITY_DN8546_c1_g1" "HOG:A0205012" "Pentapetalae" "MC"
"18625" "TRINITY_DN8546_c2_g1" "HOG:A0205012" "Pentapetalae" "MC"
"18626" "TRINITY_DN8547_c0_g1" "HOG:A0567128" "Eukaryota" "UC"
"18627" "TRINITY_DN8548_c0_g1" "HOG:A0567261" "Eukaryota" "UC"
"18628" "TRINITY_DN855_c0_g1" "HOG:A0562163" "Eukaryota" "UC"
"18629" "TRINITY_DN855_c1_g1" "HOG:A0562163" "Eukaryota" "UC"
"18630" "TRINITY_DN8550_c0_g1" "HOG:A0203384" "Pentapetalae" "MC"
"18631" "TRINITY_DN8551_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18632" "TRINITY_DN8552_c0_g1" "HOG:A0779837" "LUCA" "UC"
"18633" "TRINITY_DN8553_c0_g1" "HOG:A0212928" "Mesangiospermae" "MC"
"18634" "TRINITY_DN8554_c0_g1" "HOG:A0240309" "Viridiplantae" "UC"
"18635" "TRINITY_DN8555_c0_g1" "HOG:A0780518" "LUCA" "UC"
"18636" "TRINITY_DN8558_c0_g1" "HOG:A0239016" "Viridiplantae" "UC"
"18637" "TRINITY_DN8559_c0_g1" "HOG:A0202829" "Pentapetalae" "MC"
"18638" "TRINITY_DN856_c0_g1" "HOG:A0564000" "Eukaryota" "UC"
"18639" "TRINITY_DN8560_c0_g1" "HOG:A0572361" "Eukaryota" "UC"
"18640" "TRINITY_DN8563_c0_g1" "HOG:A0207099" "Pentapetalae" "MC"
"18641" "TRINITY_DN8565_c0_g1" "HOG:A0564403" "Eukaryota" "UC"
"18642" "TRINITY_DN8566_c0_g1" "HOG:A0780377" "LUCA" "UC"
"18643" "TRINITY_DN857_c0_g1" "HOG:A0220270" "Magnoliopsida" "MC"
"18644" "TRINITY_DN8570_c0_g1" "HOG:A0239187" "Viridiplantae" "UC"
"18645" "TRINITY_DN8572_c0_g1" "HOG:A0562249" "Eukaryota" "UC"
"18646" "TRINITY_DN8574_c0_g1" "HOG:A0568400" "Eukaryota" "UC"
"18647" "TRINITY_DN8575_c0_g1" "HOG:A0567179" "Eukaryota" "UC"
"18648" "TRINITY_DN8576_c0_g1" "HOG:A0239183" "Viridiplantae" "UC"
"18649" "TRINITY_DN8578_c0_g1" "HOG:A0564162" "Eukaryota" "UC"
"18650" "TRINITY_DN8579_c0_g1" "HOG:A0219778" "Magnoliopsida" "MC"
"18651" "TRINITY_DN858_c0_g1" "HOG:A0202863" "Pentapetalae" "MC"
"18652" "TRINITY_DN8580_c0_g1" "HOG:A0220252" "Magnoliopsida" "MC"
"18653" "TRINITY_DN8581_c0_g1" "HOG:A0231826" "Tracheophyta" "MC"
"18654" "TRINITY_DN8584_c1_g1" "HOG:A0555046" "Opisthokonta" "MC"
"18655" "TRINITY_DN8585_c0_g1" "HOG:A0234582" "Embryophyta" "MC"
"18656" "TRINITY_DN8587_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"18657" "TRINITY_DN8589_c0_g1" "HOG:A0238822" "Viridiplantae" "UC"
"18658" "TRINITY_DN8591_c0_g1" "HOG:A0572352" "Eukaryota" "UC"
"18659" "TRINITY_DN8596_c0_g1" "HOG:A0569713" "Eukaryota" "UC"
"18660" "TRINITY_DN8596_c1_g1" "HOG:A0569713" "Eukaryota" "UC"
"18661" "TRINITY_DN8598_c0_g1" "HOG:A0237535" "Streptophyta" "MC"
"18662" "TRINITY_DN86_c0_g1" "HOG:A0386427" "Mollusca" "MC"
"18663" "TRINITY_DN860_c0_g1" "HOG:A0567274" "Eukaryota" "UC"
"18664" "TRINITY_DN8601_c0_g1" "HOG:A0168516" "asterids" "MC"
"18665" "TRINITY_DN8601_c1_g1" "HOG:A0168516" "asterids" "MC"
"18666" "TRINITY_DN8603_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18667" "TRINITY_DN8605_c0_g1" "HOG:A0212111" "Mesangiospermae" "MC"
"18668" "TRINITY_DN8606_c0_g1" "HOG:A0213304" "Mesangiospermae" "MC"
"18669" "TRINITY_DN8607_c0_g1" "HOG:A0211981" "Mesangiospermae" "MC"
"18670" "TRINITY_DN861_c0_g1" "HOG:A0779791" "LUCA" "UC"
"18671" "TRINITY_DN8611_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18672" "TRINITY_DN8613_c0_g1" "HOG:A0203310" "Pentapetalae" "MC"
"18673" "TRINITY_DN8614_c0_g1" "HOG:A0224340" "Spermatophyta" "MC"
"18674" "TRINITY_DN8615_c0_g1" "HOG:A0562611" "Eukaryota" "UC"
"18675" "TRINITY_DN8616_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"18676" "TRINITY_DN8616_c0_g2" "HOG:A0562223" "Eukaryota" "UC"
"18677" "TRINITY_DN8618_c0_g1" "HOG:A0220055" "Magnoliopsida" "MC"
"18678" "TRINITY_DN8619_c0_g1" "HOG:A0207383" "Pentapetalae" "MC"
"18679" "TRINITY_DN8620_c0_g1" "HOG:A0562745" "Eukaryota" "UC"
"18680" "TRINITY_DN8622_c0_g1" "HOG:A0167623" "asterids" "MC"
"18681" "TRINITY_DN8624_c0_g1" "HOG:A0220256" "Magnoliopsida" "MC"
"18682" "TRINITY_DN8626_c0_g1" "HOG:A0234420" "Embryophyta" "MC"
"18683" "TRINITY_DN8628_c0_g1" "HOG:A0233869" "Embryophyta" "MC"
"18684" "TRINITY_DN8630_c0_g1" "HOG:A0567037" "Eukaryota" "UC"
"18685" "TRINITY_DN8630_c0_g2" "HOG:A0567037" "Eukaryota" "UC"
"18686" "TRINITY_DN8631_c0_g1" "HOG:A0240063" "Viridiplantae" "UC"
"18687" "TRINITY_DN8632_c0_g1" "HOG:A0234805" "Embryophyta" "MC"
"18688" "TRINITY_DN8633_c0_g1" "HOG:A0538920" "Bilateria" "MC"
"18689" "TRINITY_DN8634_c0_g1" "HOG:A0198102" "rosids" "MC"
"18690" "TRINITY_DN8635_c0_g1" "HOG:A0569121" "Eukaryota" "UC"
"18691" "TRINITY_DN8637_c0_g1" "HOG:A0233781" "Embryophyta" "MC"
"18692" "TRINITY_DN8638_c0_g1" "HOG:A0779795" "LUCA" "UC"
"18693" "TRINITY_DN8639_c0_g1" "HOG:A0211885" "Mesangiospermae" "MC"
"18694" "TRINITY_DN864_c0_g1" "HOG:A0583266" "Eukaryota" "UC"
"18695" "TRINITY_DN8641_c0_g1" "HOG:A0563221" "Eukaryota" "UC"
"18696" "TRINITY_DN8642_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18697" "TRINITY_DN8642_c0_g2" "HOG:A0562172" "Eukaryota" "UC"
"18698" "TRINITY_DN8642_c1_g1" "HOG:A0562172" "Eukaryota" "UC"
"18699" "TRINITY_DN8644_c0_g1" "HOG:A0234070" "Embryophyta" "MC"
"18700" "TRINITY_DN8646_c0_g1" "HOG:A0211756" "Mesangiospermae" "MC"
"18701" "TRINITY_DN865_c0_g1" "HOG:A0230500" "Spermatophyta" "MC"
"18702" "TRINITY_DN865_c0_g3" "HOG:A0167775" "asterids" "MC"
"18703" "TRINITY_DN8651_c0_g1" "HOG:A0563473" "Eukaryota" "UC"
"18704" "TRINITY_DN8654_c0_g1" "HOG:A0206232" "Pentapetalae" "MC"
"18705" "TRINITY_DN8655_c0_g1" "HOG:A0211756" "Mesangiospermae" "MC"
"18706" "TRINITY_DN8656_c0_g1" "HOG:A0779790" "LUCA" "UC"
"18707" "TRINITY_DN8657_c0_g1" "HOG:A0237681" "Streptophyta" "MC"
"18708" "TRINITY_DN866_c0_g1" "HOG:A0562536" "Eukaryota" "UC"
"18709" "TRINITY_DN8661_c0_g2" "HOG:A0563529" "Eukaryota" "UC"
"18710" "TRINITY_DN8663_c0_g1" "HOG:A0221135" "Magnoliopsida" "MC"
"18711" "TRINITY_DN8665_c0_g1" "HOG:A0220260" "Magnoliopsida" "MC"
"18712" "TRINITY_DN8667_c0_g1" "HOG:A0785708" "LUCA" "UC"
"18713" "TRINITY_DN8669_c0_g1" "HOG:A0237502" "Streptophyta" "MC"
"18714" "TRINITY_DN867_c0_g1" "HOG:A0562553" "Eukaryota" "UC"
"18715" "TRINITY_DN8672_c0_g1" "HOG:A0238902" "Viridiplantae" "UC"
"18716" "TRINITY_DN8674_c0_g1" "HOG:A0226796" "Spermatophyta" "MC"
"18717" "TRINITY_DN8675_c0_g2" "HOG:A0563713" "Eukaryota" "UC"
"18718" "TRINITY_DN8676_c0_g1" "HOG:A0221477" "Magnoliopsida" "MC"
"18719" "TRINITY_DN8679_c0_g1" "HOG:A0203381" "Pentapetalae" "MC"
"18720" "TRINITY_DN8680_c0_g1" "HOG:A0781664" "LUCA" "UC"
"18721" "TRINITY_DN8683_c0_g2" "HOG:A0206416" "Pentapetalae" "MC"
"18722" "TRINITY_DN8684_c0_g1" "HOG:A0563523" "Eukaryota" "UC"
"18723" "TRINITY_DN8687_c0_g1" "HOG:A0563245" "Eukaryota" "UC"
"18724" "TRINITY_DN8690_c0_g1" "HOG:A0211572" "Mesangiospermae" "MC"
"18725" "TRINITY_DN8692_c0_g1" "HOG:A0238788" "Viridiplantae" "UC"
"18726" "TRINITY_DN8693_c0_g1" "HOG:A0234196" "Embryophyta" "MC"
"18727" "TRINITY_DN8694_c0_g1" "HOG:A0237764" "Streptophyta" "MC"
"18728" "TRINITY_DN8698_c0_g1" "HOG:A0583038" "Eukaryota" "UC"
"18729" "TRINITY_DN87_c0_g1" "HOG:A0234554" "Embryophyta" "MC"
"18730" "TRINITY_DN8701_c0_g1" "HOG:A0212999" "Mesangiospermae" "MC"
"18731" "TRINITY_DN8702_c0_g1" "HOG:A0237823" "Streptophyta" "MC"
"18732" "TRINITY_DN8704_c0_g1" "HOG:A0203654" "Pentapetalae" "MC"
"18733" "TRINITY_DN8705_c0_g1" "HOG:A0238612" "Viridiplantae" "UC"
"18734" "TRINITY_DN8707_c0_g1" "HOG:A0202888" "Pentapetalae" "MC"
"18735" "TRINITY_DN8709_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"18736" "TRINITY_DN871_c0_g1" "HOG:A0213263" "Mesangiospermae" "MC"
"18737" "TRINITY_DN8713_c1_g1" "HOG:A0219853" "Magnoliopsida" "MC"
"18738" "TRINITY_DN8715_c0_g1" "HOG:A0223703" "Spermatophyta" "MC"
"18739" "TRINITY_DN8716_c0_g1" "HOG:A0234125" "Embryophyta" "MC"
"18740" "TRINITY_DN872_c0_g1" "HOG:A0779739" "LUCA" "UC"
"18741" "TRINITY_DN8720_c0_g2" "HOG:A0564421" "Eukaryota" "UC"
"18742" "TRINITY_DN8721_c0_g1" "HOG:A0570999" "Eukaryota" "UC"
"18743" "TRINITY_DN8723_c0_g1" "HOG:A0785940" "LUCA" "UC"
"18744" "TRINITY_DN8724_c0_g1" "HOG:A0220717" "Magnoliopsida" "MC"
"18745" "TRINITY_DN8725_c0_g1" "HOG:A0202911" "Pentapetalae" "MC"
"18746" "TRINITY_DN8726_c0_g1" "HOG:A0779877" "LUCA" "UC"
"18747" "TRINITY_DN8727_c0_g1" "HOG:A0238951" "Viridiplantae" "UC"
"18748" "TRINITY_DN8733_c0_g1" "HOG:A0220790" "Magnoliopsida" "MC"
"18749" "TRINITY_DN8734_c0_g1" "HOG:A0779749" "LUCA" "UC"
"18750" "TRINITY_DN8735_c0_g1" "HOG:A0229132" "Spermatophyta" "MC"
"18751" "TRINITY_DN8736_c0_g1" "HOG:A0564509" "Eukaryota" "UC"
"18752" "TRINITY_DN8737_c0_g1" "HOG:A0562448" "Eukaryota" "UC"
"18753" "TRINITY_DN8738_c1_g1" "HOG:A0224131" "Spermatophyta" "MC"
"18754" "TRINITY_DN8738_c1_g2" "HOG:A0224131" "Spermatophyta" "MC"
"18755" "TRINITY_DN8738_c1_g3" "HOG:A0568295" "Eukaryota" "UC"
"18756" "TRINITY_DN8738_c2_g1" "HOG:A0568295" "Eukaryota" "UC"
"18757" "TRINITY_DN8739_c0_g1" "HOG:A0240027" "Viridiplantae" "UC"
"18758" "TRINITY_DN874_c0_g1" "HOG:A0238589" "Viridiplantae" "UC"
"18759" "TRINITY_DN8740_c0_g1" "HOG:A0167673" "asterids" "MC"
"18760" "TRINITY_DN8741_c0_g1" "HOG:A0563375" "Eukaryota" "UC"
"18761" "TRINITY_DN8742_c0_g1" "HOG:A0564466" "Eukaryota" "UC"
"18762" "TRINITY_DN8744_c0_g1" "HOG:A0566960" "Eukaryota" "UC"
"18763" "TRINITY_DN8747_c0_g1" "HOG:A0216803" "Mesangiospermae" "MC"
"18764" "TRINITY_DN875_c0_g1" "HOG:A0562233" "Eukaryota" "UC"
"18765" "TRINITY_DN875_c1_g1" "HOG:A0562233" "Eukaryota" "UC"
"18766" "TRINITY_DN8750_c0_g1" "HOG:A0562742" "Eukaryota" "UC"
"18767" "TRINITY_DN8753_c0_g1" "HOG:A0168374" "asterids" "MC"
"18768" "TRINITY_DN8755_c0_g1" "HOG:A0233717" "Embryophyta" "MC"
"18769" "TRINITY_DN8756_c0_g1" "HOG:A0563833" "Eukaryota" "UC"
"18770" "TRINITY_DN8759_c0_g1" "HOG:A0202783" "Pentapetalae" "MC"
"18771" "TRINITY_DN876_c0_g1" "HOG:A0566969" "Eukaryota" "UC"
"18772" "TRINITY_DN8760_c0_g1" "HOG:A0568980" "Eukaryota" "UC"
"18773" "TRINITY_DN8762_c0_g1" "HOG:A0563824" "Eukaryota" "UC"
"18774" "TRINITY_DN8767_c0_g1" "HOG:A0203394" "Pentapetalae" "MC"
"18775" "TRINITY_DN8768_c0_g1" "HOG:A0562735" "Eukaryota" "UC"
"18776" "TRINITY_DN8769_c0_g1" "HOG:A0562268" "Eukaryota" "UC"
"18777" "TRINITY_DN877_c0_g1" "HOG:A0233554" "Embryophyta" "MC"
"18778" "TRINITY_DN8774_c0_g1" "HOG:A0220881" "Magnoliopsida" "MC"
"18779" "TRINITY_DN8775_c0_g1" "HOG:A0563308" "Eukaryota" "UC"
"18780" "TRINITY_DN8776_c0_g1" "HOG:A0239337" "Viridiplantae" "UC"
"18781" "TRINITY_DN8777_c0_g1" "HOG:A0206313" "Pentapetalae" "MC"
"18782" "TRINITY_DN878_c0_g1" "HOG:A0563696" "Eukaryota" "UC"
"18783" "TRINITY_DN8780_c0_g1" "HOG:A0206232" "Pentapetalae" "MC"
"18784" "TRINITY_DN8781_c0_g1" "HOG:A0568087" "Eukaryota" "UC"
"18785" "TRINITY_DN8782_c0_g1" "HOG:A0233738" "Embryophyta" "MC"
"18786" "TRINITY_DN8783_c0_g1" "HOG:A0211916" "Mesangiospermae" "MC"
"18787" "TRINITY_DN8784_c0_g1" "HOG:A0562861" "Eukaryota" "UC"
"18788" "TRINITY_DN8787_c0_g1" "HOG:A0234284" "Embryophyta" "MC"
"18789" "TRINITY_DN8788_c0_g1" "HOG:A0233667" "Embryophyta" "MC"
"18790" "TRINITY_DN8788_c0_g2" "HOG:A0233667" "Embryophyta" "MC"
"18791" "TRINITY_DN8789_c0_g1" "HOG:A0220686" "Magnoliopsida" "MC"
"18792" "TRINITY_DN879_c0_g1" "HOG:A0562171" "Eukaryota" "UC"
"18793" "TRINITY_DN8790_c0_g1" "HOG:A0514643" "Euteleostomi" "MC"
"18794" "TRINITY_DN8792_c0_g1" "HOG:A0222154" "Magnoliopsida" "MC"
"18795" "TRINITY_DN8793_c0_g1" "HOG:A0203264" "Pentapetalae" "MC"
"18796" "TRINITY_DN8794_c0_g2" "HOG:A0229054" "Spermatophyta" "MC"
"18797" "TRINITY_DN8795_c0_g1" "HOG:A0224358" "Spermatophyta" "MC"
"18798" "TRINITY_DN8795_c1_g2" "HOG:A0563656" "Eukaryota" "UC"
"18799" "TRINITY_DN8798_c0_g1" "HOG:A0211602" "Mesangiospermae" "MC"
"18800" "TRINITY_DN8799_c0_g1" "HOG:A0787021" "LUCA" "UC"
"18801" "TRINITY_DN880_c0_g1" "HOG:A0168769" "asterids" "MC"
"18802" "TRINITY_DN8803_c0_g1" "HOG:A0567104" "Eukaryota" "UC"
"18803" "TRINITY_DN8804_c0_g1" "HOG:A0562351" "Eukaryota" "UC"
"18804" "TRINITY_DN8807_c0_g1" "HOG:A0563269" "Eukaryota" "UC"
"18805" "TRINITY_DN881_c0_g1" "HOG:A0787267" "LUCA" "UC"
"18806" "TRINITY_DN8811_c0_g1" "HOG:A0564157" "Eukaryota" "UC"
"18807" "TRINITY_DN8812_c0_g1" "HOG:A0780092" "LUCA" "UC"
"18808" "TRINITY_DN8814_c0_g1" "HOG:A0237091" "Streptophyta" "MC"
"18809" "TRINITY_DN8816_c0_g1" "HOG:A0576250" "Eukaryota" "UC"
"18810" "TRINITY_DN8819_c0_g1" "HOG:A0233603" "Embryophyta" "MC"
"18811" "TRINITY_DN882_c0_g1" "HOG:A0205051" "Pentapetalae" "MC"
"18812" "TRINITY_DN8820_c0_g1" "HOG:A0235974" "Embryophyta" "MC"
"18813" "TRINITY_DN8821_c0_g1" "HOG:A0583171" "Eukaryota" "UC"
"18814" "TRINITY_DN8822_c0_g1" "HOG:A0562771" "Eukaryota" "UC"
"18815" "TRINITY_DN8823_c0_g1" "HOG:A0206311" "Pentapetalae" "MC"
"18816" "TRINITY_DN8824_c0_g1" "HOG:A0221457" "Magnoliopsida" "MC"
"18817" "TRINITY_DN8828_c0_g1" "HOG:A0239574" "Viridiplantae" "UC"
"18818" "TRINITY_DN8829_c0_g1" "HOG:A0563628" "Eukaryota" "UC"
"18819" "TRINITY_DN883_c0_g1" "HOG:A0202935" "Pentapetalae" "MC"
"18820" "TRINITY_DN8830_c0_g1" "HOG:A0544687" "Eumetazoa" "MC"
"18821" "TRINITY_DN8832_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"18822" "TRINITY_DN8836_c0_g1" "HOG:A0220234" "Magnoliopsida" "MC"
"18823" "TRINITY_DN8837_c0_g1" "HOG:A0224234" "Spermatophyta" "MC"
"18824" "TRINITY_DN8838_c0_g1" "HOG:A0202421" "Pentapetalae" "MC"
"18825" "TRINITY_DN8839_c0_g1" "HOG:A0563538" "Eukaryota" "UC"
"18826" "TRINITY_DN884_c0_g1" "HOG:A0562723" "Eukaryota" "UC"
"18827" "TRINITY_DN884_c0_g2" "HOG:A0779713" "LUCA" "UC"
"18828" "TRINITY_DN8849_c0_g1" "HOG:A0562181" "Eukaryota" "UC"
"18829" "TRINITY_DN8850_c0_g1" "HOG:A0203077" "Pentapetalae" "MC"
"18830" "TRINITY_DN8853_c0_g1" "HOG:A0572341" "Eukaryota" "UC"
"18831" "TRINITY_DN8859_c0_g1" "HOG:A0202391" "Pentapetalae" "MC"
"18832" "TRINITY_DN886_c0_g1" "HOG:A0206207" "Pentapetalae" "MC"
"18833" "TRINITY_DN8862_c0_g1" "HOG:A0563027" "Eukaryota" "UC"
"18834" "TRINITY_DN8866_c0_g1" "HOG:A0780825" "LUCA" "UC"
"18835" "TRINITY_DN8866_c0_g2" "HOG:A0238788" "Viridiplantae" "UC"
"18836" "TRINITY_DN8868_c0_g1" "HOG:A0174693" "fabids" "MC"
"18837" "TRINITY_DN8869_c0_g2" "HOG:A0779818" "LUCA" "UC"
"18838" "TRINITY_DN8869_c1_g1" "HOG:A0779818" "LUCA" "UC"
"18839" "TRINITY_DN887_c0_g1" "HOG:A0570473" "Eukaryota" "UC"
"18840" "TRINITY_DN8871_c0_g1" "HOG:A0237831" "Streptophyta" "MC"
"18841" "TRINITY_DN8872_c0_g1" "HOG:A0237693" "Streptophyta" "MC"
"18842" "TRINITY_DN8874_c0_g1" "HOG:A0221188" "Magnoliopsida" "MC"
"18843" "TRINITY_DN8875_c0_g1" "HOG:A0235411" "Embryophyta" "MC"
"18844" "TRINITY_DN8876_c0_g1" "HOG:A0562469" "Eukaryota" "UC"
"18845" "TRINITY_DN8877_c0_g1" "HOG:A0564234" "Eukaryota" "UC"
"18846" "TRINITY_DN8880_c0_g1" "HOG:A0167752" "asterids" "MC"
"18847" "TRINITY_DN8882_c0_g1" "HOG:A0202595" "Pentapetalae" "MC"
"18848" "TRINITY_DN8883_c0_g1" "HOG:A0240462" "Viridiplantae" "UC"
"18849" "TRINITY_DN8885_c0_g2" "HOG:A0234081" "Embryophyta" "MC"
"18850" "TRINITY_DN8886_c0_g1" "HOG:A0206678" "Pentapetalae" "MC"
"18851" "TRINITY_DN8889_c0_g1" "HOG:A0222141" "Magnoliopsida" "MC"
"18852" "TRINITY_DN8893_c0_g1" "HOG:A0566885" "Eukaryota" "UC"
"18853" "TRINITY_DN8894_c0_g1" "HOG:A0566683" "Eukaryota" "UC"
"18854" "TRINITY_DN8895_c0_g1" "HOG:A0203399" "Pentapetalae" "MC"
"18855" "TRINITY_DN8896_c0_g1" "HOG:A0220953" "Magnoliopsida" "MC"
"18856" "TRINITY_DN8897_c0_g1" "HOG:A0238318" "Streptophyta" "MC"
"18857" "TRINITY_DN890_c0_g1" "HOG:A0582860" "Eukaryota" "UC"
"18858" "TRINITY_DN8907_c0_g1" "HOG:A0233615" "Embryophyta" "MC"
"18859" "TRINITY_DN8907_c0_g2" "HOG:A0233615" "Embryophyta" "MC"
"18860" "TRINITY_DN8910_c0_g1" "HOG:A0235208" "Embryophyta" "MC"
"18861" "TRINITY_DN8912_c0_g1" "HOG:A0563238" "Eukaryota" "UC"
"18862" "TRINITY_DN8914_c0_g1" "HOG:A0564335" "Eukaryota" "UC"
"18863" "TRINITY_DN8916_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"18864" "TRINITY_DN8919_c0_g1" "HOG:A0785591" "LUCA" "UC"
"18865" "TRINITY_DN892_c0_g1" "HOG:A0780094" "LUCA" "UC"
"18866" "TRINITY_DN8921_c0_g1" "HOG:A0237108" "Streptophyta" "MC"
