"gene" "hog" "phylostrata" "age"
"9419" "TRINITY_DN53326_c0_g1" "HOG:A0203092" "Pentapetalae" "MC"
"9420" "TRINITY_DN53328_c0_g1" "HOG:A0220664" "Magnoliopsida" "MC"
"9421" "TRINITY_DN5333_c0_g1" "HOG:A0235984" "Embryophyta" "MC"
"9422" "TRINITY_DN5334_c0_g1" "HOG:A0232463" "Tracheophyta" "MC"
"9423" "TRINITY_DN53348_c0_g1" "HOG:A0167553" "asterids" "MC"
"9424" "TRINITY_DN5335_c0_g1" "HOG:A0563977" "Eukaryota" "UC"
"9425" "TRINITY_DN53353_c0_g1" "HOG:A0780179" "LUCA" "UC"
"9426" "TRINITY_DN53363_c0_g1" "HOG:A0571406" "Eukaryota" "UC"
"9427" "TRINITY_DN53376_c0_g1" "HOG:A0211654" "Mesangiospermae" "MC"
"9428" "TRINITY_DN5338_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"9429" "TRINITY_DN53391_c0_g1" "HOG:A0220974" "Magnoliopsida" "MC"
"9430" "TRINITY_DN53397_c0_g1" "HOG:A0562363" "Eukaryota" "UC"
"9431" "TRINITY_DN534_c0_g1" "HOG:A0232241" "Tracheophyta" "MC"
"9432" "TRINITY_DN53402_c0_g1" "HOG:A0202834" "Pentapetalae" "MC"
"9433" "TRINITY_DN5341_c0_g1" "HOG:A0224122" "Spermatophyta" "MC"
"9434" "TRINITY_DN53414_c0_g1" "HOG:A0213377" "Mesangiospermae" "MC"
"9435" "TRINITY_DN53418_c0_g1" "HOG:A0238771" "Viridiplantae" "UC"
"9436" "TRINITY_DN5342_c0_g1" "HOG:A0563523" "Eukaryota" "UC"
"9437" "TRINITY_DN53425_c0_g1" "HOG:A0223333" "Spermatophyta" "MC"
"9438" "TRINITY_DN53431_c0_g1" "HOG:A0232817" "Tracheophyta" "MC"
"9439" "TRINITY_DN5344_c0_g1" "HOG:A0780449" "LUCA" "UC"
"9440" "TRINITY_DN53441_c0_g1" "HOG:A0212051" "Mesangiospermae" "MC"
"9441" "TRINITY_DN53446_c0_g1" "HOG:A0757355" "Bacteria" "MC"
"9442" "TRINITY_DN5345_c0_g1" "HOG:A0167922" "asterids" "MC"
"9443" "TRINITY_DN53475_c0_g1" "HOG:A0563915" "Eukaryota" "UC"
"9444" "TRINITY_DN5348_c0_g1" "HOG:A0237210" "Streptophyta" "MC"
"9445" "TRINITY_DN53496_c0_g1" "HOG:A0779843" "LUCA" "UC"
"9446" "TRINITY_DN535_c0_g1" "HOG:A0235489" "Embryophyta" "MC"
"9447" "TRINITY_DN5350_c0_g1" "HOG:A0577018" "Eukaryota" "UC"
"9448" "TRINITY_DN53509_c0_g1" "HOG:A0543258" "Eumetazoa" "MC"
"9449" "TRINITY_DN5352_c0_g1" "HOG:A0240053" "Viridiplantae" "UC"
"9450" "TRINITY_DN53523_c0_g1" "HOG:A0224182" "Spermatophyta" "MC"
"9451" "TRINITY_DN53525_c0_g1" "HOG:A0233562" "Embryophyta" "MC"
"9452" "TRINITY_DN5353_c0_g1" "HOG:A0562937" "Eukaryota" "UC"
"9453" "TRINITY_DN53530_c0_g1" "HOG:A0221004" "Magnoliopsida" "MC"
"9454" "TRINITY_DN53532_c0_g1" "HOG:A0212971" "Mesangiospermae" "MC"
"9455" "TRINITY_DN5354_c0_g1" "HOG:A0174648" "fabids" "MC"
"9456" "TRINITY_DN53549_c0_g1" "HOG:A0232257" "Tracheophyta" "MC"
"9457" "TRINITY_DN5355_c0_g1" "HOG:A0235152" "Embryophyta" "MC"
"9458" "TRINITY_DN53567_c0_g1" "HOG:A0564173" "Eukaryota" "UC"
"9459" "TRINITY_DN53576_c0_g1" "HOG:A0168251" "asterids" "MC"
"9460" "TRINITY_DN53578_c0_g1" "HOG:A0562642" "Eukaryota" "UC"
"9461" "TRINITY_DN5358_c0_g1" "HOG:A0237473" "Streptophyta" "MC"
"9462" "TRINITY_DN53586_c0_g1" "HOG:A0167969" "asterids" "MC"
"9463" "TRINITY_DN53588_c0_g1" "HOG:A0562826" "Eukaryota" "UC"
"9464" "TRINITY_DN5359_c0_g1" "HOG:A0198248" "rosids" "MC"
"9465" "TRINITY_DN53599_c0_g1" "HOG:A0785678" "LUCA" "UC"
"9466" "TRINITY_DN5360_c0_g1" "HOG:A0563092" "Eukaryota" "UC"
"9467" "TRINITY_DN53612_c0_g1" "HOG:A0235776" "Embryophyta" "MC"
"9468" "TRINITY_DN53616_c0_g1" "HOG:A0174086" "fabids" "MC"
"9469" "TRINITY_DN53621_c0_g1" "HOG:A0779736" "LUCA" "UC"
"9470" "TRINITY_DN53627_c0_g1" "HOG:A0563696" "Eukaryota" "UC"
"9471" "TRINITY_DN5363_c0_g1" "HOG:A0206044" "Pentapetalae" "MC"
"9472" "TRINITY_DN53632_c0_g1" "HOG:A0221074" "Magnoliopsida" "MC"
"9473" "TRINITY_DN53636_c0_g1" "HOG:A0238215" "Streptophyta" "MC"
"9474" "TRINITY_DN53637_c0_g1" "HOG:A0223795" "Spermatophyta" "MC"
"9475" "TRINITY_DN53643_c0_g1" "HOG:A0198310" "rosids" "MC"
"9476" "TRINITY_DN53652_c0_g1" "HOG:A0564496" "Eukaryota" "UC"
"9477" "TRINITY_DN5366_c0_g1" "HOG:A0203370" "Pentapetalae" "MC"
"9478" "TRINITY_DN5368_c0_g1" "HOG:A0563257" "Eukaryota" "UC"
"9479" "TRINITY_DN53684_c0_g1" "HOG:A0203316" "Pentapetalae" "MC"
"9480" "TRINITY_DN5369_c0_g1" "HOG:A0563988" "Eukaryota" "UC"
"9481" "TRINITY_DN53691_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"9482" "TRINITY_DN5370_c0_g1" "HOG:A0235327" "Embryophyta" "MC"
"9483" "TRINITY_DN53707_c0_g1" "HOG:A0206761" "Pentapetalae" "MC"
"9484" "TRINITY_DN53724_c0_g1" "HOG:A0198745" "rosids" "MC"
"9485" "TRINITY_DN5373_c0_g1" "HOG:A0572358" "Eukaryota" "UC"
"9486" "TRINITY_DN53730_c0_g1" "HOG:A0224353" "Spermatophyta" "MC"
"9487" "TRINITY_DN53760_c0_g1" "HOG:A0220323" "Magnoliopsida" "MC"
"9488" "TRINITY_DN53762_c0_g1" "HOG:A0174676" "fabids" "MC"
"9489" "TRINITY_DN5377_c0_g1" "HOG:A0235148" "Embryophyta" "MC"
"9490" "TRINITY_DN53774_c0_g1" "HOG:A0209366" "Pentapetalae" "MC"
"9491" "TRINITY_DN53789_c0_g1" "HOG:A0202834" "Pentapetalae" "MC"
"9492" "TRINITY_DN5379_c0_g1" "HOG:A0583051" "Eukaryota" "UC"
"9493" "TRINITY_DN53793_c0_g1" "HOG:A0203326" "Pentapetalae" "MC"
"9494" "TRINITY_DN53795_c0_g1" "HOG:A0576975" "Eukaryota" "UC"
"9495" "TRINITY_DN53804_c0_g1" "HOG:A0563467" "Eukaryota" "UC"
"9496" "TRINITY_DN53807_c0_g1" "HOG:A0220754" "Magnoliopsida" "MC"
"9497" "TRINITY_DN5382_c0_g1" "HOG:A0167846" "asterids" "MC"
"9498" "TRINITY_DN5383_c0_g1" "HOG:A0237420" "Streptophyta" "MC"
"9499" "TRINITY_DN5384_c0_g1" "HOG:A0202718" "Pentapetalae" "MC"
"9500" "TRINITY_DN53849_c0_g1" "HOG:A0215602" "Mesangiospermae" "MC"
"9501" "TRINITY_DN5385_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"9502" "TRINITY_DN5386_c0_g1" "HOG:A0780725" "LUCA" "UC"
"9503" "TRINITY_DN53863_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"9504" "TRINITY_DN53866_c0_g1" "HOG:A0205118" "Pentapetalae" "MC"
"9505" "TRINITY_DN53871_c0_g1" "HOG:A0779880" "LUCA" "UC"
"9506" "TRINITY_DN53885_c0_g1" "HOG:A0219939" "Magnoliopsida" "MC"
"9507" "TRINITY_DN539_c0_g1" "HOG:A0562799" "Eukaryota" "UC"
"9508" "TRINITY_DN53901_c0_g1" "HOG:A0174078" "fabids" "MC"
"9509" "TRINITY_DN5391_c0_g1" "HOG:A0167777" "asterids" "MC"
"9510" "TRINITY_DN53912_c0_g1" "HOG:A0198359" "rosids" "MC"
"9511" "TRINITY_DN5392_c0_g1" "HOG:A0233776" "Embryophyta" "MC"
"9512" "TRINITY_DN53951_c0_g1" "HOG:A0174607" "fabids" "MC"
"9513" "TRINITY_DN53954_c0_g1" "HOG:A0234010" "Embryophyta" "MC"
"9514" "TRINITY_DN53958_c0_g1" "HOG:A0223818" "Spermatophyta" "MC"
"9515" "TRINITY_DN5397_c0_g1" "HOG:A0566924" "Eukaryota" "UC"
"9516" "TRINITY_DN53973_c0_g1" "HOG:A0198475" "rosids" "MC"
"9517" "TRINITY_DN53982_c0_g1" "HOG:A0203499" "Pentapetalae" "MC"
"9518" "TRINITY_DN5399_c0_g1" "HOG:A0566706" "Eukaryota" "UC"
"9519" "TRINITY_DN540_c0_g1" "HOG:A0224040" "Spermatophyta" "MC"
"9520" "TRINITY_DN5400_c0_g1" "HOG:A0213154" "Mesangiospermae" "MC"
"9521" "TRINITY_DN54017_c0_g1" "HOG:A0203622" "Pentapetalae" "MC"
"9522" "TRINITY_DN54044_c0_g1" "HOG:A0779758" "LUCA" "UC"
"9523" "TRINITY_DN5405_c0_g1" "HOG:A0237388" "Streptophyta" "MC"
"9524" "TRINITY_DN54056_c0_g1" "HOG:A0236434" "Embryophyta" "MC"
"9525" "TRINITY_DN54058_c0_g1" "HOG:A0235068" "Embryophyta" "MC"
"9526" "TRINITY_DN5406_c0_g1" "HOG:A0233815" "Embryophyta" "MC"
"9527" "TRINITY_DN54070_c0_g1" "HOG:A0206511" "Pentapetalae" "MC"
"9528" "TRINITY_DN54072_c0_g1" "HOG:A0567221" "Eukaryota" "UC"
"9529" "TRINITY_DN54084_c0_g1" "HOG:A0562363" "Eukaryota" "UC"
"9530" "TRINITY_DN541_c0_g1" "HOG:A0563473" "Eukaryota" "UC"
"9531" "TRINITY_DN54106_c0_g1" "HOG:A0233881" "Embryophyta" "MC"
"9532" "TRINITY_DN54110_c0_g1" "HOG:A0199773" "rosids" "MC"
"9533" "TRINITY_DN54149_c0_g1" "HOG:A0223284" "Spermatophyta" "MC"
"9534" "TRINITY_DN5415_c0_g1" "HOG:A0213040" "Mesangiospermae" "MC"
"9535" "TRINITY_DN54152_c0_g1" "HOG:A0203386" "Pentapetalae" "MC"
"9536" "TRINITY_DN54157_c0_g1" "HOG:A0206496" "Pentapetalae" "MC"
"9537" "TRINITY_DN5418_c0_g1" "HOG:A0779818" "LUCA" "UC"
"9538" "TRINITY_DN5419_c0_g1" "HOG:A0203438" "Pentapetalae" "MC"
"9539" "TRINITY_DN542_c0_g1" "HOG:A0219614" "Magnoliopsida" "MC"
"9540" "TRINITY_DN5420_c0_g1" "HOG:A0568477" "Eukaryota" "UC"
"9541" "TRINITY_DN54217_c0_g1" "HOG:A0220548" "Magnoliopsida" "MC"
"9542" "TRINITY_DN5422_c0_g1" "HOG:A0205033" "Pentapetalae" "MC"
"9543" "TRINITY_DN54226_c0_g1" "HOG:A0207871" "Pentapetalae" "MC"
"9544" "TRINITY_DN54228_c0_g1" "HOG:A0223785" "Spermatophyta" "MC"
"9545" "TRINITY_DN5423_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9546" "TRINITY_DN54242_c0_g1" "HOG:A0203937" "Pentapetalae" "MC"
"9547" "TRINITY_DN54246_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"9548" "TRINITY_DN5425_c0_g1" "HOG:A0571017" "Eukaryota" "UC"
"9549" "TRINITY_DN54251_c0_g1" "HOG:A0570527" "Eukaryota" "UC"
"9550" "TRINITY_DN54252_c0_g1" "HOG:A0545188" "Eumetazoa" "MC"
"9551" "TRINITY_DN54255_c0_g1" "HOG:A0583095" "Eukaryota" "UC"
"9552" "TRINITY_DN54265_c0_g1" "HOG:A0211794" "Mesangiospermae" "MC"
"9553" "TRINITY_DN54270_c0_g1" "HOG:A0563168" "Eukaryota" "UC"
"9554" "TRINITY_DN54273_c0_g1" "HOG:A0213205" "Mesangiospermae" "MC"
"9555" "TRINITY_DN54282_c0_g1" "HOG:A0211688" "Mesangiospermae" "MC"
"9556" "TRINITY_DN54285_c0_g1" "HOG:A0212365" "Mesangiospermae" "MC"
"9557" "TRINITY_DN5429_c0_g1" "HOG:A0563980" "Eukaryota" "UC"
"9558" "TRINITY_DN54294_c0_g1" "HOG:A0235752" "Embryophyta" "MC"
"9559" "TRINITY_DN54315_c0_g1" "HOG:A0214543" "Mesangiospermae" "MC"
"9560" "TRINITY_DN54319_c0_g1" "HOG:A0562349" "Eukaryota" "UC"
"9561" "TRINITY_DN5432_c0_g1" "HOG:A0237200" "Streptophyta" "MC"
"9562" "TRINITY_DN5433_c0_g1" "HOG:A0202877" "Pentapetalae" "MC"
"9563" "TRINITY_DN54333_c0_g1" "HOG:A0238396" "Streptophyta" "MC"
"9564" "TRINITY_DN5435_c0_g1" "HOG:A0565454" "Eukaryota" "UC"
"9565" "TRINITY_DN54355_c0_g1" "HOG:A0224222" "Spermatophyta" "MC"
"9566" "TRINITY_DN54356_c0_g1" "HOG:A0174497" "fabids" "MC"
"9567" "TRINITY_DN54359_c0_g1" "HOG:A0224148" "Spermatophyta" "MC"
"9568" "TRINITY_DN54361_c0_g1" "HOG:A0779815" "LUCA" "UC"
"9569" "TRINITY_DN54381_c0_g1" "HOG:A0219779" "Magnoliopsida" "MC"
"9570" "TRINITY_DN54387_c0_g1" "HOG:A0779742" "LUCA" "UC"
"9571" "TRINITY_DN5439_c0_g1" "HOG:A0237697" "Streptophyta" "MC"
"9572" "TRINITY_DN544_c0_g1" "HOG:A0567633" "Eukaryota" "UC"
"9573" "TRINITY_DN5441_c0_g1" "HOG:A0234995" "Embryophyta" "MC"
"9574" "TRINITY_DN54413_c0_g1" "HOG:A0216653" "Mesangiospermae" "MC"
"9575" "TRINITY_DN54427_c0_g1" "HOG:A0585519" "Eukaryota" "UC"
"9576" "TRINITY_DN5444_c0_g1" "HOG:A0237550" "Streptophyta" "MC"
"9577" "TRINITY_DN54441_c0_g1" "HOG:A0233871" "Embryophyta" "MC"
"9578" "TRINITY_DN54460_c0_g1" "HOG:A0212954" "Mesangiospermae" "MC"
"9579" "TRINITY_DN5447_c0_g1" "HOG:A0564352" "Eukaryota" "UC"
"9580" "TRINITY_DN54472_c0_g1" "HOG:A0224298" "Spermatophyta" "MC"
"9581" "TRINITY_DN54474_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"9582" "TRINITY_DN54476_c0_g1" "HOG:A0238574" "Viridiplantae" "UC"
"9583" "TRINITY_DN5448_c0_g1" "HOG:A0562904" "Eukaryota" "UC"
"9584" "TRINITY_DN5449_c0_g1" "HOG:A0220374" "Magnoliopsida" "MC"
"9585" "TRINITY_DN54493_c0_g1" "HOG:A0220639" "Magnoliopsida" "MC"
"9586" "TRINITY_DN5451_c0_g1" "HOG:A0205217" "Pentapetalae" "MC"
"9587" "TRINITY_DN54513_c0_g1" "HOG:A0564076" "Eukaryota" "UC"
"9588" "TRINITY_DN54524_c0_g1" "HOG:A0221565" "Magnoliopsida" "MC"
"9589" "TRINITY_DN54526_c0_g1" "HOG:A0202373" "Pentapetalae" "MC"
"9590" "TRINITY_DN54530_c0_g1" "HOG:A0221480" "Magnoliopsida" "MC"
"9591" "TRINITY_DN54536_c0_g1" "HOG:A0234594" "Embryophyta" "MC"
"9592" "TRINITY_DN5454_c0_g1" "HOG:A0225330" "Spermatophyta" "MC"
"9593" "TRINITY_DN5454_c2_g1" "HOG:A0202716" "Pentapetalae" "MC"
"9594" "TRINITY_DN54542_c0_g1" "HOG:A0206580" "Pentapetalae" "MC"
"9595" "TRINITY_DN54543_c0_g1" "HOG:A0179682" "Malvaceae" "MC"
"9596" "TRINITY_DN5455_c0_g1" "HOG:A0565330" "Eukaryota" "UC"
"9597" "TRINITY_DN54553_c0_g1" "HOG:A0199706" "rosids" "MC"
"9598" "TRINITY_DN5456_c0_g1" "HOG:A0562310" "Eukaryota" "UC"
"9599" "TRINITY_DN54564_c0_g1" "HOG:A0779810" "LUCA" "UC"
"9600" "TRINITY_DN54565_c0_g1" "HOG:A0576372" "Eukaryota" "UC"
"9601" "TRINITY_DN54577_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"9602" "TRINITY_DN54579_c0_g1" "HOG:A0562297" "Eukaryota" "UC"
"9603" "TRINITY_DN5458_c0_g1" "HOG:A0235861" "Embryophyta" "MC"
"9604" "TRINITY_DN54592_c0_g1" "HOG:A0219738" "Magnoliopsida" "MC"
"9605" "TRINITY_DN54599_c0_g1" "HOG:A0233746" "Embryophyta" "MC"
"9606" "TRINITY_DN5460_c0_g1" "HOG:A0562267" "Eukaryota" "UC"
"9607" "TRINITY_DN54607_c0_g1" "HOG:A0565662" "Eukaryota" "UC"
"9608" "TRINITY_DN54610_c0_g1" "HOG:A0788295" "LUCA" "UC"
"9609" "TRINITY_DN54614_c0_g1" "HOG:A0233618" "Embryophyta" "MC"
"9610" "TRINITY_DN5464_c0_g1" "HOG:A0202726" "Pentapetalae" "MC"
"9611" "TRINITY_DN54646_c0_g1" "HOG:A0780481" "LUCA" "UC"
"9612" "TRINITY_DN54662_c0_g1" "HOG:A0785604" "LUCA" "UC"
"9613" "TRINITY_DN54663_c0_g1" "HOG:A0206071" "Pentapetalae" "MC"
"9614" "TRINITY_DN54668_c0_g1" "HOG:A0223854" "Spermatophyta" "MC"
"9615" "TRINITY_DN5467_c0_g1" "HOG:A0562239" "Eukaryota" "UC"
"9616" "TRINITY_DN54671_c0_g1" "HOG:A0235308" "Embryophyta" "MC"
"9617" "TRINITY_DN54677_c0_g1" "HOG:A0168303" "asterids" "MC"
"9618" "TRINITY_DN5468_c0_g1" "HOG:A0221733" "Magnoliopsida" "MC"
"9619" "TRINITY_DN54687_c0_g1" "HOG:A0203412" "Pentapetalae" "MC"
"9620" "TRINITY_DN547_c0_g1" "HOG:A0167770" "asterids" "MC"
"9621" "TRINITY_DN54701_c0_g1" "HOG:A0213028" "Mesangiospermae" "MC"
"9622" "TRINITY_DN54711_c0_g1" "HOG:A0235050" "Embryophyta" "MC"
"9623" "TRINITY_DN54721_c0_g1" "HOG:A0220989" "Magnoliopsida" "MC"
"9624" "TRINITY_DN54722_c0_g1" "HOG:A0224841" "Spermatophyta" "MC"
"9625" "TRINITY_DN54740_c0_g1" "HOG:A0220923" "Magnoliopsida" "MC"
"9626" "TRINITY_DN5476_c0_g1" "HOG:A0562299" "Eukaryota" "UC"
"9627" "TRINITY_DN54763_c0_g1" "HOG:A0209062" "Pentapetalae" "MC"
"9628" "TRINITY_DN5478_c0_g1" "HOG:A0220543" "Magnoliopsida" "MC"
"9629" "TRINITY_DN5479_c0_g1" "HOG:A0222138" "Magnoliopsida" "MC"
"9630" "TRINITY_DN548_c0_g1" "HOG:A0562222" "Eukaryota" "UC"
"9631" "TRINITY_DN5480_c0_g1" "HOG:A0567147" "Eukaryota" "UC"
"9632" "TRINITY_DN54819_c0_g1" "HOG:A0219656" "Magnoliopsida" "MC"
"9633" "TRINITY_DN5482_c0_g1" "HOG:A0199047" "rosids" "MC"
"9634" "TRINITY_DN54822_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"9635" "TRINITY_DN54833_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9636" "TRINITY_DN54837_c0_g1" "HOG:A0212646" "Mesangiospermae" "MC"
"9637" "TRINITY_DN5484_c0_g1" "HOG:A0206711" "Pentapetalae" "MC"
"9638" "TRINITY_DN54845_c0_g1" "HOG:A0222702" "Magnoliopsida" "MC"
"9639" "TRINITY_DN54855_c0_g1" "HOG:A0236578" "Embryophyta" "MC"
"9640" "TRINITY_DN5487_c0_g1" "HOG:A0564933" "Eukaryota" "UC"
"9641" "TRINITY_DN549_c0_g1" "HOG:A0224371" "Spermatophyta" "MC"
"9642" "TRINITY_DN5491_c0_g1" "HOG:A0788129" "LUCA" "UC"
"9643" "TRINITY_DN54916_c0_g1" "HOG:A0568968" "Eukaryota" "UC"
"9644" "TRINITY_DN54934_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"9645" "TRINITY_DN54935_c0_g1" "HOG:A0234064" "Embryophyta" "MC"
"9646" "TRINITY_DN54938_c0_g1" "HOG:A0779743" "LUCA" "UC"
"9647" "TRINITY_DN5494_c0_g1" "HOG:A0235598" "Embryophyta" "MC"
"9648" "TRINITY_DN5495_c0_g1" "HOG:A0583247" "Eukaryota" "UC"
"9649" "TRINITY_DN54954_c0_g1" "HOG:A0174316" "fabids" "MC"
"9650" "TRINITY_DN5496_c0_g1" "HOG:A0562859" "Eukaryota" "UC"
"9651" "TRINITY_DN5497_c0_g1" "HOG:A0167702" "asterids" "MC"
"9652" "TRINITY_DN54974_c0_g1" "HOG:A0240014" "Viridiplantae" "UC"
"9653" "TRINITY_DN54979_c0_g1" "HOG:A0234065" "Embryophyta" "MC"
"9654" "TRINITY_DN5498_c0_g1" "HOG:A0237436" "Streptophyta" "MC"
"9655" "TRINITY_DN5500_c0_g1" "HOG:A0219997" "Magnoliopsida" "MC"
"9656" "TRINITY_DN55007_c0_g1" "HOG:A0563021" "Eukaryota" "UC"
"9657" "TRINITY_DN55028_c0_g1" "HOG:A0563196" "Eukaryota" "UC"
"9658" "TRINITY_DN55033_c0_g1" "HOG:A0555032" "Opisthokonta" "MC"
"9659" "TRINITY_DN5504_c0_g1" "HOG:A0173790" "50" "MC"
"9660" "TRINITY_DN55044_c0_g1" "HOG:A0567069" "Eukaryota" "UC"
"9661" "TRINITY_DN55054_c0_g1" "HOG:A0223284" "Spermatophyta" "MC"
"9662" "TRINITY_DN5507_c0_g1" "HOG:A0220527" "Magnoliopsida" "MC"
"9663" "TRINITY_DN55076_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9664" "TRINITY_DN5508_c0_g1" "HOG:A0569323" "Eukaryota" "UC"
"9665" "TRINITY_DN55097_c0_g1" "HOG:A0174443" "fabids" "MC"
"9666" "TRINITY_DN55109_c0_g1" "HOG:A0564683" "Eukaryota" "UC"
"9667" "TRINITY_DN5511_c0_g1" "HOG:A0567165" "Eukaryota" "UC"
"9668" "TRINITY_DN55112_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"9669" "TRINITY_DN55117_c0_g1" "HOG:A0237243" "Streptophyta" "MC"
"9670" "TRINITY_DN5513_c0_g1" "HOG:A0234447" "Embryophyta" "MC"
"9671" "TRINITY_DN55161_c0_g1" "HOG:A0565721" "Eukaryota" "UC"
"9672" "TRINITY_DN55166_c0_g1" "HOG:A0222328" "Magnoliopsida" "MC"
"9673" "TRINITY_DN5517_c0_g1" "HOG:A0562482" "Eukaryota" "UC"
"9674" "TRINITY_DN5518_c0_g1" "HOG:A0568360" "Eukaryota" "UC"
"9675" "TRINITY_DN55180_c0_g1" "HOG:A0570921" "Eukaryota" "UC"
"9676" "TRINITY_DN5519_c0_g1" "HOG:A0562227" "Eukaryota" "UC"
"9677" "TRINITY_DN55195_c0_g1" "HOG:A0237124" "Streptophyta" "MC"
"9678" "TRINITY_DN552_c0_g1" "HOG:A0562779" "Eukaryota" "UC"
"9679" "TRINITY_DN55204_c0_g1" "HOG:A0220912" "Magnoliopsida" "MC"
"9680" "TRINITY_DN5521_c0_g1" "HOG:A0212008" "Mesangiospermae" "MC"
"9681" "TRINITY_DN5522_c0_g1" "HOG:A0179768" "Malvaceae" "MC"
"9682" "TRINITY_DN55227_c0_g1" "HOG:A0212014" "Mesangiospermae" "MC"
"9683" "TRINITY_DN5523_c0_g1" "HOG:A0567333" "Eukaryota" "UC"
"9684" "TRINITY_DN55233_c0_g1" "HOG:A0208338" "Pentapetalae" "MC"
"9685" "TRINITY_DN5524_c0_g1" "HOG:A0564318" "Eukaryota" "UC"
"9686" "TRINITY_DN5526_c0_g1" "HOG:A0785974" "LUCA" "UC"
"9687" "TRINITY_DN5527_c0_g1" "HOG:A0562253" "Eukaryota" "UC"
"9688" "TRINITY_DN55275_c0_g1" "HOG:A0211708" "Mesangiospermae" "MC"
"9689" "TRINITY_DN55282_c0_g1" "HOG:A0577648" "Eukaryota" "UC"
"9690" "TRINITY_DN5529_c0_g1" "HOG:A0220173" "Magnoliopsida" "MC"
"9691" "TRINITY_DN55307_c0_g1" "HOG:A0174229" "fabids" "MC"
"9692" "TRINITY_DN55321_c0_g1" "HOG:A0230917" "Spermatophyta" "MC"
"9693" "TRINITY_DN5533_c0_g1" "HOG:A0563824" "Eukaryota" "UC"
"9694" "TRINITY_DN55330_c0_g1" "HOG:A0780104" "LUCA" "UC"
"9695" "TRINITY_DN55333_c0_g1" "HOG:A0564157" "Eukaryota" "UC"
"9696" "TRINITY_DN55341_c0_g1" "HOG:A0362456" "Pezizomycotina" "MC"
"9697" "TRINITY_DN55342_c0_g1" "HOG:A0236434" "Embryophyta" "MC"
"9698" "TRINITY_DN5535_c0_g1" "HOG:A0221147" "Magnoliopsida" "MC"
"9699" "TRINITY_DN5535_c0_g2" "HOG:A0221147" "Magnoliopsida" "MC"
"9700" "TRINITY_DN55359_c0_g1" "HOG:A0235513" "Embryophyta" "MC"
"9701" "TRINITY_DN55368_c0_g1" "HOG:A0562705" "Eukaryota" "UC"
"9702" "TRINITY_DN5537_c0_g1" "HOG:A0563229" "Eukaryota" "UC"
"9703" "TRINITY_DN554_c0_g2" "HOG:A0215668" "Mesangiospermae" "MC"
"9704" "TRINITY_DN55431_c0_g1" "HOG:A0220239" "Magnoliopsida" "MC"
"9705" "TRINITY_DN55439_c0_g1" "HOG:A0568565" "Eukaryota" "UC"
"9706" "TRINITY_DN5544_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"9707" "TRINITY_DN55446_c0_g1" "HOG:A0235242" "Embryophyta" "MC"
"9708" "TRINITY_DN55450_c0_g1" "HOG:A0203034" "Pentapetalae" "MC"
"9709" "TRINITY_DN55455_c0_g1" "HOG:A0204414" "Pentapetalae" "MC"
"9710" "TRINITY_DN5546_c0_g1" "HOG:A0566960" "Eukaryota" "UC"
"9711" "TRINITY_DN55462_c0_g1" "HOG:A0210011" "Pentapetalae" "MC"
"9712" "TRINITY_DN5547_c0_g1" "HOG:A0238788" "Viridiplantae" "UC"
"9713" "TRINITY_DN55470_c0_g1" "HOG:A0564177" "Eukaryota" "UC"
"9714" "TRINITY_DN55473_c0_g1" "HOG:A0206029" "Pentapetalae" "MC"
"9715" "TRINITY_DN55495_c0_g1" "HOG:A0219886" "Magnoliopsida" "MC"
"9716" "TRINITY_DN5550_c0_g1" "HOG:A0220372" "Magnoliopsida" "MC"
"9717" "TRINITY_DN5551_c0_g1" "HOG:A0575033" "Eukaryota" "UC"
"9718" "TRINITY_DN55516_c0_g1" "HOG:A0563894" "Eukaryota" "UC"
"9719" "TRINITY_DN55520_c0_g1" "HOG:A0223406" "Spermatophyta" "MC"
"9720" "TRINITY_DN55540_c0_g1" "HOG:A0202862" "Pentapetalae" "MC"
"9721" "TRINITY_DN55547_c0_g1" "HOG:A0203713" "Pentapetalae" "MC"
"9722" "TRINITY_DN5555_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"9723" "TRINITY_DN55553_c0_g1" "HOG:A0203225" "Pentapetalae" "MC"
"9724" "TRINITY_DN55558_c0_g1" "HOG:A0167939" "asterids" "MC"
"9725" "TRINITY_DN5557_c0_g1" "HOG:A0571600" "Eukaryota" "UC"
"9726" "TRINITY_DN5558_c0_g1" "HOG:A0362298" "Pezizomycotina" "MC"
"9727" "TRINITY_DN55587_c0_g1" "HOG:A0757198" "Bacteria" "MC"
