"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"5225","AT5G46790","248865_at",0.0241,0.00559,-3.6434472,-2.9141219,-0.6684,"PYL1","abscisic acid receptor PYL1","GO:0006952; GO:0009738; GO:0080163; GO:0005634; GO:0005737; GO:0009536; GO:0004864; GO:0005515; GO:0010427; GO:0038023; GO:0042802; GO:0042803","04075",15201403,8,"Magnoliopsida","ARATH37437","MC"
"5226","AT5G46850","248842_at",0.0437,0.012,-3.1520727,-3.7105499,-0.2597325,"AT5G46850","hypothetical protein","GO:0006506; GO:0005634; GO:0005789; GO:0003674","00563; 01100",15201413,5,"Embryophyta","ARATH37447","MC"
"5227","AT5G46860","248813_at",0.0162,0.00334,-3.9843316,-2.3740941,-0.66656,"VAM3","syntaxin-22","GO:0006886; GO:0006906; GO:0007033; GO:0009660; GO:0009959; GO:0010118; GO:0045324; GO:0048278; GO:0061025; GO:0000325; GO:0005770; GO:0005773; GO:0009705; GO:0012505; GO:0016021; GO:0030140; GO:0031201; GO:0000149; GO:0005484; GO:0005515","04130; 04145",15201415,2,"Eukaryota","ARATH37449","UC"
"5228","AT5G47060","248820_at",0.00118,9.58e-05,6.7270122,1.406043,1.473385,"AT5G47060","hypothetical protein","GO:0009744; GO:0009749; GO:0042594; GO:0071456; GO:1905582; GO:0005634; GO:0005737; GO:0019900; GO:0019902",NA,15201441,12,"malvids","ARATH37475","MC"
"5229","AT5G47110","248828_at",0.0397,0.0106,-3.2318872,-3.5801713,-0.67757,"AT5G47110","chlorophyll A-B binding family protein","GO:1902326; GO:1904964; GO:1904966; GO:0009507; GO:0009535; GO:0009536; GO:0042651; GO:0005515; GO:0019899; GO:0042802; GO:0043495",NA,15201452,13,"Brassicaceae","ARATH37486","MC"
"5230","AT5G47120","248833_at",0.00385,0.000495,-5.358347,-0.3490787,-0.851425,"BI1","BAX inhibitor 1","GO:0000038; GO:0006983; GO:0009414; GO:0042761; GO:0043066; GO:0043069; GO:0005635; GO:0005737; GO:0005783; GO:0005886; GO:0005515",NA,15201453,2,"Eukaryota","ARATH37487","UC"
"5231","AT5G47190","248798_at",0.000405,1.96e-05,-8.2673101,3.1014212,-1.2476475,"AT5G47190","50S ribosomal protein L19-2","GO:0006412; GO:0009507; GO:0009536; GO:0009570; GO:0009941; GO:0003735",NA,15201463,9,"Mesangiospermae","ARATH37497","MC"
"5232","AT5G47240","248793_at",0.0103,0.00184,-4.3938476,-1.7435242,-2.5085825,"NUDT8","nudix hydrolase 8","GO:0007165; GO:0009611; GO:0005829; GO:0035529; GO:0047631; GO:0051287",NA,15201471,4,"Streptophyta","ARATH37505","MC"
"5233","AT5G47330","248812_at",0.000399,1.92e-05,-8.2870802,3.1214908,-0.920625,"AT5G47330","palmitoyl protein thioesterase family protein","GO:0043231; GO:0016790; GO:0098599","00062; 01100",15201480,2,"Eukaryota","ARATH37514","UC"
"5234","AT5G47370","248801_at",0.0109,0.00199,4.3363296,-1.8307819,2.0334875,"HAT2","homeobox-leucine zipper protein HAT2","GO:0009641; GO:0009733; GO:0009734; GO:0009826; GO:0045892; GO:0005634; GO:0003677; GO:0003700; GO:0005515; GO:0043565",NA,15201484,11,"rosids","ARATH37518","MC"
"5235","AT5G47400","248786_at",0.00108,8.47e-05,6.8384889,1.5380865,0.543285,"AT5G47400","hypothetical protein","GO:0008150; GO:0003674",NA,15201491,4,"Streptophyta","ARATH37525","MC"
"5236","AT5G47560","248756_at",0.000242,9.33e-06,-9.0769731,3.8920777,-2.305265,"TDT","tonoplast dicarboxylate transporter","GO:0015743; GO:0051453; GO:0098656; GO:0005623; GO:0005773; GO:0016021; GO:0015140",NA,15201524,2,"Eukaryota","ARATH37558","UC"
"5237","AT5G47630","248753_at",0.00439,0.000592,-5.2206473,-0.5400607,-0.8334975,"mtACP3","acyl carrier protein 3","GO:0006633; GO:0005739; GO:0009507; GO:0000035; GO:0000036",NA,15201534,10,"Pentapetalae","ARATH37568","MC"
"5238","AT5G47640","248764_at",0.00264,0.000294,-5.7695606,0.2052189,-1.167825,"NF-YB2","nuclear transcription factor Y subunit B-2","GO:0045893; GO:0048574; GO:0005634; GO:0009536; GO:0003700; GO:0003712; GO:0005515; GO:0043565; GO:0046982",NA,15201536,10,"Pentapetalae","ARATH37570","MC"
"5239","AT5G47650","248765_at",0.0146,0.00293,4.073053,-2.2356916,0.3630625,"NUDT2","nudix hydrolase 2","GO:0006979; GO:0007165; GO:0005737; GO:0005829; GO:0009507; GO:0000210; GO:0035529; GO:0047631; GO:0051287",NA,15201537,2,"Eukaryota","ARATH37571","UC"
"5240","AT5G47700","248768_at",0.00107,8.28e-05,6.8591976,1.5624449,1.11776,"AT5G47700","60S acidic ribosomal protein P1-3","GO:0002181; GO:0006414; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0009536; GO:0022625; GO:0022626; GO:0003735; GO:0005515; GO:0030295; GO:0043021","03010",15201548,2,"Eukaryota","ARATH37582","UC"
"5241","AT5G47720","248779_at",0.00572,0.000844,-4.9535087,-0.9183064,-1.253525,"AT5G47720","acetoacetyl-CoA thiolase 1","GO:0006635; GO:0005737; GO:0009507; GO:0003985; GO:0003988","00071; 00072; 00280; 00310; 00380; 00620; 00630; 00640; 00650; 00900; 01100; 01110",15201550,1,"LUCA","ARATH37584","UC"
"5242","AT5G47730","248769_at",0.00108,8.43e-05,6.8426681,1.5430066,0.8575925,"AT5G47730","Sec14p-like phosphatidylinositol transfer family protein","GO:0005634; GO:0005737",NA,15201554,4,"Streptophyta","ARATH37588","MC"
"5243","AT5G47770","248718_at",0.0025,0.000272,5.8336301,0.2894426,0.9330375,"FPS1","farnesyl diphosphate synthase 1","GO:0033384; GO:0045337; GO:0005737; GO:0005829; GO:0009536; GO:0004161; GO:0004337","00900; 01100; 01110",15201560,2,"Eukaryota","ARATH37594","UC"
"5244","AT5G47830","248774_at",0.0111,0.00205,-4.316809,-1.8604957,-0.8690125,"AT5G47830","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15201568,4,"Streptophyta","ARATH37602","MC"
"5245","AT5G47840","248748_at",0.00809,0.00135,-4.6129707,-1.4152186,-0.4314225,"AMK2","adenosine monophosphate kinase","GO:0006163; GO:0006165; GO:0009142; GO:0097009; GO:0005737; GO:0009507; GO:0009536; GO:0009570; GO:0004017; GO:0004127; GO:0004550","00230; 01100; 01110",15201569,2,"Eukaryota","ARATH37603","UC"
"5246","AT5G47870","248781_at",0.0242,0.00562,3.6393519,-2.9206825,0.49773,"AT5G47870","protein RAD52-2","GO:0000724; GO:0009507; GO:0009536",NA,15201573,6,"Tracheophyta","ARATH37607","MC"
"5247","AT5G47880","248749_at",0.0189,0.00408,3.8494857,-2.5862149,0.45534,"ERF1-1","peptide chain release factor eRF subunit 1","GO:0002184; GO:0006415; GO:0005737; GO:0005829; GO:0009536; GO:0018444; GO:0003747; GO:0016149; GO:1990825","03015",15201574,1,"LUCA","ARATH37608","UC"
"5248","AT5G47900","248776_at",0.00177,0.00017,-6.2248555,0.7914951,-0.49664,"AT5G47900","hypothetical protein","GO:0008150; GO:0005634; GO:0005739",NA,15201576,2,"Eukaryota","ARATH37610","UC"
"5249","AT5G47920","248777_at",0.000218,7.84e-06,9.2751647,4.0763083,1.06853,"AT5G47920","hypothetical protein","GO:0005575",NA,15201587,8,"Magnoliopsida","ARATH37621","MC"
"5250","AT5G47930","248747_at",0.0012,9.8e-05,6.7072037,1.3824166,1.11625,"AT5G47930","40S ribosomal protein S27-3","GO:0000028; GO:0006412; GO:0005737; GO:0005886; GO:0009536; GO:0022626; GO:0022627; GO:0003723; GO:0003735","03010",15201588,2,"Eukaryota","ARATH37622","UC"
"5251","AT5G47960","248726_at",0.0378,0.00999,3.2698282,-3.5182961,0.580395,"RABA4C","RAB GTPase homolog A4C","GO:0006886; GO:0032482; GO:0005768; GO:0009536; GO:0012505; GO:0003924",NA,15201591,2,"Eukaryota","ARATH37625","UC"
"5252","AT5G47980","248725_at",0.0133,0.00258,4.1582861,-2.1036385,0.35087,"AT5G47980","putative BAHD acyltransferase","GO:0009507; GO:0016747",NA,15201594,13,"Brassicaceae","ARATH37628","MC"
"5253","AT5G47990","248727_at",0.0188,0.00405,3.8548114,-2.5777984,0.6512625,"CYP705A5","cytochrome P450 705A5","GO:0009958; GO:0048364; GO:0051554; GO:0080003; GO:0005739; GO:0005783; GO:0016020; GO:0005506; GO:0016709; GO:0020037; GO:0080004",NA,15201595,2,"Eukaryota","ARATH37629","UC"
"5254","AT5G48000","248728_at",0.000668,4.2e-05,7.4980004,2.2884018,1.0765775,"CYP708A2","cytochrome P450 708A2","GO:0007275; GO:0010268; GO:0016125; GO:0016132; GO:0048364; GO:0055114; GO:0080003; GO:0005783; GO:0009507; GO:0004497; GO:0005506; GO:0016491; GO:0016705; GO:0020037; GO:0080014",NA,15201596,13,"Brassicaceae","ARATH37630","MC"
"5255","AT5G48010","248729_at",0.0107,0.00194,4.3553847,-1.8018254,1.0320575,"THAS1","thalianol synthase 1","GO:0010263; GO:0016104; GO:0048364; GO:0080003; GO:0005739; GO:0005811; GO:0000250; GO:0042300; GO:0051746",NA,15201598,1,"LUCA","ARATH37632","UC"
"5256","AT5G48030","248739_at",0.00172,0.000164,-6.2585734,0.8337951,-0.72959,"GFA2","gametophytic factor 2","GO:0000740; GO:0009408; GO:0009553; GO:0009558; GO:0010197; GO:0010198; GO:0042026; GO:0051085; GO:0005737; GO:0005739; GO:0009507; GO:0005524; GO:0031072; GO:0051082",NA,15201601,2,"Eukaryota","ARATH37635","UC"
"5257","AT5G48060","248731_at",0.00464,0.000638,5.1635218,-0.6200867,0.572925,"AT5G48060","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein","GO:0008150; GO:0005634; GO:0005886",NA,15201604,4,"Streptophyta","ARATH37638","MC"
"5258","AT5G48070","248732_at",0.000134,3.58e-06,10.2146678,4.9043097,3.28388,"XTH20","xyloglucan endotransglucosylase/hydrolase protein 20","GO:0010411; GO:0016049; GO:0042546; GO:0071365; GO:0005576; GO:0004553; GO:0016762",NA,15201605,5,"Embryophyta","ARATH37639","MC"
"5259","AT5G48150","248689_at",0.0255,0.00601,-3.5954803,-2.9910604,-0.857975,"PAT1","GRAS family transcription factor","GO:0006355; GO:0009585; GO:0009640; GO:0005634; GO:0005737; GO:0003700; GO:0005515; GO:0043565",NA,15201613,6,"Tracheophyta","ARATH37647","MC"
"5260","AT5G48230","248690_at",0.000193,6.34e-06,9.5233729,4.3021774,1.30283,"ACAT2","acetoacetyl-CoA thiolase 2","GO:0006635; GO:0009793; GO:0009846; GO:0009860; GO:0016125; GO:0005777; GO:0005829; GO:0005886; GO:0009507; GO:0009536; GO:0003985; GO:0003988","00071; 00072; 00280; 00310; 00380; 00620; 00630; 00640; 00650; 00900; 01100; 01110",15201625,1,"LUCA","ARATH37659","UC"
"5261","AT5G48300","248687_at",0.00079,5.31e-05,-7.2721861,2.0372991,-1.337795,"ADG1","glucose-1-phosphate adenylyltransferase small subunit","GO:0005978; GO:0019252; GO:0048573; GO:0009507; GO:0009536; GO:0009570; GO:0030931; GO:0048046; GO:0008878","00500; 00520; 01100",15201636,3,"Viridiplantae","ARATH37670","UC"
"5262","AT5G48310","248691_at",0.00764,0.00124,4.6728949,-1.3265915,0.7473675,"AT5G48310","hypothetical protein","GO:0009628; GO:0009737; GO:0005634; GO:0005886; GO:0009507; GO:0003674",NA,15201637,4,"Streptophyta","ARATH37671","MC"
"5263","AT5G48360","248696_at",0.00893,0.00153,4.5208558,-1.552429,0.370455,"AT5G48360","actin-binding FH2 (formin homology 2) family protein","GO:0009506; GO:0009507; GO:0003779",NA,15201647,13,"Brassicaceae","ARATH37681","MC"
"5264","AT5G48430","248703_at",0.034,0.00871,3.3573882,-3.3758047,0.29562,"AT5G48430","aspartyl protease family protein","GO:0006508; GO:0030163; GO:0005576; GO:0004190",NA,15201662,10,"Pentapetalae","ARATH37696","MC"
"5265","AT5G48450","248704_at",0.00505,0.000712,5.0806291,-0.7370407,0.686225,"sks3","protein SKU5-like 3","GO:0006826; GO:0055072; GO:0005576; GO:0005886; GO:0009506; GO:0004322; GO:0016491",NA,15201666,6,"Tracheophyta","ARATH37700","MC"
"5266","AT5G48460","248656_at",0.000577,3.42e-05,7.6999248,2.5080216,0.87393,"AT5G48460","Actin binding Calponin homology (CH) domain-containing protein","GO:0051017; GO:0051639; GO:0005737; GO:0005884; GO:0032432; GO:0051015",NA,15201668,2,"Eukaryota","ARATH37702","UC"
"5267","AT5G48470","248709_at",0.0032,0.000384,-5.5569792,-0.0783476,-0.6668925,"AT5G48470","hypothetical protein","GO:0006355; GO:0009658; GO:0009507; GO:0042644; GO:0005515",NA,15201669,4,"Streptophyta","ARATH37703","MC"
"5268","AT5G48500","248685_at",0.000953,6.97e-05,7.0180037,1.7474818,1.17564,"AT5G48500","hypothetical protein","GO:0080167; GO:0005575; GO:0003674",NA,15201673,10,"Pentapetalae","ARATH37707","MC"
"5269","AT5G48520","248705_at",0.0293,0.00722,3.4775453,-3.1810848,0.3367375,"AT5G48520","protein AUGMIN 3","GO:0007098; GO:0051225; GO:0080175; GO:0005634; GO:0005813; GO:0005819; GO:0009524; GO:0070652; GO:0072686; GO:0003674",NA,15201677,2,"Eukaryota","ARATH37711","UC"
"5270","AT5G48580","248664_at",0.0103,0.00184,4.3919325,-1.7464224,0.48863,"FKBP15-2","peptidyl-prolyl cis-trans isomerase FKBP15-2","GO:0009620; GO:0034976; GO:0005773; GO:0005783; GO:0005794; GO:0005829; GO:0009507; GO:0009536; GO:0071781; GO:0085035; GO:0003755",NA,15201690,2,"Eukaryota","ARATH37724","UC"
"5271","AT5G48640","248659_at",0.0346,0.0089,3.3436018,-3.3982094,0.318715,"AT5G48640","cyclin-C1-1","GO:0006357; GO:0045944; GO:0005634; GO:0016592; GO:0042025; GO:0016538",NA,15201703,2,"Eukaryota","ARATH37737","UC"
"5272","AT5G48720","248668_at",0.00823,0.00138,4.5973441,-1.4384125,0.62598,"XRI1","protein XRI1","GO:0006281; GO:0007140; GO:0007143; GO:0009555; GO:0010165; GO:0005634; GO:0005515",NA,15201723,7,"Spermatophyta","ARATH37757","MC"
"5273","AT5G48730","248669_at",0.00724,0.00115,-4.7254933,-1.249214,-0.47657,"AT5G48730","pentatricopeptide repeat-containing protein","GO:0008150; GO:0009507",NA,15201724,5,"Embryophyta","ARATH37758","MC"
"5274","AT5G48760","248655_at",0.0281,0.00682,3.5140978,-3.122065,0.448175,"AT5G48760","60S ribosomal protein L13a-4","GO:0006412; GO:0017148; GO:0005737; GO:0005840; GO:0009536; GO:0022625; GO:0022626; GO:0003729; GO:0003735","03010",15201727,2,"Eukaryota","ARATH37761","UC"
"5275","AT5G48800","248674_at",0.000333,1.47e-05,8.5741272,3.4084744,1.4440125,"AT5G48800","phototropic-responsive NPH3 protein","GO:0016567; GO:0005886",NA,15201733,4,"Streptophyta","ARATH37767","MC"
"5276","AT5G48840","248680_at",0.000238,9.02e-06,-9.1155134,3.9281781,-0.7473975,"PANC","pantoate--beta-alanine ligase","GO:0009793; GO:0015940; GO:0005737; GO:0005829; GO:0004592; GO:0042803","00410; 00770; 01100; 01110",15201739,2,"Eukaryota","ARATH37773","UC"
"5277","AT5G48880","248625_at",0.0296,0.00731,-3.4693448,-3.1943404,-1.49736,"PKT2","3-keto-acyl-CoA thiolase 2","GO:0006635; GO:0010124; GO:0019395; GO:0005737; GO:0005777; GO:0009507; GO:0003988","00071; 00280; 01040; 01100; 01110; 04146",15201744,1,"LUCA","ARATH37778","UC"
"5278","AT5G49030","248634_at",0.0474,0.0134,-3.0864599,-3.8179047,-0.354195,"OVA2","isoleucyl-tRNA synthetase-like protein","GO:0006428; GO:0032543; GO:0048481; GO:0005739; GO:0009507; GO:0009570; GO:0000049; GO:0002161; GO:0004822","00290; 00970",15201770,1,"LUCA","ARATH37804","UC"
"5279","AT5G49100","248646_at",0.0497,0.0142,3.0480603,-3.8807876,0.700675,"AT5G49100","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15201776,9,"Mesangiospermae","ARATH37810","MC"
"5280","AT5G49160","248597_at",0.0124,0.00236,4.2201494,-2.0083661,0.73617,"MET1","DNA (cytosine-5)-methyltransferase 1","GO:0006349; GO:0009294; GO:0009910; GO:0010069; GO:0010216; GO:0010424; GO:0090116; GO:0005634; GO:0003677; GO:0003682; GO:0003886; GO:0005515; GO:0008168","00270; 01100",15201792,3,"Viridiplantae","ARATH37826","UC"
"5281","AT5G49280","248592_at",0.00435,0.000584,5.2314053,-0.5250423,1.4270875,"AT5G49280","hydroxyproline-rich glycoprotein family protein","GO:0008150; GO:0031225; GO:0003674",NA,15201811,9,"Mesangiospermae","ARATH37845","MC"
"5282","AT5G49350","248621_at",0.0045,0.000612,5.1956273,-0.5750533,0.947185,"AT5G49350","glycine-rich protein","GO:0008150; GO:0009507; GO:0003674",NA,15201825,13,"Brassicaceae","ARATH37859","MC"
"5283","AT5G49460","248608_at",0.000619,3.75e-05,7.6083754,2.4090157,1.46139,"ACLB-2","ATP citrate lyase subunit B 2","GO:0006085; GO:0006633; GO:0005737; GO:0005829; GO:0005886; GO:0009346; GO:0003878","00020; 01100; 01110",15201836,1,"LUCA","ARATH37870","UC"
"5284","AT5G49550","248587_at",0.0291,0.00715,3.4837496,-3.1710594,0.406225,"AT5G49550","biogenesis of lysosome-related organelles complex 1 subunit 2","GO:0008150; GO:0005634",NA,15201854,2,"Eukaryota","ARATH37888","UC"
"5285","AT5G49555","248613_at",0.0298,0.00736,3.4649823,-3.2013943,0.65864,"AT5G49555","FAD/NAD(P)-binding oxidoreductase family protein","GO:0005739; GO:0009536; GO:0005507",NA,15201855,2,"Eukaryota","ARATH37889","UC"
"5286","AT5G49560","248614_at",0.0112,0.00207,4.3114572,-1.8686508,0.494555,"AT5G49560","putative methyltransferase family protein","GO:0032259; GO:0005737; GO:0008168",NA,15201856,2,"Eukaryota","ARATH37890","UC"
"5287","AT5G49610","248586_at",0.00311,0.00037,-5.587209,-0.0376358,-0.421235,"AT5G49610","F-box protein","GO:0016567; GO:0005634; GO:0005515",NA,15201862,8,"Magnoliopsida","ARATH37896","MC"
"5288","AT5G49620","248618_at",0.01,0.00177,4.4188365,-1.7057532,1.4363625,"MYB78","myb domain protein 78","GO:0006355; GO:0009737; GO:1902074; GO:0005634; GO:0003700; GO:0005515; GO:0043565",NA,15201864,13,"Brassicaceae","ARATH37898","MC"
"5289","AT5G49630","248619_at",0.000144,4.08e-06,-10.0549468,4.768582,-3.2040225,"AAP6","amino acid permease 6","GO:0003333; GO:0009414; GO:0009651; GO:0015810; GO:0015827; GO:0005886; GO:0015171; GO:0015172; GO:0015175",NA,15201865,3,"Viridiplantae","ARATH37899","UC"
"5290","AT5G49660","248590_at",0.00903,0.00156,-4.5100263,-1.5686371,-1.1201575,"AT5G49660","receptor like kinase","GO:0010051; GO:0010311; GO:0031540; GO:0048831; GO:0090548; GO:1901141; GO:1901333; GO:1902025; GO:2000023; GO:2000280; GO:2000652; GO:0005886; GO:0001653; GO:0004714; GO:0005515; GO:0016301; GO:0017046; GO:0042277; GO:0051428",NA,15201870,7,"Spermatophyta","ARATH37904","MC"
"5291","AT5G49690","248563_at",0.0207,0.00458,3.7737757,-2.7061971,1.18665,"AT5G49690","UDP-glycosyltransferase 91C1","GO:0005829; GO:0043231; GO:0008194; GO:0016757; GO:0016758",NA,15201873,9,"Mesangiospermae","ARATH37907","MC"
"5292","AT5G49700","248564_at",0.0415,0.0113,3.1940439,-3.6419556,1.1213575,"AT5G49700","Predicted AT-hook DNA-binding family protein","GO:0005634; GO:0003680; GO:0003700",NA,15201874,8,"Magnoliopsida","ARATH37908","MC"
"5293","AT5G49840","248575_at",0.0128,0.00246,-4.1919394,-2.0517502,-0.6141875,"AT5G49840","ATP-dependent Clp protease","GO:0006508; GO:0030163; GO:0005759; GO:0009507; GO:0005524",NA,15201898,11,"rosids","ARATH37932","MC"
"5294","AT5G49890","248580_at",0.00147,0.000131,-6.4500409,1.0711398,-0.78237,"CLC-C","chloride channel protein CLC-c","GO:0005622; GO:0005774; GO:0009536; GO:0009705; GO:0043231; GO:0005247; GO:0005253; GO:0005515; GO:0015108; GO:0022857",NA,15201905,2,"Eukaryota","ARATH37939","UC"
"5295","AT5G49900","248581_at",0.000214,7.64e-06,-9.3050337,4.1037716,-1.2033025,"AT5G49900","Beta-glucosidase, GBA2 type family protein","GO:0006680; GO:0005794; GO:0005886; GO:0009536; GO:0004348; GO:0008422",NA,15201907,1,"LUCA","ARATH37941","UC"
"5296","AT5G49970","248560_at",0.00212,0.000219,-6.013935,0.5234186,-0.527525,"PPOX","pyridoxine/pyridoxamine 5'-phosphate oxidase 1","GO:0006734; GO:0006739; GO:0042817; GO:0005576; GO:0005739; GO:0005829; GO:0009507; GO:0009536; GO:0004733; GO:0010181; GO:0052856; GO:0052857",NA,15201919,3,"Viridiplantae","ARATH37953","UC"
"5297","AT5G50000","248529_at",0.00796,0.00132,4.6291004,-1.3913137,0.6617425,"AT5G50000","protein kinase","GO:0006468; GO:0005737; GO:0005886; GO:0009506; GO:0009536; GO:0004674; GO:0004712; GO:0005515; GO:0005524",NA,15201922,2,"Eukaryota","ARATH37956","UC"
"5298","AT5G50130","248539_at",0.00613,0.000929,4.8827366,-1.0202236,1.22094,"AT5G50130","Rossmann-fold NAD(P)-binding domain-containing protein","GO:0055114; GO:0005634; GO:0005739",NA,15201945,2,"Eukaryota","ARATH37979","UC"
"5299","AT5G50160","248540_at",0.000128,3.22e-06,-10.3492796,5.017178,-1.668005,"FRO8","ferric reduction oxidase 8","GO:0055114; GO:0005739; GO:0005886; GO:0000293",NA,15201955,7,"Spermatophyta","ARATH37989","MC"
"5300","AT5G50180","248541_at",0.0233,0.00534,3.67251,-2.8676102,0.410875,"AT5G50180","protein kinase family protein","GO:0006468; GO:0005737; GO:0004712",NA,15201958,2,"Eukaryota","ARATH37992","UC"
"5301","AT5G50200","248551_at",0.0344,0.00882,3.3489789,-3.3894696,1.18829,"WR3","high-affinity nitrate transporter 3.1","GO:0009611; GO:0010167; GO:0015706; GO:0005886; GO:0015112",NA,15201959,5,"Embryophyta","ARATH37993","MC"
"5302","AT5G50250","248552_at",0.000463,2.39e-05,-8.0624278,2.8910706,-1.04743,"CP31B","chloroplast RNA-binding protein 31B","GO:0009451; GO:0045087; GO:0051252; GO:1901259; GO:0009507; GO:0009535; GO:0009536; GO:0009570; GO:0009941; GO:1990904; GO:0003723; GO:0003729; GO:0008266",NA,15201968,10,"Pentapetalae","ARATH38002","MC"
"5303","AT5G50260","248545_at",0.000535,3.04e-05,-7.8186145,2.6350013,-2.1304725,"AT5G50260","KDEL-tailed cysteine endopeptidase CEP1","GO:0009555; GO:0009626; GO:0010623; GO:0048658; GO:0050832; GO:0051603; GO:0000325; GO:0005576; GO:0005615; GO:0005764; GO:0005783; GO:0009505; GO:0004197",NA,15201969,2,"Eukaryota","ARATH38003","UC"
"5304","AT5G50280","248547_at",0.0426,0.0116,-3.1728596,-3.6765688,-0.33066,"EMB1006","pentatricopeptide repeat-containing protein","GO:0009793; GO:0009507",NA,15201972,8,"Magnoliopsida","ARATH38006","MC"
"5305","AT5G50320","248508_at",0.0144,0.00287,4.0872541,-2.2136269,0.62104,"ELO3","Elongator complex protein 3","GO:0002098; GO:0002926; GO:0009294; GO:0010928; GO:0035265; GO:0051301; GO:0090708; GO:2000025; GO:0005634; GO:0005719; GO:0005737; GO:0005829; GO:0033588; GO:0004402; GO:0008080",NA,15201977,1,"LUCA","ARATH38011","UC"
"5306","AT5G50350","248556_at",0.0122,0.00232,4.2309139,-1.9918383,0.7248425,"AT5G50350","hypothetical protein","GO:0006979; GO:0005634; GO:0003674",NA,15201984,8,"Magnoliopsida","ARATH38018","MC"
"5307","AT5G50375","248511_at",0.000912,6.54e-05,7.0770298,1.815473,1.20937,"CPI1","cyclopropyl isomerase","GO:0000911; GO:0006907; GO:0009958; GO:0016126; GO:0005739; GO:0005783; GO:0047793","00100; 01100; 01110",15201990,2,"Eukaryota","ARATH38024","UC"
"5308","AT5G50400","248499_at",0.00062,3.76e-05,-7.6055133,2.4059054,-1.45774,"PAP27","purple acid phosphatase 27","GO:0016311; GO:0009507; GO:0003993",NA,15201996,2,"Eukaryota","ARATH38030","UC"
"5309","AT5G50420","248507_at",0.0358,0.00931,3.3149543,-3.4448034,0.448525,"AT5G50420","O-fucosyltransferase family protein","GO:0008150; GO:0005634","00514",15201998,4,"Streptophyta","ARATH38032","MC"
"5310","AT5G50720","248466_at",0.00522,0.000747,5.0447486,-0.7879698,0.8211325,"HVA22E","HVA22-like protein E","GO:0009409; GO:0009414; GO:0009737; GO:0042538; GO:0009507; GO:0003674",NA,15202042,10,"Pentapetalae","ARATH38076","MC"
"5311","AT5G50740","248527_at",0.0451,0.0125,3.1269865,-3.7515797,0.3795925,"AT5G50740","Heavy-metal-associated domain-containing protein","GO:0030001; GO:0005737; GO:0005886",NA,15202046,8,"Magnoliopsida","ARATH38080","MC"
"5312","AT5G50740","248526_at",0.00377,0.000479,5.3843125,-0.3133695,0.5027725,"AT5G50740","Heavy-metal-associated domain-containing protein","GO:0030001; GO:0005737; GO:0005886",NA,15202046,8,"Magnoliopsida","ARATH38080","MC"
"5313","AT5G50780","248495_at",0.00345,0.000423,-5.4805681,-0.1818309,-0.4139275,"AT5G50780","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein","GO:0005634; GO:0005654; GO:0010369; GO:0043621",NA,15202051,9,"Mesangiospermae","ARATH38085","MC"
"5314","AT5G50800","248467_at",0.00279,0.000318,-5.7067902,0.1221482,-0.5343125,"AT5G50800","bidirectional sugar transporter SWEET13","GO:0006869; GO:0008643; GO:0009555; GO:0009901; GO:0015770; GO:0052543; GO:0080112; GO:1905039; GO:1905200; GO:0005576; GO:0005886; GO:0005887; GO:0016021; GO:0005515; GO:0008515; GO:0051119; GO:1905201",NA,15202054,2,"Eukaryota","ARATH38088","UC"
"5315","AT5G50810","248473_at",0.00244,0.000264,5.8574415,0.3205989,0.66624,"TIM8","translocase inner membrane subunit 8","GO:0072321; GO:0005739; GO:0005758; GO:0005829; GO:0009507; GO:0009536",NA,15202055,2,"Eukaryota","ARATH38089","UC"
"5316","AT5G50850","248474_at",0.0134,0.0026,4.1542133,-2.1099279,0.411425,"MAB1","pyruvate dehydrogenase E1 beta","GO:0006086; GO:0042742; GO:0005730; GO:0005739; GO:0005774; GO:0005967; GO:0009536; GO:0004739","00010; 00020; 00290; 00620; 00650; 01100; 01110",15202062,1,"LUCA","ARATH38096","UC"
"5317","AT5G50900","248477_at",0.00356,0.000441,-5.4482557,-0.2258405,-0.72828,"AT5G50900","armadillo/beta-catenin-like repeat-containing protein","GO:0008150; GO:0005737",NA,15202068,7,"Spermatophyta","ARATH38102","MC"
"5318","AT5G50920","248480_at",0.00072,4.63e-05,-7.4044257,2.1850622,-1.329075,"CLPC1","ATP-dependent Clp protease ATP-binding subunit ClpC","GO:0009658; GO:0010380; GO:0045036; GO:0045037; GO:0005618; GO:0005739; GO:0009507; GO:0009532; GO:0009535; GO:0009536; GO:0009570; GO:0009706; GO:0009941; GO:0031897; GO:0004176; GO:0005515",NA,15202072,1,"LUCA","ARATH38106","UC"
"5319","AT5G51010","248491_at",0.0086,0.00146,-4.5549727,-1.501473,-0.74589,"AT5G51010","rubredoxin-like protein","GO:0009507; GO:0009536; GO:0005506",NA,15202083,5,"Embryophyta","ARATH38117","MC"
