"transcript" "hog" "id" "phylostrata" "gene"
"16591" "TRINITY_DN53368_c0_g1_i1" "HOG:A0563266" 563266 "Eukaryota" "TRINITY_DN53368_c0_g1"
"16592" "TRINITY_DN53372_c0_g1_i1" "HOG:A0582507" 582507 "Eukaryota" "TRINITY_DN53372_c0_g1"
"16593" "TRINITY_DN5338_c0_g1_i1" "HOG:A0567044" 567044 "Eukaryota" "TRINITY_DN5338_c0_g1"
"16594" "TRINITY_DN5338_c0_g1_i10" "HOG:A0567044" 567044 "Eukaryota" "TRINITY_DN5338_c0_g1"
"16595" "TRINITY_DN53386_c0_g1_i1" "HOG:A0563404" 563404 "Eukaryota" "TRINITY_DN53386_c0_g1"
"16596" "TRINITY_DN5339_c0_g1_i1" "HOG:A0562332" 562332 "Eukaryota" "TRINITY_DN5339_c0_g1"
"16597" "TRINITY_DN5339_c2_g1_i1" "HOG:A0562332" 562332 "Eukaryota" "TRINITY_DN5339_c2_g1"
"16598" "TRINITY_DN53392_c0_g1_i1" "HOG:A0237783" 237783 "Streptophyta" "TRINITY_DN53392_c0_g1"
"16599" "TRINITY_DN53396_c0_g1_i1" "HOG:A0531932" 531932 "Bilateria" "TRINITY_DN53396_c0_g1"
"16600" "TRINITY_DN534_c0_g1_i1" "HOG:A0238266" 238266 "Streptophyta" "TRINITY_DN534_c0_g1"
"16601" "TRINITY_DN5340_c0_g1_i1" "HOG:A0167877" 167877 "asterids" "TRINITY_DN5340_c0_g1"
"16602" "TRINITY_DN5341_c0_g1_i1" "HOG:A0562223" 562223 "Eukaryota" "TRINITY_DN5341_c0_g1"
"16603" "TRINITY_DN53418_c0_g1_i1" "HOG:A0234952" 234952 "Embryophyta" "TRINITY_DN53418_c0_g1"
"16604" "TRINITY_DN5342_c0_g1_i1" "HOG:A0567863" 567863 "Eukaryota" "TRINITY_DN5342_c0_g1"
"16605" "TRINITY_DN53436_c0_g1_i2" "HOG:A0563017" 563017 "Eukaryota" "TRINITY_DN53436_c0_g1"
"16606" "TRINITY_DN5344_c0_g1_i1" "HOG:A0238870" 238870 "Viridiplantae" "TRINITY_DN5344_c0_g1"
"16607" "TRINITY_DN5345_c0_g1_i2" "HOG:A0154362" 154362 "Poaceae" "TRINITY_DN5345_c0_g1"
"16608" "TRINITY_DN53455_c0_g1_i1" "HOG:A0551551" 551551 "Metazoa" "TRINITY_DN53455_c0_g1"
"16609" "TRINITY_DN5346_c0_g1_i10" "HOG:A0573475" 573475 "Eukaryota" "TRINITY_DN5346_c0_g1"
"16610" "TRINITY_DN5346_c0_g1_i12" "HOG:A0573475" 573475 "Eukaryota" "TRINITY_DN5346_c0_g1"
"16611" "TRINITY_DN5346_c0_g1_i5" "HOG:A0573475" 573475 "Eukaryota" "TRINITY_DN5346_c0_g1"
"16612" "TRINITY_DN53464_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN53464_c0_g1"
"16613" "TRINITY_DN5347_c0_g1_i1" "HOG:A0168421" 168421 "asterids" "TRINITY_DN5347_c0_g1"
"16614" "TRINITY_DN53471_c0_g1_i1" "HOG:A0567252" 567252 "Eukaryota" "TRINITY_DN53471_c0_g1"
"16615" "TRINITY_DN53474_c0_g1_i1" "HOG:A0555114" 555114 "Opisthokonta" "TRINITY_DN53474_c0_g1"
"16616" "TRINITY_DN53479_c0_g1_i1" "HOG:A0757229" 757229 "Bacteria" "TRINITY_DN53479_c0_g1"
"16617" "TRINITY_DN53489_c0_g1_i1" "HOG:A0223353" 223353 "Spermatophyta" "TRINITY_DN53489_c0_g1"
"16618" "TRINITY_DN5349_c0_g1_i1" "HOG:A0563280" 563280 "Eukaryota" "TRINITY_DN5349_c0_g1"
"16619" "TRINITY_DN53491_c0_g1_i1" "HOG:A0563258" 563258 "Eukaryota" "TRINITY_DN53491_c0_g1"
"16620" "TRINITY_DN53494_c0_g1_i1" "HOG:A0460024" 460024 "Protostomia" "TRINITY_DN53494_c0_g1"
"16621" "TRINITY_DN535_c0_g1_i1" "HOG:A0563503" 563503 "Eukaryota" "TRINITY_DN535_c0_g1"
"16622" "TRINITY_DN5350_c0_g1_i1" "HOG:A0202620" 202620 "Pentapetalae" "TRINITY_DN5350_c0_g1"
"16623" "TRINITY_DN5352_c0_g1_i1" "HOG:A0780166" 780166 "LUCA" "TRINITY_DN5352_c0_g1"
"16624" "TRINITY_DN5353_c0_g1_i1" "HOG:A0566764" 566764 "Eukaryota" "TRINITY_DN5353_c0_g1"
"16625" "TRINITY_DN53544_c0_g1_i1" "HOG:A0237071" 237071 "Streptophyta" "TRINITY_DN53544_c0_g1"
"16626" "TRINITY_DN53545_c0_g1_i1" "HOG:A0563775" 563775 "Eukaryota" "TRINITY_DN53545_c0_g1"
"16627" "TRINITY_DN5355_c0_g1_i1" "HOG:A0167573" 167573 "asterids" "TRINITY_DN5355_c0_g1"
"16628" "TRINITY_DN53557_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN53557_c0_g1"
"16629" "TRINITY_DN53559_c0_g1_i1" "HOG:A0203632" 203632 "Pentapetalae" "TRINITY_DN53559_c0_g1"
"16630" "TRINITY_DN5357_c0_g1_i1" "HOG:A0565449" 565449 "Eukaryota" "TRINITY_DN5357_c0_g1"
"16631" "TRINITY_DN5357_c0_g1_i2" "HOG:A0565449" 565449 "Eukaryota" "TRINITY_DN5357_c0_g1"
"16632" "TRINITY_DN53575_c0_g1_i1" "HOG:A0564750" 564750 "Eukaryota" "TRINITY_DN53575_c0_g1"
"16633" "TRINITY_DN5358_c0_g1_i1" "HOG:A0239591" 239591 "Viridiplantae" "TRINITY_DN5358_c0_g1"
"16634" "TRINITY_DN53580_c0_g1_i1" "HOG:A0225411" 225411 "Spermatophyta" "TRINITY_DN53580_c0_g1"
"16635" "TRINITY_DN5359_c0_g1_i2" "HOG:A0212980" 212980 "Mesangiospermae" "TRINITY_DN5359_c0_g1"
"16636" "TRINITY_DN536_c0_g1_i1" "HOG:A0779905" 779905 "LUCA" "TRINITY_DN536_c0_g1"
"16637" "TRINITY_DN536_c0_g2_i2" "HOG:A0779905" 779905 "LUCA" "TRINITY_DN536_c0_g2"
"16638" "TRINITY_DN536_c1_g1_i1" "HOG:A0785637" 785637 "LUCA" "TRINITY_DN536_c1_g1"
"16639" "TRINITY_DN53616_c0_g1_i1" "HOG:A0219797" 219797 "Magnoliopsida" "TRINITY_DN53616_c0_g1"
"16640" "TRINITY_DN53629_c0_g1_i1" "HOG:A0563219" 563219 "Eukaryota" "TRINITY_DN53629_c0_g1"
"16641" "TRINITY_DN5363_c0_g1_i1" "HOG:A0205033" 205033 "Pentapetalae" "TRINITY_DN5363_c0_g1"
"16642" "TRINITY_DN53635_c0_g1_i1" "HOG:A0562365" 562365 "Eukaryota" "TRINITY_DN53635_c0_g1"
"16643" "TRINITY_DN53637_c0_g1_i1" "HOG:A0562584" 562584 "Eukaryota" "TRINITY_DN53637_c0_g1"
"16644" "TRINITY_DN5364_c0_g1_i2" "HOG:A0563847" 563847 "Eukaryota" "TRINITY_DN5364_c0_g1"
"16645" "TRINITY_DN53653_c0_g1_i1" "HOG:A0223429" 223429 "Spermatophyta" "TRINITY_DN53653_c0_g1"
"16646" "TRINITY_DN5366_c0_g1_i1" "HOG:A0779717" 779717 "LUCA" "TRINITY_DN5366_c0_g1"
"16647" "TRINITY_DN53662_c0_g1_i1" "HOG:A0211896" 211896 "Mesangiospermae" "TRINITY_DN53662_c0_g1"
"16648" "TRINITY_DN53665_c0_g1_i1" "HOG:A0169512" 169512 "asterids" "TRINITY_DN53665_c0_g1"
"16649" "TRINITY_DN53668_c0_g1_i1" "HOG:A0562222" 562222 "Eukaryota" "TRINITY_DN53668_c0_g1"
"16650" "TRINITY_DN53672_c0_g1_i1" "HOG:A0168408" 168408 "asterids" "TRINITY_DN53672_c0_g1"
"16651" "TRINITY_DN5368_c0_g1_i1" "HOG:A0202852" 202852 "Pentapetalae" "TRINITY_DN5368_c0_g1"
"16652" "TRINITY_DN53684_c0_g1_i1" "HOG:A0222030" 222030 "Magnoliopsida" "TRINITY_DN53684_c0_g1"
"16653" "TRINITY_DN53687_c0_g1_i1" "HOG:A0168035" 168035 "asterids" "TRINITY_DN53687_c0_g1"
"16654" "TRINITY_DN5369_c0_g1_i3" "HOG:A0780209" 780209 "LUCA" "TRINITY_DN5369_c0_g1"
"16655" "TRINITY_DN5370_c0_g1_i1" "HOG:A0563371" 563371 "Eukaryota" "TRINITY_DN5370_c0_g1"
"16656" "TRINITY_DN53700_c0_g1_i1" "HOG:A0233839" 233839 "Embryophyta" "TRINITY_DN53700_c0_g1"
"16657" "TRINITY_DN53713_c0_g1_i1" "HOG:A0240020" 240020 "Viridiplantae" "TRINITY_DN53713_c0_g1"
"16658" "TRINITY_DN53716_c0_g1_i1" "HOG:A0231949" 231949 "Tracheophyta" "TRINITY_DN53716_c0_g1"
"16659" "TRINITY_DN5372_c0_g1_i1" "HOG:A0235504" 235504 "Embryophyta" "TRINITY_DN5372_c0_g1"
"16660" "TRINITY_DN5373_c0_g1_i2" "HOG:A0229153" 229153 "Spermatophyta" "TRINITY_DN5373_c0_g1"
"16661" "TRINITY_DN53736_c0_g1_i1" "HOG:A0555480" 555480 "Opisthokonta" "TRINITY_DN53736_c0_g1"
"16662" "TRINITY_DN5374_c0_g1_i1" "HOG:A0570376" 570376 "Eukaryota" "TRINITY_DN5374_c0_g1"
"16663" "TRINITY_DN5375_c0_g1_i1" "HOG:A0219630" 219630 "Magnoliopsida" "TRINITY_DN5375_c0_g1"
"16664" "TRINITY_DN5376_c0_g1_i1" "HOG:A0234018" 234018 "Embryophyta" "TRINITY_DN5376_c0_g1"
"16665" "TRINITY_DN53763_c0_g1_i1" "HOG:A0198884" 198884 "rosids" "TRINITY_DN53763_c0_g1"
"16666" "TRINITY_DN5377_c0_g1_i1" "HOG:A0234801" 234801 "Embryophyta" "TRINITY_DN5377_c0_g1"
"16667" "TRINITY_DN53770_c0_g1_i1" "HOG:A0563111" 563111 "Eukaryota" "TRINITY_DN53770_c0_g1"
"16668" "TRINITY_DN53777_c0_g1_i1" "HOG:A0562769" 562769 "Eukaryota" "TRINITY_DN53777_c0_g1"
"16669" "TRINITY_DN5380_c0_g1_i10" "HOG:A0565952" 565952 "Eukaryota" "TRINITY_DN5380_c0_g1"
"16670" "TRINITY_DN5381_c0_g1_i1" "HOG:A0785716" 785716 "LUCA" "TRINITY_DN5381_c0_g1"
"16671" "TRINITY_DN53818_c0_g1_i1" "HOG:A0456388" 456388 "Protostomia" "TRINITY_DN53818_c0_g1"
"16672" "TRINITY_DN5382_c0_g1_i1" "HOG:A0202787" 202787 "Pentapetalae" "TRINITY_DN5382_c0_g1"
"16673" "TRINITY_DN5383_c0_g1_i1" "HOG:A0202537" 202537 "Pentapetalae" "TRINITY_DN5383_c0_g1"
"16674" "TRINITY_DN5384_c0_g1_i1" "HOG:A0202510" 202510 "Pentapetalae" "TRINITY_DN5384_c0_g1"
"16675" "TRINITY_DN53847_c0_g1_i1" "HOG:A0567527" 567527 "Eukaryota" "TRINITY_DN53847_c0_g1"
"16676" "TRINITY_DN5385_c0_g1_i1" "HOG:A0564089" 564089 "Eukaryota" "TRINITY_DN5385_c0_g1"
"16677" "TRINITY_DN53858_c0_g1_i1" "HOG:A0168104" 168104 "asterids" "TRINITY_DN53858_c0_g1"
"16678" "TRINITY_DN5386_c0_g1_i1" "HOG:A0237783" 237783 "Streptophyta" "TRINITY_DN5386_c0_g1"
"16679" "TRINITY_DN53860_c0_g1_i2" "HOG:A0563630" 563630 "Eukaryota" "TRINITY_DN53860_c0_g1"
"16680" "TRINITY_DN53863_c0_g1_i1" "HOG:A0235579" 235579 "Embryophyta" "TRINITY_DN53863_c0_g1"
"16681" "TRINITY_DN5387_c0_g1_i1" "HOG:A0223470" 223470 "Spermatophyta" "TRINITY_DN5387_c0_g1"
"16682" "TRINITY_DN5389_c0_g1_i11" "HOG:A0563522" 563522 "Eukaryota" "TRINITY_DN5389_c0_g1"
"16683" "TRINITY_DN5389_c0_g1_i4" "HOG:A0563522" 563522 "Eukaryota" "TRINITY_DN5389_c0_g1"
"16684" "TRINITY_DN53897_c0_g1_i1" "HOG:A0779723" 779723 "LUCA" "TRINITY_DN53897_c0_g1"
"16685" "TRINITY_DN5390_c0_g1_i2" "HOG:A0224233" 224233 "Spermatophyta" "TRINITY_DN5390_c0_g1"
"16686" "TRINITY_DN5390_c0_g1_i3" "HOG:A0224233" 224233 "Spermatophyta" "TRINITY_DN5390_c0_g1"
"16687" "TRINITY_DN5391_c0_g3_i1" "HOG:A0563219" 563219 "Eukaryota" "TRINITY_DN5391_c0_g3"
"16688" "TRINITY_DN5391_c1_g1_i1" "HOG:A0563219" 563219 "Eukaryota" "TRINITY_DN5391_c1_g1"
"16689" "TRINITY_DN53912_c0_g1_i1" "HOG:A0555302" 555302 "Opisthokonta" "TRINITY_DN53912_c0_g1"
"16690" "TRINITY_DN53913_c0_g1_i2" "HOG:A0563258" 563258 "Eukaryota" "TRINITY_DN53913_c0_g1"
"16691" "TRINITY_DN5392_c0_g1_i10" "HOG:A0167818" 167818 "asterids" "TRINITY_DN5392_c0_g1"
"16692" "TRINITY_DN53936_c0_g1_i1" "HOG:A0779791" 779791 "LUCA" "TRINITY_DN53936_c0_g1"
"16693" "TRINITY_DN5394_c0_g1_i3" "HOG:A0224141" 224141 "Spermatophyta" "TRINITY_DN5394_c0_g1"
"16694" "TRINITY_DN53940_c0_g1_i1" "HOG:A0232669" 232669 "Tracheophyta" "TRINITY_DN53940_c0_g1"
"16695" "TRINITY_DN53958_c0_g1_i1" "HOG:A0439540" 439540 "Holometabola" "TRINITY_DN53958_c0_g1"
"16696" "TRINITY_DN53959_c0_g1_i1" "HOG:A0517170" 517170 "Euteleostomi" "TRINITY_DN53959_c0_g1"
"16697" "TRINITY_DN5396_c0_g1_i1" "HOG:A0213256" 213256 "Mesangiospermae" "TRINITY_DN5396_c0_g1"
"16698" "TRINITY_DN53962_c0_g1_i1" "HOG:A0562200" 562200 "Eukaryota" "TRINITY_DN53962_c0_g1"
"16699" "TRINITY_DN53972_c0_g1_i1" "HOG:A0563610" 563610 "Eukaryota" "TRINITY_DN53972_c0_g1"
"16700" "TRINITY_DN53979_c0_g1_i1" "HOG:A0568607" 568607 "Eukaryota" "TRINITY_DN53979_c0_g1"
"16701" "TRINITY_DN5398_c0_g1_i10" "HOG:A0240099" 240099 "Viridiplantae" "TRINITY_DN5398_c0_g1"
"16702" "TRINITY_DN53987_c0_g1_i1" "HOG:A0543180" 543180 "Eumetazoa" "TRINITY_DN53987_c0_g1"
"16703" "TRINITY_DN53988_c0_g1_i1" "HOG:A0202573" 202573 "Pentapetalae" "TRINITY_DN53988_c0_g1"
"16704" "TRINITY_DN5399_c0_g1_i1" "HOG:A0562351" 562351 "Eukaryota" "TRINITY_DN5399_c0_g1"
"16705" "TRINITY_DN5399_c0_g1_i6" "HOG:A0562351" 562351 "Eukaryota" "TRINITY_DN5399_c0_g1"
"16706" "TRINITY_DN53993_c0_g1_i1" "HOG:A0202565" 202565 "Pentapetalae" "TRINITY_DN53993_c0_g1"
"16707" "TRINITY_DN54_c0_g1_i1" "HOG:A0232815" 232815 "Tracheophyta" "TRINITY_DN54_c0_g1"
"16708" "TRINITY_DN540_c0_g1_i1" "HOG:A0234534" 234534 "Embryophyta" "TRINITY_DN540_c0_g1"
"16709" "TRINITY_DN5400_c0_g1_i1" "HOG:A0202878" 202878 "Pentapetalae" "TRINITY_DN5400_c0_g1"
"16710" "TRINITY_DN5400_c0_g1_i3" "HOG:A0202878" 202878 "Pentapetalae" "TRINITY_DN5400_c0_g1"
"16711" "TRINITY_DN5400_c0_g2_i1" "HOG:A0202878" 202878 "Pentapetalae" "TRINITY_DN5400_c0_g2"
"16712" "TRINITY_DN54008_c0_g1_i1" "HOG:A0788581" 788581 "LUCA" "TRINITY_DN54008_c0_g1"
"16713" "TRINITY_DN54017_c0_g1_i1" "HOG:A0779738" 779738 "LUCA" "TRINITY_DN54017_c0_g1"
"16714" "TRINITY_DN5402_c0_g1_i1" "HOG:A0562527" 562527 "Eukaryota" "TRINITY_DN5402_c0_g1"
"16715" "TRINITY_DN54024_c0_g1_i1" "HOG:A0227391" 227391 "Spermatophyta" "TRINITY_DN54024_c0_g1"
"16716" "TRINITY_DN54037_c0_g1_i1" "HOG:A0236004" 236004 "Embryophyta" "TRINITY_DN54037_c0_g1"
"16717" "TRINITY_DN54042_c0_g1_i1" "HOG:A0236374" 236374 "Embryophyta" "TRINITY_DN54042_c0_g1"
"16718" "TRINITY_DN54043_c0_g1_i1" "HOG:A0781218" 781218 "LUCA" "TRINITY_DN54043_c0_g1"
"16719" "TRINITY_DN54047_c0_g1_i1" "HOG:A0562398" 562398 "Eukaryota" "TRINITY_DN54047_c0_g1"
"16720" "TRINITY_DN5405_c0_g1_i1" "HOG:A0231877" 231877 "Tracheophyta" "TRINITY_DN5405_c0_g1"
"16721" "TRINITY_DN5405_c0_g1_i7" "HOG:A0231877" 231877 "Tracheophyta" "TRINITY_DN5405_c0_g1"
"16722" "TRINITY_DN54050_c0_g1_i1" "HOG:A0785691" 785691 "LUCA" "TRINITY_DN54050_c0_g1"
"16723" "TRINITY_DN5406_c0_g1_i1" "HOG:A0219750" 219750 "Magnoliopsida" "TRINITY_DN5406_c0_g1"
"16724" "TRINITY_DN5407_c0_g1_i2" "HOG:A0779758" 779758 "LUCA" "TRINITY_DN5407_c0_g1"
"16725" "TRINITY_DN54071_c0_g1_i1" "HOG:A0203125" 203125 "Pentapetalae" "TRINITY_DN54071_c0_g1"
"16726" "TRINITY_DN54081_c0_g1_i1" "HOG:A0780092" 780092 "LUCA" "TRINITY_DN54081_c0_g1"
"16727" "TRINITY_DN5409_c0_g1_i6" "HOG:A0562273" 562273 "Eukaryota" "TRINITY_DN5409_c0_g1"
"16728" "TRINITY_DN54095_c0_g1_i2" "HOG:A0205461" 205461 "Pentapetalae" "TRINITY_DN54095_c0_g1"
"16729" "TRINITY_DN541_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN541_c0_g1"
"16730" "TRINITY_DN5410_c0_g1_i1" "HOG:A0562358" 562358 "Eukaryota" "TRINITY_DN5410_c0_g1"
"16731" "TRINITY_DN5411_c0_g1_i1" "HOG:A0228997" 228997 "Spermatophyta" "TRINITY_DN5411_c0_g1"
"16732" "TRINITY_DN54127_c0_g1_i1" "HOG:A0215651" 215651 "Mesangiospermae" "TRINITY_DN54127_c0_g1"
"16733" "TRINITY_DN5413_c0_g1_i1" "HOG:A0234429" 234429 "Embryophyta" "TRINITY_DN5413_c0_g1"
"16734" "TRINITY_DN54131_c0_g1_i1" "HOG:A0562248" 562248 "Eukaryota" "TRINITY_DN54131_c0_g1"
"16735" "TRINITY_DN5414_c0_g1_i2" "HOG:A0240411" 240411 "Viridiplantae" "TRINITY_DN5414_c0_g1"
"16736" "TRINITY_DN5415_c0_g1_i1" "HOG:A0562380" 562380 "Eukaryota" "TRINITY_DN5415_c0_g1"
"16737" "TRINITY_DN5417_c0_g1_i1" "HOG:A0168462" 168462 "asterids" "TRINITY_DN5417_c0_g1"
"16738" "TRINITY_DN54171_c0_g1_i2" "HOG:A0431608" 431608 "Drosophila" "TRINITY_DN54171_c0_g1"
"16739" "TRINITY_DN54176_c0_g1_i1" "HOG:A0780094" 780094 "LUCA" "TRINITY_DN54176_c0_g1"
"16740" "TRINITY_DN5418_c0_g1_i1" "HOG:A0565699" 565699 "Eukaryota" "TRINITY_DN5418_c0_g1"
"16741" "TRINITY_DN5418_c0_g1_i3" "HOG:A0565699" 565699 "Eukaryota" "TRINITY_DN5418_c0_g1"
"16742" "TRINITY_DN54184_c0_g1_i1" "HOG:A0779758" 779758 "LUCA" "TRINITY_DN54184_c0_g1"
"16743" "TRINITY_DN54188_c0_g1_i1" "HOG:A0212036" 212036 "Mesangiospermae" "TRINITY_DN54188_c0_g1"
"16744" "TRINITY_DN54191_c0_g1_i1" "HOG:A0232075" 232075 "Tracheophyta" "TRINITY_DN54191_c0_g1"
"16745" "TRINITY_DN54192_c0_g1_i1" "HOG:A0237178" 237178 "Streptophyta" "TRINITY_DN54192_c0_g1"
"16746" "TRINITY_DN54195_c0_g1_i1" "HOG:A0566695" 566695 "Eukaryota" "TRINITY_DN54195_c0_g1"
"16747" "TRINITY_DN542_c0_g1_i1" "HOG:A0568467" 568467 "Eukaryota" "TRINITY_DN542_c0_g1"
"16748" "TRINITY_DN542_c0_g2_i1" "HOG:A0568467" 568467 "Eukaryota" "TRINITY_DN542_c0_g2"
"16749" "TRINITY_DN5420_c0_g1_i1" "HOG:A0232350" 232350 "Tracheophyta" "TRINITY_DN5420_c0_g1"
"16750" "TRINITY_DN54205_c0_g1_i1" "HOG:A0563754" 563754 "Eukaryota" "TRINITY_DN54205_c0_g1"
"16751" "TRINITY_DN54209_c0_g1_i1" "HOG:A0582355" 582355 "Eukaryota" "TRINITY_DN54209_c0_g1"
"16752" "TRINITY_DN5421_c0_g1_i1" "HOG:A0211953" 211953 "Mesangiospermae" "TRINITY_DN5421_c0_g1"
"16753" "TRINITY_DN54222_c0_g1_i1" "HOG:A0215659" 215659 "Mesangiospermae" "TRINITY_DN54222_c0_g1"
"16754" "TRINITY_DN54223_c0_g1_i1" "HOG:A0438998" 438998 "Holometabola" "TRINITY_DN54223_c0_g1"
"16755" "TRINITY_DN5423_c0_g1_i6" "HOG:A0781342" 781342 "LUCA" "TRINITY_DN5423_c0_g1"
"16756" "TRINITY_DN54245_c0_g1_i1" "HOG:A0202551" 202551 "Pentapetalae" "TRINITY_DN54245_c0_g1"
"16757" "TRINITY_DN54246_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN54246_c0_g1"
"16758" "TRINITY_DN5425_c0_g1_i1" "HOG:A0215615" 215615 "Mesangiospermae" "TRINITY_DN5425_c0_g1"
"16759" "TRINITY_DN54251_c0_g1_i1" "HOG:A0562705" 562705 "Eukaryota" "TRINITY_DN54251_c0_g1"
"16760" "TRINITY_DN54264_c0_g1_i1" "HOG:A0221218" 221218 "Magnoliopsida" "TRINITY_DN54264_c0_g1"
"16761" "TRINITY_DN5427_c0_g1_i2" "HOG:A0220402" 220402 "Magnoliopsida" "TRINITY_DN5427_c0_g1"
"16762" "TRINITY_DN54271_c0_g1_i1" "HOG:A0220649" 220649 "Magnoliopsida" "TRINITY_DN54271_c0_g1"
"16763" "TRINITY_DN5428_c0_g1_i1" "HOG:A0785586" 785586 "LUCA" "TRINITY_DN5428_c0_g1"
"16764" "TRINITY_DN54283_c0_g1_i1" "HOG:A0566816" 566816 "Eukaryota" "TRINITY_DN54283_c0_g1"
"16765" "TRINITY_DN5429_c0_g1_i1" "HOG:A0239037" 239037 "Viridiplantae" "TRINITY_DN5429_c0_g1"
"16766" "TRINITY_DN54296_c0_g1_i1" "HOG:A0575033" 575033 "Eukaryota" "TRINITY_DN54296_c0_g1"
"16767" "TRINITY_DN5430_c0_g1_i1" "HOG:A0219586" 219586 "Magnoliopsida" "TRINITY_DN5430_c0_g1"
"16768" "TRINITY_DN54314_c0_g1_i1" "HOG:A0211637" 211637 "Mesangiospermae" "TRINITY_DN54314_c0_g1"
"16769" "TRINITY_DN54326_c0_g1_i1" "HOG:A0562679" 562679 "Eukaryota" "TRINITY_DN54326_c0_g1"
"16770" "TRINITY_DN5433_c0_g1_i1" "HOG:A0563497" 563497 "Eukaryota" "TRINITY_DN5433_c0_g1"
"16771" "TRINITY_DN5433_c1_g1_i1" "HOG:A0237442" 237442 "Streptophyta" "TRINITY_DN5433_c1_g1"
"16772" "TRINITY_DN54342_c0_g1_i1" "HOG:A0551287" 551287 "Metazoa" "TRINITY_DN54342_c0_g1"
"16773" "TRINITY_DN54346_c0_g1_i1" "HOG:A0563189" 563189 "Eukaryota" "TRINITY_DN54346_c0_g1"
"16774" "TRINITY_DN54351_c0_g1_i1" "HOG:A0779875" 779875 "LUCA" "TRINITY_DN54351_c0_g1"
"16775" "TRINITY_DN54359_c0_g1_i1" "HOG:A0562462" 562462 "Eukaryota" "TRINITY_DN54359_c0_g1"
"16776" "TRINITY_DN5436_c0_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN5436_c0_g1"
"16777" "TRINITY_DN5437_c0_g1_i1" "HOG:A0223520" 223520 "Spermatophyta" "TRINITY_DN5437_c0_g1"
"16778" "TRINITY_DN54370_c0_g1_i1" "HOG:A0160716" 160716 "Asteraceae" "TRINITY_DN54370_c0_g1"
"16779" "TRINITY_DN54382_c0_g1_i1" "HOG:A0234812" 234812 "Embryophyta" "TRINITY_DN54382_c0_g1"
"16780" "TRINITY_DN54394_c0_g1_i1" "HOG:A0236571" 236571 "Embryophyta" "TRINITY_DN54394_c0_g1"
"16781" "TRINITY_DN544_c0_g1_i1" "HOG:A0562594" 562594 "Eukaryota" "TRINITY_DN544_c0_g1"
"16782" "TRINITY_DN5440_c0_g1_i1" "HOG:A0220221" 220221 "Magnoliopsida" "TRINITY_DN5440_c0_g1"
"16783" "TRINITY_DN54400_c0_g1_i1" "HOG:A0747945" 747945 "Proteobacteria" "TRINITY_DN54400_c0_g1"
"16784" "TRINITY_DN5441_c0_g1_i3" "HOG:A0567627" 567627 "Eukaryota" "TRINITY_DN5441_c0_g1"
"16785" "TRINITY_DN5442_c0_g1_i1" "HOG:A0213150" 213150 "Mesangiospermae" "TRINITY_DN5442_c0_g1"
"16786" "TRINITY_DN54425_c0_g1_i1" "HOG:A0571339" 571339 "Eukaryota" "TRINITY_DN54425_c0_g1"
"16787" "TRINITY_DN5443_c0_g1_i6" "HOG:A0235497" 235497 "Embryophyta" "TRINITY_DN5443_c0_g1"
"16788" "TRINITY_DN54432_c0_g1_i1" "HOG:A0779810" 779810 "LUCA" "TRINITY_DN54432_c0_g1"
"16789" "TRINITY_DN54433_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN54433_c0_g1"
"16790" "TRINITY_DN54435_c0_g1_i2" "HOG:A0779842" 779842 "LUCA" "TRINITY_DN54435_c0_g1"
"16791" "TRINITY_DN5444_c0_g1_i1" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN5444_c0_g1"
"16792" "TRINITY_DN5446_c0_g1_i1" "HOG:A0781079" 781079 "LUCA" "TRINITY_DN5446_c0_g1"
"16793" "TRINITY_DN5446_c0_g2_i2" "HOG:A0781079" 781079 "LUCA" "TRINITY_DN5446_c0_g2"
"16794" "TRINITY_DN54464_c0_g1_i1" "HOG:A0206313" 206313 "Pentapetalae" "TRINITY_DN54464_c0_g1"
"16795" "TRINITY_DN54468_c0_g1_i1" "HOG:A0562563" 562563 "Eukaryota" "TRINITY_DN54468_c0_g1"
"16796" "TRINITY_DN54469_c0_g1_i1" "HOG:A0237550" 237550 "Streptophyta" "TRINITY_DN54469_c0_g1"
"16797" "TRINITY_DN5447_c0_g1_i1" "HOG:A0220623" 220623 "Magnoliopsida" "TRINITY_DN5447_c0_g1"
"16798" "TRINITY_DN54474_c0_g1_i1" "HOG:A0785665" 785665 "LUCA" "TRINITY_DN54474_c0_g1"
"16799" "TRINITY_DN5448_c0_g1_i1" "HOG:A0566944" 566944 "Eukaryota" "TRINITY_DN5448_c0_g1"
"16800" "TRINITY_DN54491_c0_g1_i1" "HOG:A0566694" 566694 "Eukaryota" "TRINITY_DN54491_c0_g1"
"16801" "TRINITY_DN54492_c0_g1_i1" "HOG:A0223798" 223798 "Spermatophyta" "TRINITY_DN54492_c0_g1"
"16802" "TRINITY_DN545_c0_g1_i1" "HOG:A0562450" 562450 "Eukaryota" "TRINITY_DN545_c0_g1"
