"transcript" "hog" "id" "phylostrata" "gene"
"11081" "TRINITY_DN61275_c0_g1_i1" "HOG:A0570469" 570469 "Eukaryota" "TRINITY_DN61275_c0_g1"
"11082" "TRINITY_DN61276_c0_g1_i1" "HOG:A0211643" 211643 "Mesangiospermae" "TRINITY_DN61276_c0_g1"
"11083" "TRINITY_DN61288_c0_g1_i1" "HOG:A0371329" 371329 "Fungi" "TRINITY_DN61288_c0_g1"
"11084" "TRINITY_DN613_c0_g1_i2" "HOG:A0562490" 562490 "Eukaryota" "TRINITY_DN613_c0_g1"
"11085" "TRINITY_DN61300_c0_g1_i1" "HOG:A0582842" 582842 "Eukaryota" "TRINITY_DN61300_c0_g1"
"11086" "TRINITY_DN61310_c0_g1_i1" "HOG:A0202912" 202912 "Pentapetalae" "TRINITY_DN61310_c0_g1"
"11087" "TRINITY_DN61315_c0_g1_i1" "HOG:A0569732" 569732 "Eukaryota" "TRINITY_DN61315_c0_g1"
"11088" "TRINITY_DN6132_c0_g1_i1" "HOG:A0781669" 781669 "LUCA" "TRINITY_DN6132_c0_g1"
"11089" "TRINITY_DN61326_c0_g1_i1" "HOG:A0779770" 779770 "LUCA" "TRINITY_DN61326_c0_g1"
"11090" "TRINITY_DN61327_c0_g1_i1" "HOG:A0223753" 223753 "Spermatophyta" "TRINITY_DN61327_c0_g1"
"11091" "TRINITY_DN61328_c0_g1_i1" "HOG:A0213155" 213155 "Mesangiospermae" "TRINITY_DN61328_c0_g1"
"11092" "TRINITY_DN61331_c0_g1_i1" "HOG:A0562738" 562738 "Eukaryota" "TRINITY_DN61331_c0_g1"
"11093" "TRINITY_DN61340_c0_g1_i1" "HOG:A0238628" 238628 "Viridiplantae" "TRINITY_DN61340_c0_g1"
"11094" "TRINITY_DN61345_c0_g1_i1" "HOG:A0202829" 202829 "Pentapetalae" "TRINITY_DN61345_c0_g1"
"11095" "TRINITY_DN61354_c0_g1_i1" "HOG:A0206185" 206185 "Pentapetalae" "TRINITY_DN61354_c0_g1"
"11096" "TRINITY_DN61358_c0_g1_i1" "HOG:A0237509" 237509 "Streptophyta" "TRINITY_DN61358_c0_g1"
"11097" "TRINITY_DN6136_c0_g1_i1" "HOG:A0562820" 562820 "Eukaryota" "TRINITY_DN6136_c0_g1"
"11098" "TRINITY_DN61371_c0_g1_i1" "HOG:A0168477" 168477 "asterids" "TRINITY_DN61371_c0_g1"
"11099" "TRINITY_DN61379_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN61379_c0_g1"
"11100" "TRINITY_DN6138_c0_g1_i4" "HOG:A0219912" 219912 "Magnoliopsida" "TRINITY_DN6138_c0_g1"
"11101" "TRINITY_DN6138_c0_g1_i4" "HOG:A0219912" 219912 "Magnoliopsida" "TRINITY_DN6138_c0_g1"
"11102" "TRINITY_DN61388_c0_g1_i1" "HOG:A0220692" 220692 "Magnoliopsida" "TRINITY_DN61388_c0_g1"
"11103" "TRINITY_DN614_c0_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN614_c0_g1"
"11104" "TRINITY_DN61408_c0_g1_i1" "HOG:A0202462" 202462 "Pentapetalae" "TRINITY_DN61408_c0_g1"
"11105" "TRINITY_DN61413_c0_g1_i1" "HOG:A0563291" 563291 "Eukaryota" "TRINITY_DN61413_c0_g1"
"11106" "TRINITY_DN6142_c0_g1_i1" "HOG:A0235390" 235390 "Embryophyta" "TRINITY_DN6142_c0_g1"
"11107" "TRINITY_DN61420_c0_g1_i1" "HOG:A0234551" 234551 "Embryophyta" "TRINITY_DN61420_c0_g1"
"11108" "TRINITY_DN61424_c0_g1_i1" "HOG:A0221686" 221686 "Magnoliopsida" "TRINITY_DN61424_c0_g1"
"11109" "TRINITY_DN61425_c0_g1_i1" "HOG:A0202971" 202971 "Pentapetalae" "TRINITY_DN61425_c0_g1"
"11110" "TRINITY_DN61434_c0_g1_i1" "HOG:A0483417" 483417 "Neopterygii" "TRINITY_DN61434_c0_g1"
"11111" "TRINITY_DN61442_c0_g1_i1" "HOG:A0233645" 233645 "Embryophyta" "TRINITY_DN61442_c0_g1"
"11112" "TRINITY_DN61445_c0_g1_i1" "HOG:A0564675" 564675 "Eukaryota" "TRINITY_DN61445_c0_g1"
"11113" "TRINITY_DN61450_c0_g1_i1" "HOG:A0237220" 237220 "Streptophyta" "TRINITY_DN61450_c0_g1"
"11114" "TRINITY_DN61451_c0_g1_i1" "HOG:A0213027" 213027 "Mesangiospermae" "TRINITY_DN61451_c0_g1"
"11115" "TRINITY_DN61457_c0_g1_i1" "HOG:A0224315" 224315 "Spermatophyta" "TRINITY_DN61457_c0_g1"
"11116" "TRINITY_DN6146_c0_g1_i1" "HOG:A0780092" 780092 "LUCA" "TRINITY_DN6146_c0_g1"
"11117" "TRINITY_DN61471_c0_g1_i1" "HOG:A0206491" 206491 "Pentapetalae" "TRINITY_DN61471_c0_g1"
"11118" "TRINITY_DN61473_c0_g1_i1" "HOG:A0223882" 223882 "Spermatophyta" "TRINITY_DN61473_c0_g1"
"11119" "TRINITY_DN6148_c0_g1_i3" "HOG:A0568982" 568982 "Eukaryota" "TRINITY_DN6148_c0_g1"
"11120" "TRINITY_DN61484_c0_g1_i1" "HOG:A0211857" 211857 "Mesangiospermae" "TRINITY_DN61484_c0_g1"
"11121" "TRINITY_DN61488_c0_g1_i1" "HOG:A0366279" 366279 "Dikarya" "TRINITY_DN61488_c0_g1"
"11122" "TRINITY_DN6149_c0_g1_i5" "HOG:A0564047" 564047 "Eukaryota" "TRINITY_DN6149_c0_g1"
"11123" "TRINITY_DN61492_c0_g1_i1" "HOG:A0212022" 212022 "Mesangiospermae" "TRINITY_DN61492_c0_g1"
"11124" "TRINITY_DN61498_c0_g1_i1" "HOG:A0235401" 235401 "Embryophyta" "TRINITY_DN61498_c0_g1"
"11125" "TRINITY_DN615_c0_g1_i1" "HOG:A0563724" 563724 "Eukaryota" "TRINITY_DN615_c0_g1"
"11126" "TRINITY_DN6150_c0_g1_i1" "HOG:A0562679" 562679 "Eukaryota" "TRINITY_DN6150_c0_g1"
"11127" "TRINITY_DN61509_c0_g1_i1" "HOG:A0202685" 202685 "Pentapetalae" "TRINITY_DN61509_c0_g1"
"11128" "TRINITY_DN61517_c0_g1_i1" "HOG:A0206250" 206250 "Pentapetalae" "TRINITY_DN61517_c0_g1"
"11129" "TRINITY_DN61518_c0_g1_i1" "HOG:A0213362" 213362 "Mesangiospermae" "TRINITY_DN61518_c0_g1"
"11130" "TRINITY_DN61525_c0_g1_i1" "HOG:A0562171" 562171 "Eukaryota" "TRINITY_DN61525_c0_g1"
"11131" "TRINITY_DN61529_c0_g1_i1" "HOG:A0222438" 222438 "Magnoliopsida" "TRINITY_DN61529_c0_g1"
"11132" "TRINITY_DN6153_c0_g1_i1" "HOG:A0566621" 566621 "Eukaryota" "TRINITY_DN6153_c0_g1"
"11133" "TRINITY_DN61533_c0_g1_i1" "HOG:A0563177" 563177 "Eukaryota" "TRINITY_DN61533_c0_g1"
"11134" "TRINITY_DN61536_c0_g1_i1" "HOG:A0220363" 220363 "Magnoliopsida" "TRINITY_DN61536_c0_g1"
"11135" "TRINITY_DN61539_c0_g1_i1" "HOG:A0222169" 222169 "Magnoliopsida" "TRINITY_DN61539_c0_g1"
"11136" "TRINITY_DN6154_c0_g1_i1" "HOG:A0234265" 234265 "Embryophyta" "TRINITY_DN6154_c0_g1"
"11137" "TRINITY_DN61542_c0_g1_i1" "HOG:A0203379" 203379 "Pentapetalae" "TRINITY_DN61542_c0_g1"
"11138" "TRINITY_DN6155_c0_g1_i1" "HOG:A0214593" 214593 "Mesangiospermae" "TRINITY_DN6155_c0_g1"
"11139" "TRINITY_DN61550_c0_g1_i1" "HOG:A0202432" 202432 "Pentapetalae" "TRINITY_DN61550_c0_g1"
"11140" "TRINITY_DN61556_c0_g1_i1" "HOG:A0563387" 563387 "Eukaryota" "TRINITY_DN61556_c0_g1"
"11141" "TRINITY_DN61557_c0_g1_i1" "HOG:A0564157" 564157 "Eukaryota" "TRINITY_DN61557_c0_g1"
"11142" "TRINITY_DN61559_c0_g1_i1" "HOG:A0203573" 203573 "Pentapetalae" "TRINITY_DN61559_c0_g1"
"11143" "TRINITY_DN6156_c0_g1_i1" "HOG:A0563178" 563178 "Eukaryota" "TRINITY_DN6156_c0_g1"
"11144" "TRINITY_DN61560_c0_g1_i1" "HOG:A0220128" 220128 "Magnoliopsida" "TRINITY_DN61560_c0_g1"
"11145" "TRINITY_DN61564_c0_g1_i1" "HOG:A0224066" 224066 "Spermatophyta" "TRINITY_DN61564_c0_g1"
"11146" "TRINITY_DN61574_c0_g1_i1" "HOG:A0566938" 566938 "Eukaryota" "TRINITY_DN61574_c0_g1"
"11147" "TRINITY_DN61579_c0_g1_i1" "HOG:A0234613" 234613 "Embryophyta" "TRINITY_DN61579_c0_g1"
"11148" "TRINITY_DN61579_c0_g1_i1" "HOG:A0234613" 234613 "Embryophyta" "TRINITY_DN61579_c0_g1"
"11149" "TRINITY_DN61593_c0_g1_i1" "HOG:A0240385" 240385 "Viridiplantae" "TRINITY_DN61593_c0_g1"
"11150" "TRINITY_DN616_c0_g1_i4" "HOG:A0562194" 562194 "Eukaryota" "TRINITY_DN616_c0_g1"
"11151" "TRINITY_DN6160_c0_g1_i1" "HOG:A0167537" 167537 "asterids" "TRINITY_DN6160_c0_g1"
"11152" "TRINITY_DN61604_c0_g1_i1" "HOG:A0168162" 168162 "asterids" "TRINITY_DN61604_c0_g1"
"11153" "TRINITY_DN61608_c0_g1_i1" "HOG:A0167504" 167504 "asterids" "TRINITY_DN61608_c0_g1"
"11154" "TRINITY_DN61609_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN61609_c0_g1"
"11155" "TRINITY_DN6161_c0_g1_i4" "HOG:A0232200" 232200 "Tracheophyta" "TRINITY_DN6161_c0_g1"
"11156" "TRINITY_DN61611_c0_g1_i1" "HOG:A0562402" 562402 "Eukaryota" "TRINITY_DN61611_c0_g1"
"11157" "TRINITY_DN61618_c0_g1_i1" "HOG:A0211880" 211880 "Mesangiospermae" "TRINITY_DN61618_c0_g1"
"11158" "TRINITY_DN61626_c0_g1_i1" "HOG:A0206346" 206346 "Pentapetalae" "TRINITY_DN61626_c0_g1"
"11159" "TRINITY_DN61627_c0_g1_i1" "HOG:A0214408" 214408 "Mesangiospermae" "TRINITY_DN61627_c0_g1"
"11160" "TRINITY_DN61628_c0_g1_i1" "HOG:A0240214" 240214 "Viridiplantae" "TRINITY_DN61628_c0_g1"
"11161" "TRINITY_DN6163_c0_g1_i1" "HOG:A0562649" 562649 "Eukaryota" "TRINITY_DN6163_c0_g1"
"11162" "TRINITY_DN61630_c0_g1_i1" "HOG:A0212145" 212145 "Mesangiospermae" "TRINITY_DN61630_c0_g1"
"11163" "TRINITY_DN61632_c0_g1_i1" "HOG:A0205726" 205726 "Pentapetalae" "TRINITY_DN61632_c0_g1"
"11164" "TRINITY_DN61644_c0_g1_i1" "HOG:A0571850" 571850 "Eukaryota" "TRINITY_DN61644_c0_g1"
"11165" "TRINITY_DN6165_c0_g1_i2" "HOG:A0571850" 571850 "Eukaryota" "TRINITY_DN6165_c0_g1"
"11166" "TRINITY_DN6167_c0_g1_i1" "HOG:A0222091" 222091 "Magnoliopsida" "TRINITY_DN6167_c0_g1"
"11167" "TRINITY_DN61685_c0_g1_i1" "HOG:A0211704" 211704 "Mesangiospermae" "TRINITY_DN61685_c0_g1"
"11168" "TRINITY_DN61686_c0_g1_i1" "HOG:A0571524" 571524 "Eukaryota" "TRINITY_DN61686_c0_g1"
"11169" "TRINITY_DN61688_c0_g1_i1" "HOG:A0562184" 562184 "Eukaryota" "TRINITY_DN61688_c0_g1"
"11170" "TRINITY_DN61701_c0_g1_i1" "HOG:A0224025" 224025 "Spermatophyta" "TRINITY_DN61701_c0_g1"
"11171" "TRINITY_DN61706_c0_g1_i1" "HOG:A0564157" 564157 "Eukaryota" "TRINITY_DN61706_c0_g1"
"11172" "TRINITY_DN61711_c0_g1_i1" "HOG:A0202661" 202661 "Pentapetalae" "TRINITY_DN61711_c0_g1"
"11173" "TRINITY_DN61713_c0_g1_i1" "HOG:A0203828" 203828 "Pentapetalae" "TRINITY_DN61713_c0_g1"
"11174" "TRINITY_DN61718_c0_g1_i1" "HOG:A0223818" 223818 "Spermatophyta" "TRINITY_DN61718_c0_g1"
"11175" "TRINITY_DN61722_c0_g1_i1" "HOG:A0221098" 221098 "Magnoliopsida" "TRINITY_DN61722_c0_g1"
"11176" "TRINITY_DN61724_c0_g1_i1" "HOG:A0167733" 167733 "asterids" "TRINITY_DN61724_c0_g1"
"11177" "TRINITY_DN61738_c0_g1_i1" "HOG:A0207277" 207277 "Pentapetalae" "TRINITY_DN61738_c0_g1"
"11178" "TRINITY_DN6174_c0_g1_i1" "HOG:A0571771" 571771 "Eukaryota" "TRINITY_DN6174_c0_g1"
"11179" "TRINITY_DN6175_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN6175_c0_g1"
"11180" "TRINITY_DN61750_c0_g1_i1" "HOG:A0219857" 219857 "Magnoliopsida" "TRINITY_DN61750_c0_g1"
"11181" "TRINITY_DN61751_c0_g1_i1" "HOG:A0211756" 211756 "Mesangiospermae" "TRINITY_DN61751_c0_g1"
"11182" "TRINITY_DN61758_c0_g1_i1" "HOG:A0223295" 223295 "Spermatophyta" "TRINITY_DN61758_c0_g1"
"11183" "TRINITY_DN61759_c0_g1_i1" "HOG:A0570559" 570559 "Eukaryota" "TRINITY_DN61759_c0_g1"
"11184" "TRINITY_DN61760_c0_g1_i1" "HOG:A0234225" 234225 "Embryophyta" "TRINITY_DN61760_c0_g1"
"11185" "TRINITY_DN61783_c0_g1_i1" "HOG:A0232825" 232825 "Tracheophyta" "TRINITY_DN61783_c0_g1"
"11186" "TRINITY_DN6179_c0_g1_i2" "HOG:A0234458" 234458 "Embryophyta" "TRINITY_DN6179_c0_g1"
"11187" "TRINITY_DN61797_c0_g1_i1" "HOG:A0207043" 207043 "Pentapetalae" "TRINITY_DN61797_c0_g1"
"11188" "TRINITY_DN61799_c0_g1_i1" "HOG:A0219819" 219819 "Magnoliopsida" "TRINITY_DN61799_c0_g1"
"11189" "TRINITY_DN618_c0_g1_i2" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN618_c0_g1"
"11190" "TRINITY_DN618_c0_g1_i5" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN618_c0_g1"
"11191" "TRINITY_DN6180_c0_g1_i1" "HOG:A0202449" 202449 "Pentapetalae" "TRINITY_DN6180_c0_g1"
"11192" "TRINITY_DN61803_c0_g1_i1" "HOG:A0236044" 236044 "Embryophyta" "TRINITY_DN61803_c0_g1"
"11193" "TRINITY_DN61813_c0_g1_i1" "HOG:A0562952" 562952 "Eukaryota" "TRINITY_DN61813_c0_g1"
"11194" "TRINITY_DN6182_c0_g1_i5" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN6182_c0_g1"
"11195" "TRINITY_DN61829_c0_g1_i1" "HOG:A0236374" 236374 "Embryophyta" "TRINITY_DN61829_c0_g1"
"11196" "TRINITY_DN61832_c0_g1_i1" "HOG:A0202448" 202448 "Pentapetalae" "TRINITY_DN61832_c0_g1"
"11197" "TRINITY_DN61837_c0_g1_i1" "HOG:A0167725" 167725 "asterids" "TRINITY_DN61837_c0_g1"
"11198" "TRINITY_DN61841_c0_g1_i1" "HOG:A0221018" 221018 "Magnoliopsida" "TRINITY_DN61841_c0_g1"
"11199" "TRINITY_DN61847_c0_g1_i1" "HOG:A0207056" 207056 "Pentapetalae" "TRINITY_DN61847_c0_g1"
"11200" "TRINITY_DN6185_c0_g1_i1" "HOG:A0571331" 571331 "Eukaryota" "TRINITY_DN6185_c0_g1"
"11201" "TRINITY_DN61858_c0_g1_i1" "HOG:A0786945" 786945 "LUCA" "TRINITY_DN61858_c0_g1"
"11202" "TRINITY_DN6186_c0_g1_i1" "HOG:A0229199" 229199 "Spermatophyta" "TRINITY_DN6186_c0_g1"
"11203" "TRINITY_DN61868_c0_g1_i1" "HOG:A0574972" 574972 "Eukaryota" "TRINITY_DN61868_c0_g1"
"11204" "TRINITY_DN61871_c0_g1_i1" "HOG:A0237155" 237155 "Streptophyta" "TRINITY_DN61871_c0_g1"
"11205" "TRINITY_DN6189_c0_g1_i3" "HOG:A0240135" 240135 "Viridiplantae" "TRINITY_DN6189_c0_g1"
"11206" "TRINITY_DN61890_c0_g1_i1" "HOG:A0206149" 206149 "Pentapetalae" "TRINITY_DN61890_c0_g1"
"11207" "TRINITY_DN61896_c0_g1_i1" "HOG:A0577261" 577261 "Eukaryota" "TRINITY_DN61896_c0_g1"
"11208" "TRINITY_DN619_c0_g1_i2" "HOG:A0562696" 562696 "Eukaryota" "TRINITY_DN619_c0_g1"
"11209" "TRINITY_DN61904_c0_g1_i1" "HOG:A0220291" 220291 "Magnoliopsida" "TRINITY_DN61904_c0_g1"
"11210" "TRINITY_DN61905_c0_g1_i1" "HOG:A0235231" 235231 "Embryophyta" "TRINITY_DN61905_c0_g1"
"11211" "TRINITY_DN6192_c0_g1_i1" "HOG:A0234312" 234312 "Embryophyta" "TRINITY_DN6192_c0_g1"
"11212" "TRINITY_DN61927_c0_g1_i1" "HOG:A0583051" 583051 "Eukaryota" "TRINITY_DN61927_c0_g1"
"11213" "TRINITY_DN61931_c0_g1_i1" "HOG:A0223451" 223451 "Spermatophyta" "TRINITY_DN61931_c0_g1"
"11214" "TRINITY_DN61934_c0_g1_i1" "HOG:A0167964" 167964 "asterids" "TRINITY_DN61934_c0_g1"
"11215" "TRINITY_DN61939_c0_g1_i1" "HOG:A0237260" 237260 "Streptophyta" "TRINITY_DN61939_c0_g1"
"11216" "TRINITY_DN61945_c0_g1_i1" "HOG:A0562187" 562187 "Eukaryota" "TRINITY_DN61945_c0_g1"
"11217" "TRINITY_DN61955_c0_g1_i1" "HOG:A0583318" 583318 "Eukaryota" "TRINITY_DN61955_c0_g1"
"11218" "TRINITY_DN61958_c0_g1_i1" "HOG:A0220024" 220024 "Magnoliopsida" "TRINITY_DN61958_c0_g1"
"11219" "TRINITY_DN61963_c0_g1_i1" "HOG:A0779720" 779720 "LUCA" "TRINITY_DN61963_c0_g1"
"11220" "TRINITY_DN6198_c0_g1_i1" "HOG:A0564940" 564940 "Eukaryota" "TRINITY_DN6198_c0_g1"
"11221" "TRINITY_DN61991_c0_g1_i1" "HOG:A0168410" 168410 "asterids" "TRINITY_DN61991_c0_g1"
"11222" "TRINITY_DN61996_c0_g1_i1" "HOG:A0233648" 233648 "Embryophyta" "TRINITY_DN61996_c0_g1"
"11223" "TRINITY_DN62_c0_g1_i1" "HOG:A0562480" 562480 "Eukaryota" "TRINITY_DN62_c0_g1"
"11224" "TRINITY_DN6200_c0_g1_i2" "HOG:A0233559" 233559 "Embryophyta" "TRINITY_DN6200_c0_g1"
"11225" "TRINITY_DN62019_c0_g1_i1" "HOG:A0213193" 213193 "Mesangiospermae" "TRINITY_DN62019_c0_g1"
"11226" "TRINITY_DN6202_c0_g1_i3" "HOG:A0563671" 563671 "Eukaryota" "TRINITY_DN6202_c0_g1"
"11227" "TRINITY_DN62029_c0_g1_i1" "HOG:A0198212" 198212 "rosids" "TRINITY_DN62029_c0_g1"
"11228" "TRINITY_DN6203_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN6203_c0_g1"
"11229" "TRINITY_DN62039_c0_g1_i1" "HOG:A0209062" 209062 "Pentapetalae" "TRINITY_DN62039_c0_g1"
"11230" "TRINITY_DN62047_c0_g1_i1" "HOG:A0220251" 220251 "Magnoliopsida" "TRINITY_DN62047_c0_g1"
"11231" "TRINITY_DN62049_c0_g1_i1" "HOG:A0211895" 211895 "Mesangiospermae" "TRINITY_DN62049_c0_g1"
"11232" "TRINITY_DN62051_c0_g1_i1" "HOG:A0167986" 167986 "asterids" "TRINITY_DN62051_c0_g1"
"11233" "TRINITY_DN6206_c0_g1_i1" "HOG:A0203878" 203878 "Pentapetalae" "TRINITY_DN6206_c0_g1"
"11234" "TRINITY_DN62062_c0_g1_i1" "HOG:A0219682" 219682 "Magnoliopsida" "TRINITY_DN62062_c0_g1"
"11235" "TRINITY_DN6207_c0_g1_i1" "HOG:A0562382" 562382 "Eukaryota" "TRINITY_DN6207_c0_g1"
"11236" "TRINITY_DN6208_c0_g1_i1" "HOG:A0567124" 567124 "Eukaryota" "TRINITY_DN6208_c0_g1"
"11237" "TRINITY_DN621_c0_g1_i1" "HOG:A0220576" 220576 "Magnoliopsida" "TRINITY_DN621_c0_g1"
"11238" "TRINITY_DN6210_c0_g1_i1" "HOG:A0239510" 239510 "Viridiplantae" "TRINITY_DN6210_c0_g1"
"11239" "TRINITY_DN62108_c0_g1_i1" "HOG:A0779723" 779723 "LUCA" "TRINITY_DN62108_c0_g1"
"11240" "TRINITY_DN62113_c0_g1_i1" "HOG:A0562223" 562223 "Eukaryota" "TRINITY_DN62113_c0_g1"
"11241" "TRINITY_DN62125_c0_g1_i1" "HOG:A0212949" 212949 "Mesangiospermae" "TRINITY_DN62125_c0_g1"
"11242" "TRINITY_DN6213_c0_g1_i1" "HOG:A0239574" 239574 "Viridiplantae" "TRINITY_DN6213_c0_g1"
"11243" "TRINITY_DN6213_c0_g1_i2" "HOG:A0239574" 239574 "Viridiplantae" "TRINITY_DN6213_c0_g1"
"11244" "TRINITY_DN62140_c0_g1_i1" "HOG:A0168216" 168216 "asterids" "TRINITY_DN62140_c0_g1"
"11245" "TRINITY_DN62145_c0_g1_i1" "HOG:A0215618" 215618 "Mesangiospermae" "TRINITY_DN62145_c0_g1"
"11246" "TRINITY_DN62148_c0_g1_i1" "HOG:A0566695" 566695 "Eukaryota" "TRINITY_DN62148_c0_g1"
"11247" "TRINITY_DN6215_c0_g1_i1" "HOG:A0203055" 203055 "Pentapetalae" "TRINITY_DN6215_c0_g1"
"11248" "TRINITY_DN62165_c0_g1_i1" "HOG:A0210057" 210057 "Pentapetalae" "TRINITY_DN62165_c0_g1"
"11249" "TRINITY_DN6217_c0_g1_i1" "HOG:A0578916" 578916 "Eukaryota" "TRINITY_DN6217_c0_g1"
"11250" "TRINITY_DN6219_c0_g1_i1" "HOG:A0240196" 240196 "Viridiplantae" "TRINITY_DN6219_c0_g1"
"11251" "TRINITY_DN62195_c0_g1_i1" "HOG:A0212976" 212976 "Mesangiospermae" "TRINITY_DN62195_c0_g1"
"11252" "TRINITY_DN62197_c0_g1_i1" "HOG:A0211623" 211623 "Mesangiospermae" "TRINITY_DN62197_c0_g1"
"11253" "TRINITY_DN62199_c0_g1_i1" "HOG:A0240027" 240027 "Viridiplantae" "TRINITY_DN62199_c0_g1"
"11254" "TRINITY_DN622_c0_g1_i2" "HOG:A0234656" 234656 "Embryophyta" "TRINITY_DN622_c0_g1"
"11255" "TRINITY_DN62205_c0_g1_i1" "HOG:A0785772" 785772 "LUCA" "TRINITY_DN62205_c0_g1"
"11256" "TRINITY_DN62213_c0_g1_i1" "HOG:A0563155" 563155 "Eukaryota" "TRINITY_DN62213_c0_g1"
"11257" "TRINITY_DN62219_c0_g1_i1" "HOG:A0202443" 202443 "Pentapetalae" "TRINITY_DN62219_c0_g1"
"11258" "TRINITY_DN6222_c0_g1_i1" "HOG:A0240462" 240462 "Viridiplantae" "TRINITY_DN6222_c0_g1"
"11259" "TRINITY_DN62228_c0_g1_i1" "HOG:A0167843" 167843 "asterids" "TRINITY_DN62228_c0_g1"
"11260" "TRINITY_DN6223_c0_g1_i2" "HOG:A0219732" 219732 "Magnoliopsida" "TRINITY_DN6223_c0_g1"
"11261" "TRINITY_DN62232_c0_g1_i1" "HOG:A0202790" 202790 "Pentapetalae" "TRINITY_DN62232_c0_g1"
"11262" "TRINITY_DN62243_c0_g1_i1" "HOG:A0168712" 168712 "asterids" "TRINITY_DN62243_c0_g1"
"11263" "TRINITY_DN6225_c0_g1_i1" "HOG:A0564792" 564792 "Eukaryota" "TRINITY_DN6225_c0_g1"
"11264" "TRINITY_DN62252_c0_g1_i1" "HOG:A0203012" 203012 "Pentapetalae" "TRINITY_DN62252_c0_g1"
"11265" "TRINITY_DN6226_c0_g1_i3" "HOG:A0563540" 563540 "Eukaryota" "TRINITY_DN6226_c0_g1"
"11266" "TRINITY_DN62261_c0_g1_i1" "HOG:A0206929" 206929 "Pentapetalae" "TRINITY_DN62261_c0_g1"
"11267" "TRINITY_DN6227_c0_g1_i5" "HOG:A0167713" 167713 "asterids" "TRINITY_DN6227_c0_g1"
"11268" "TRINITY_DN6228_c0_g1_i2" "HOG:A0562433" 562433 "Eukaryota" "TRINITY_DN6228_c0_g1"
"11269" "TRINITY_DN62289_c0_g1_i1" "HOG:A0212167" 212167 "Mesangiospermae" "TRINITY_DN62289_c0_g1"
"11270" "TRINITY_DN62291_c0_g1_i1" "HOG:A0232991" 232991 "Tracheophyta" "TRINITY_DN62291_c0_g1"
"11271" "TRINITY_DN62297_c0_g1_i1" "HOG:A0215723" 215723 "Mesangiospermae" "TRINITY_DN62297_c0_g1"
"11272" "TRINITY_DN623_c0_g1_i1" "HOG:A0237137" 237137 "Streptophyta" "TRINITY_DN623_c0_g1"
"11273" "TRINITY_DN6230_c0_g1_i1" "HOG:A0219927" 219927 "Magnoliopsida" "TRINITY_DN6230_c0_g1"
"11274" "TRINITY_DN62300_c0_g1_i1" "HOG:A0570327" 570327 "Eukaryota" "TRINITY_DN62300_c0_g1"
"11275" "TRINITY_DN6232_c0_g1_i1" "HOG:A0562325" 562325 "Eukaryota" "TRINITY_DN6232_c0_g1"
"11276" "TRINITY_DN6233_c0_g1_i1" "HOG:A0237784" 237784 "Streptophyta" "TRINITY_DN6233_c0_g1"
"11277" "TRINITY_DN62346_c0_g1_i1" "HOG:A0564304" 564304 "Eukaryota" "TRINITY_DN62346_c0_g1"
"11278" "TRINITY_DN6235_c0_g1_i2" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN6235_c0_g1"
"11279" "TRINITY_DN62350_c0_g1_i1" "HOG:A0565958" 565958 "Eukaryota" "TRINITY_DN62350_c0_g1"
"11280" "TRINITY_DN62356_c0_g1_i1" "HOG:A0566750" 566750 "Eukaryota" "TRINITY_DN62356_c0_g1"
"11281" "TRINITY_DN62366_c0_g1_i1" "HOG:A0220561" 220561 "Magnoliopsida" "TRINITY_DN62366_c0_g1"
"11282" "TRINITY_DN62381_c0_g1_i1" "HOG:A0211665" 211665 "Mesangiospermae" "TRINITY_DN62381_c0_g1"
"11283" "TRINITY_DN62389_c0_g1_i1" "HOG:A0562271" 562271 "Eukaryota" "TRINITY_DN62389_c0_g1"
"11284" "TRINITY_DN62396_c0_g1_i1" "HOG:A0563824" 563824 "Eukaryota" "TRINITY_DN62396_c0_g1"
"11285" "TRINITY_DN6240_c0_g1_i1" "HOG:A0571335" 571335 "Eukaryota" "TRINITY_DN6240_c0_g1"
"11286" "TRINITY_DN6241_c0_g1_i1" "HOG:A0564350" 564350 "Eukaryota" "TRINITY_DN6241_c0_g1"
"11287" "TRINITY_DN6243_c0_g1_i1" "HOG:A0206188" 206188 "Pentapetalae" "TRINITY_DN6243_c0_g1"
"11288" "TRINITY_DN62433_c0_g1_i1" "HOG:A0232794" 232794 "Tracheophyta" "TRINITY_DN62433_c0_g1"
"11289" "TRINITY_DN62440_c0_g1_i1" "HOG:A0223331" 223331 "Spermatophyta" "TRINITY_DN62440_c0_g1"
"11290" "TRINITY_DN6245_c0_g1_i10" "HOG:A0563109" 563109 "Eukaryota" "TRINITY_DN6245_c0_g1"
