"transcript" "hog" "id" "phylostrata" "gene"
"12565" "TRINITY_DN8780_c0_g1_i1" "HOG:A0562533" 562533 "Eukaryota" "TRINITY_DN8780_c0_g1"
"12566" "TRINITY_DN8782_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN8782_c0_g1"
"12567" "TRINITY_DN8786_c0_g1_i1" "HOG:A0571427" 571427 "Eukaryota" "TRINITY_DN8786_c0_g1"
"12568" "TRINITY_DN8789_c0_g1_i1" "HOG:A0237786" 237786 "Streptophyta" "TRINITY_DN8789_c0_g1"
"12569" "TRINITY_DN8789_c0_g1_i3" "HOG:A0237786" 237786 "Streptophyta" "TRINITY_DN8789_c0_g1"
"12570" "TRINITY_DN8790_c0_g1_i12" "HOG:A0780861" 780861 "LUCA" "TRINITY_DN8790_c0_g1"
"12571" "TRINITY_DN8790_c0_g1_i3" "HOG:A0780861" 780861 "LUCA" "TRINITY_DN8790_c0_g1"
"12572" "TRINITY_DN8800_c0_g1_i1" "HOG:A0233739" 233739 "Embryophyta" "TRINITY_DN8800_c0_g1"
"12573" "TRINITY_DN8807_c0_g1_i3" "HOG:A0198538" 198538 "rosids" "TRINITY_DN8807_c0_g1"
"12574" "TRINITY_DN8809_c0_g1_i1" "HOG:A0576293" 576293 "Eukaryota" "TRINITY_DN8809_c0_g1"
"12575" "TRINITY_DN881_c0_g1_i1" "HOG:A0571776" 571776 "Eukaryota" "TRINITY_DN881_c0_g1"
"12576" "TRINITY_DN8812_c0_g1_i1" "HOG:A0224288" 224288 "Spermatophyta" "TRINITY_DN8812_c0_g1"
"12577" "TRINITY_DN8817_c0_g1_i1" "HOG:A0566423" 566423 "Eukaryota" "TRINITY_DN8817_c0_g1"
"12578" "TRINITY_DN8818_c0_g1_i1" "HOG:A0212182" 212182 "Mesangiospermae" "TRINITY_DN8818_c0_g1"
"12579" "TRINITY_DN8819_c0_g1_i1" "HOG:A0562215" 562215 "Eukaryota" "TRINITY_DN8819_c0_g1"
"12580" "TRINITY_DN882_c0_g1_i1" "HOG:A0787881" 787881 "LUCA" "TRINITY_DN882_c0_g1"
"12581" "TRINITY_DN8822_c0_g1_i1" "HOG:A0567800" 567800 "Eukaryota" "TRINITY_DN8822_c0_g1"
"12582" "TRINITY_DN8827_c0_g1_i1" "HOG:A0224129" 224129 "Spermatophyta" "TRINITY_DN8827_c0_g1"
"12583" "TRINITY_DN8828_c0_g1_i1" "HOG:A0780120" 780120 "LUCA" "TRINITY_DN8828_c0_g1"
"12584" "TRINITY_DN8829_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN8829_c0_g1"
"12585" "TRINITY_DN8830_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN8830_c0_g1"
"12586" "TRINITY_DN8832_c0_g1_i1" "HOG:A0786945" 786945 "LUCA" "TRINITY_DN8832_c0_g1"
"12587" "TRINITY_DN8833_c0_g1_i1" "HOG:A0583235" 583235 "Eukaryota" "TRINITY_DN8833_c0_g1"
"12588" "TRINITY_DN8835_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN8835_c0_g1"
"12589" "TRINITY_DN884_c0_g1_i1" "HOG:A0234274" 234274 "Embryophyta" "TRINITY_DN884_c0_g1"
"12590" "TRINITY_DN884_c0_g1_i4" "HOG:A0757194" 757194 "Bacteria" "TRINITY_DN884_c0_g1"
"12591" "TRINITY_DN8841_c0_g1_i1" "HOG:A0564910" 564910 "Eukaryota" "TRINITY_DN8841_c0_g1"
"12592" "TRINITY_DN8843_c0_g1_i1" "HOG:A0212930" 212930 "Mesangiospermae" "TRINITY_DN8843_c0_g1"
"12593" "TRINITY_DN8844_c0_g1_i1" "HOG:A0234308" 234308 "Embryophyta" "TRINITY_DN8844_c0_g1"
"12594" "TRINITY_DN8848_c0_g1_i1" "HOG:A0203722" 203722 "Pentapetalae" "TRINITY_DN8848_c0_g1"
"12595" "TRINITY_DN8849_c0_g1_i1" "HOG:A0562171" 562171 "Eukaryota" "TRINITY_DN8849_c0_g1"
"12596" "TRINITY_DN8853_c0_g1_i1" "HOG:A0569144" 569144 "Eukaryota" "TRINITY_DN8853_c0_g1"
"12597" "TRINITY_DN8857_c0_g1_i1" "HOG:A0563484" 563484 "Eukaryota" "TRINITY_DN8857_c0_g1"
"12598" "TRINITY_DN8858_c0_g1_i1" "HOG:A0202782" 202782 "Pentapetalae" "TRINITY_DN8858_c0_g1"
"12599" "TRINITY_DN886_c0_g1_i1" "HOG:A0234209" 234209 "Embryophyta" "TRINITY_DN886_c0_g1"
"12600" "TRINITY_DN8862_c0_g1_i1" "HOG:A0562839" 562839 "Eukaryota" "TRINITY_DN8862_c0_g1"
"12601" "TRINITY_DN8863_c0_g1_i2" "HOG:A0198157" 198157 "rosids" "TRINITY_DN8863_c0_g1"
"12602" "TRINITY_DN8866_c0_g1_i1" "HOG:A0785772" 785772 "LUCA" "TRINITY_DN8866_c0_g1"
"12603" "TRINITY_DN8868_c0_g1_i1" "HOG:A0564030" 564030 "Eukaryota" "TRINITY_DN8868_c0_g1"
"12604" "TRINITY_DN8869_c0_g2_i1" "HOG:A0211679" 211679 "Mesangiospermae" "TRINITY_DN8869_c0_g2"
"12605" "TRINITY_DN8870_c0_g1_i1" "HOG:A0233749" 233749 "Embryophyta" "TRINITY_DN8870_c0_g1"
"12606" "TRINITY_DN8871_c0_g1_i2" "HOG:A0223936" 223936 "Spermatophyta" "TRINITY_DN8871_c0_g1"
"12607" "TRINITY_DN8872_c1_g1_i1" "HOG:A0203020" 203020 "Pentapetalae" "TRINITY_DN8872_c1_g1"
"12608" "TRINITY_DN8876_c0_g1_i1" "HOG:A0208997" 208997 "Pentapetalae" "TRINITY_DN8876_c0_g1"
"12609" "TRINITY_DN8879_c0_g1_i6" "HOG:A0232263" 232263 "Tracheophyta" "TRINITY_DN8879_c0_g1"
"12610" "TRINITY_DN8879_c0_g1_i8" "HOG:A0232263" 232263 "Tracheophyta" "TRINITY_DN8879_c0_g1"
"12611" "TRINITY_DN8883_c0_g1_i1" "HOG:A0562442" 562442 "Eukaryota" "TRINITY_DN8883_c0_g1"
"12612" "TRINITY_DN8884_c0_g1_i1" "HOG:A0240014" 240014 "Viridiplantae" "TRINITY_DN8884_c0_g1"
"12613" "TRINITY_DN8888_c0_g1_i1" "HOG:A0236532" 236532 "Embryophyta" "TRINITY_DN8888_c0_g1"
"12614" "TRINITY_DN8897_c0_g1_i1" "HOG:A0219913" 219913 "Magnoliopsida" "TRINITY_DN8897_c0_g1"
"12615" "TRINITY_DN890_c0_g1_i1" "HOG:A0237536" 237536 "Streptophyta" "TRINITY_DN890_c0_g1"
"12616" "TRINITY_DN8900_c0_g1_i1" "HOG:A0562515" 562515 "Eukaryota" "TRINITY_DN8900_c0_g1"
"12617" "TRINITY_DN8902_c0_g1_i1" "HOG:A0237291" 237291 "Streptophyta" "TRINITY_DN8902_c0_g1"
"12618" "TRINITY_DN8903_c0_g1_i2" "HOG:A0779731" 779731 "LUCA" "TRINITY_DN8903_c0_g1"
"12619" "TRINITY_DN8904_c0_g1_i1" "HOG:A0583072" 583072 "Eukaryota" "TRINITY_DN8904_c0_g1"
"12620" "TRINITY_DN8905_c0_g1_i2" "HOG:A0235069" 235069 "Embryophyta" "TRINITY_DN8905_c0_g1"
"12621" "TRINITY_DN8906_c0_g1_i1" "HOG:A0563308" 563308 "Eukaryota" "TRINITY_DN8906_c0_g1"
"12622" "TRINITY_DN8909_c0_g1_i2" "HOG:A0220326" 220326 "Magnoliopsida" "TRINITY_DN8909_c0_g1"
"12623" "TRINITY_DN8911_c0_g1_i1" "HOG:A0235588" 235588 "Embryophyta" "TRINITY_DN8911_c0_g1"
"12624" "TRINITY_DN8916_c0_g1_i1" "HOG:A0571384" 571384 "Eukaryota" "TRINITY_DN8916_c0_g1"
"12625" "TRINITY_DN8917_c0_g1_i1" "HOG:A0583257" 583257 "Eukaryota" "TRINITY_DN8917_c0_g1"
"12626" "TRINITY_DN892_c0_g1_i1" "HOG:A0563014" 563014 "Eukaryota" "TRINITY_DN892_c0_g1"
"12627" "TRINITY_DN8924_c0_g1_i1" "HOG:A0570577" 570577 "Eukaryota" "TRINITY_DN8924_c0_g1"
"12628" "TRINITY_DN8926_c0_g1_i1" "HOG:A0563610" 563610 "Eukaryota" "TRINITY_DN8926_c0_g1"
"12629" "TRINITY_DN8928_c0_g1_i3" "HOG:A0199790" 199790 "rosids" "TRINITY_DN8928_c0_g1"
"12630" "TRINITY_DN893_c0_g1_i1" "HOG:A0174560" 174560 "fabids" "TRINITY_DN893_c0_g1"
"12631" "TRINITY_DN893_c0_g1_i7" "HOG:A0174560" 174560 "fabids" "TRINITY_DN893_c0_g1"
"12632" "TRINITY_DN8930_c0_g1_i1" "HOG:A0237760" 237760 "Streptophyta" "TRINITY_DN8930_c0_g1"
"12633" "TRINITY_DN8931_c0_g1_i1" "HOG:A0564226" 564226 "Eukaryota" "TRINITY_DN8931_c0_g1"
"12634" "TRINITY_DN8931_c0_g1_i1" "HOG:A0564226" 564226 "Eukaryota" "TRINITY_DN8931_c0_g1"
"12635" "TRINITY_DN8932_c0_g1_i1" "HOG:A0238917" 238917 "Viridiplantae" "TRINITY_DN8932_c0_g1"
"12636" "TRINITY_DN8934_c0_g1_i1" "HOG:A0562718" 562718 "Eukaryota" "TRINITY_DN8934_c0_g1"
"12637" "TRINITY_DN8938_c0_g1_i3" "HOG:A0205128" 205128 "Pentapetalae" "TRINITY_DN8938_c0_g1"
"12638" "TRINITY_DN8941_c0_g1_i1" "HOG:A0563819" 563819 "Eukaryota" "TRINITY_DN8941_c0_g1"
"12639" "TRINITY_DN8943_c0_g1_i1" "HOG:A0237522" 237522 "Streptophyta" "TRINITY_DN8943_c0_g1"
"12640" "TRINITY_DN8945_c0_g1_i1" "HOG:A0238899" 238899 "Viridiplantae" "TRINITY_DN8945_c0_g1"
"12641" "TRINITY_DN8945_c0_g1_i1" "HOG:A0238899" 238899 "Viridiplantae" "TRINITY_DN8945_c0_g1"
"12642" "TRINITY_DN8946_c0_g1_i2" "HOG:A0788146" 788146 "LUCA" "TRINITY_DN8946_c0_g1"
"12643" "TRINITY_DN895_c0_g1_i1" "HOG:A0224492" 224492 "Spermatophyta" "TRINITY_DN895_c0_g1"
"12644" "TRINITY_DN8950_c0_g1_i1" "HOG:A0788129" 788129 "LUCA" "TRINITY_DN8950_c0_g1"
"12645" "TRINITY_DN8951_c0_g1_i1" "HOG:A0235579" 235579 "Embryophyta" "TRINITY_DN8951_c0_g1"
"12646" "TRINITY_DN8951_c0_g1_i2" "HOG:A0235579" 235579 "Embryophyta" "TRINITY_DN8951_c0_g1"
"12647" "TRINITY_DN8952_c0_g1_i1" "HOG:A0202863" 202863 "Pentapetalae" "TRINITY_DN8952_c0_g1"
"12648" "TRINITY_DN8952_c1_g1_i1" "HOG:A0220479" 220479 "Magnoliopsida" "TRINITY_DN8952_c1_g1"
"12649" "TRINITY_DN8953_c0_g1_i1" "HOG:A0566891" 566891 "Eukaryota" "TRINITY_DN8953_c0_g1"
"12650" "TRINITY_DN8959_c0_g1_i1" "HOG:A0779851" 779851 "LUCA" "TRINITY_DN8959_c0_g1"
"12651" "TRINITY_DN8965_c0_g1_i1" "HOG:A0233942" 233942 "Embryophyta" "TRINITY_DN8965_c0_g1"
"12652" "TRINITY_DN8968_c0_g1_i1" "HOG:A0235043" 235043 "Embryophyta" "TRINITY_DN8968_c0_g1"
"12653" "TRINITY_DN897_c0_g1_i1" "HOG:A0235949" 235949 "Embryophyta" "TRINITY_DN897_c0_g1"
"12654" "TRINITY_DN8970_c0_g1_i1" "HOG:A0562619" 562619 "Eukaryota" "TRINITY_DN8970_c0_g1"
"12655" "TRINITY_DN8974_c0_g1_i2" "HOG:A0212564" 212564 "Mesangiospermae" "TRINITY_DN8974_c0_g1"
"12656" "TRINITY_DN8975_c0_g1_i1" "HOG:A0563288" 563288 "Eukaryota" "TRINITY_DN8975_c0_g1"
"12657" "TRINITY_DN8976_c0_g1_i1" "HOG:A0212156" 212156 "Mesangiospermae" "TRINITY_DN8976_c0_g1"
"12658" "TRINITY_DN8978_c0_g1_i1" "HOG:A0785732" 785732 "LUCA" "TRINITY_DN8978_c0_g1"
"12659" "TRINITY_DN8980_c0_g1_i1" "HOG:A0573802" 573802 "Eukaryota" "TRINITY_DN8980_c0_g1"
"12660" "TRINITY_DN8987_c0_g1_i1" "HOG:A0211807" 211807 "Mesangiospermae" "TRINITY_DN8987_c0_g1"
"12661" "TRINITY_DN8990_c0_g1_i2" "HOG:A0562253" 562253 "Eukaryota" "TRINITY_DN8990_c0_g1"
"12662" "TRINITY_DN8992_c0_g1_i1" "HOG:A0235174" 235174 "Embryophyta" "TRINITY_DN8992_c0_g1"
"12663" "TRINITY_DN8993_c0_g1_i2" "HOG:A0562300" 562300 "Eukaryota" "TRINITY_DN8993_c0_g1"
"12664" "TRINITY_DN8995_c0_g1_i3" "HOG:A0562214" 562214 "Eukaryota" "TRINITY_DN8995_c0_g1"
"12665" "TRINITY_DN8996_c0_g1_i1" "HOG:A0564304" 564304 "Eukaryota" "TRINITY_DN8996_c0_g1"
"12666" "TRINITY_DN8998_c0_g1_i2" "HOG:A0237577" 237577 "Streptophyta" "TRINITY_DN8998_c0_g1"
"12667" "TRINITY_DN8998_c0_g1_i3" "HOG:A0237577" 237577 "Streptophyta" "TRINITY_DN8998_c0_g1"
"12668" "TRINITY_DN8999_c0_g1_i1" "HOG:A0563554" 563554 "Eukaryota" "TRINITY_DN8999_c0_g1"
"12669" "TRINITY_DN90_c0_g1_i1" "HOG:A0569201" 569201 "Eukaryota" "TRINITY_DN90_c0_g1"
"12670" "TRINITY_DN9003_c0_g1_i1" "HOG:A0568445" 568445 "Eukaryota" "TRINITY_DN9003_c0_g1"
"12671" "TRINITY_DN9007_c0_g1_i1" "HOG:A0563164" 563164 "Eukaryota" "TRINITY_DN9007_c0_g1"
"12672" "TRINITY_DN9010_c0_g1_i1" "HOG:A0237419" 237419 "Streptophyta" "TRINITY_DN9010_c0_g1"
"12673" "TRINITY_DN9010_c0_g1_i1" "HOG:A0237419" 237419 "Streptophyta" "TRINITY_DN9010_c0_g1"
"12674" "TRINITY_DN9011_c0_g1_i1" "HOG:A0562581" 562581 "Eukaryota" "TRINITY_DN9011_c0_g1"
"12675" "TRINITY_DN9012_c0_g1_i1" "HOG:A0221049" 221049 "Magnoliopsida" "TRINITY_DN9012_c0_g1"
"12676" "TRINITY_DN9012_c0_g1_i3" "HOG:A0221049" 221049 "Magnoliopsida" "TRINITY_DN9012_c0_g1"
"12677" "TRINITY_DN9013_c0_g1_i1" "HOG:A0237207" 237207 "Streptophyta" "TRINITY_DN9013_c0_g1"
"12678" "TRINITY_DN9015_c0_g1_i1" "HOG:A0562223" 562223 "Eukaryota" "TRINITY_DN9015_c0_g1"
"12679" "TRINITY_DN9017_c0_g1_i1" "HOG:A0232533" 232533 "Tracheophyta" "TRINITY_DN9017_c0_g1"
"12680" "TRINITY_DN9018_c0_g1_i1" "HOG:A0220116" 220116 "Magnoliopsida" "TRINITY_DN9018_c0_g1"
"12681" "TRINITY_DN902_c0_g1_i1" "HOG:A0571335" 571335 "Eukaryota" "TRINITY_DN902_c0_g1"
"12682" "TRINITY_DN9021_c0_g1_i1" "HOG:A0232275" 232275 "Tracheophyta" "TRINITY_DN9021_c0_g1"
"12683" "TRINITY_DN9022_c0_g1_i1" "HOG:A0225061" 225061 "Spermatophyta" "TRINITY_DN9022_c0_g1"
"12684" "TRINITY_DN9028_c0_g1_i1" "HOG:A0223275" 223275 "Spermatophyta" "TRINITY_DN9028_c0_g1"
"12685" "TRINITY_DN903_c0_g1_i1" "HOG:A0570418" 570418 "Eukaryota" "TRINITY_DN903_c0_g1"
"12686" "TRINITY_DN9031_c0_g1_i1" "HOG:A0231836" 231836 "Tracheophyta" "TRINITY_DN9031_c0_g1"
"12687" "TRINITY_DN9033_c0_g1_i1" "HOG:A0223318" 223318 "Spermatophyta" "TRINITY_DN9033_c0_g1"
"12688" "TRINITY_DN9034_c0_g1_i1" "HOG:A0206130" 206130 "Pentapetalae" "TRINITY_DN9034_c0_g1"
"12689" "TRINITY_DN9035_c0_g1_i1" "HOG:A0567091" 567091 "Eukaryota" "TRINITY_DN9035_c0_g1"
"12690" "TRINITY_DN9036_c0_g1_i1" "HOG:A0230918" 230918 "Spermatophyta" "TRINITY_DN9036_c0_g1"
"12691" "TRINITY_DN9037_c0_g1_i1" "HOG:A0570797" 570797 "Eukaryota" "TRINITY_DN9037_c0_g1"
"12692" "TRINITY_DN9038_c0_g1_i1" "HOG:A0562691" 562691 "Eukaryota" "TRINITY_DN9038_c0_g1"
"12693" "TRINITY_DN9040_c0_g1_i2" "HOG:A0785732" 785732 "LUCA" "TRINITY_DN9040_c0_g1"
"12694" "TRINITY_DN9047_c0_g1_i1" "HOG:A0237890" 237890 "Streptophyta" "TRINITY_DN9047_c0_g1"
"12695" "TRINITY_DN905_c0_g1_i11" "HOG:A0562708" 562708 "Eukaryota" "TRINITY_DN905_c0_g1"
"12696" "TRINITY_DN9050_c0_g1_i1" "HOG:A0563750" 563750 "Eukaryota" "TRINITY_DN9050_c0_g1"
"12697" "TRINITY_DN9053_c0_g1_i1" "HOG:A0175130" 175130 "fabids" "TRINITY_DN9053_c0_g1"
"12698" "TRINITY_DN9056_c0_g1_i1" "HOG:A0224599" 224599 "Spermatophyta" "TRINITY_DN9056_c0_g1"
"12699" "TRINITY_DN9057_c0_g1_i3" "HOG:A0211953" 211953 "Mesangiospermae" "TRINITY_DN9057_c0_g1"
"12700" "TRINITY_DN906_c0_g1_i2" "HOG:A0787892" 787892 "LUCA" "TRINITY_DN906_c0_g1"
"12701" "TRINITY_DN906_c0_g1_i5" "HOG:A0787892" 787892 "LUCA" "TRINITY_DN906_c0_g1"
"12702" "TRINITY_DN9063_c0_g1_i1" "HOG:A0223784" 223784 "Spermatophyta" "TRINITY_DN9063_c0_g1"
"12703" "TRINITY_DN9069_c0_g1_i2" "HOG:A0567063" 567063 "Eukaryota" "TRINITY_DN9069_c0_g1"
"12704" "TRINITY_DN9073_c0_g1_i1" "HOG:A0236515" 236515 "Embryophyta" "TRINITY_DN9073_c0_g1"
"12705" "TRINITY_DN9074_c0_g1_i1" "HOG:A0234289" 234289 "Embryophyta" "TRINITY_DN9074_c0_g1"
"12706" "TRINITY_DN9076_c0_g1_i1" "HOG:A0212943" 212943 "Mesangiospermae" "TRINITY_DN9076_c0_g1"
"12707" "TRINITY_DN9078_c0_g1_i1" "HOG:A0785587" 785587 "LUCA" "TRINITY_DN9078_c0_g1"
"12708" "TRINITY_DN9080_c0_g1_i1" "HOG:A0238660" 238660 "Viridiplantae" "TRINITY_DN9080_c0_g1"
"12709" "TRINITY_DN9082_c0_g1_i1" "HOG:A0238574" 238574 "Viridiplantae" "TRINITY_DN9082_c0_g1"
"12710" "TRINITY_DN9083_c0_g1_i2" "HOG:A0220554" 220554 "Magnoliopsida" "TRINITY_DN9083_c0_g1"
"12711" "TRINITY_DN9084_c0_g1_i1" "HOG:A0785991" 785991 "LUCA" "TRINITY_DN9084_c0_g1"
"12712" "TRINITY_DN9084_c0_g1_i2" "HOG:A0785991" 785991 "LUCA" "TRINITY_DN9084_c0_g1"
"12713" "TRINITY_DN9085_c0_g1_i1" "HOG:A0167841" 167841 "asterids" "TRINITY_DN9085_c0_g1"
"12714" "TRINITY_DN9086_c0_g1_i1" "HOG:A0237864" 237864 "Streptophyta" "TRINITY_DN9086_c0_g1"
"12715" "TRINITY_DN909_c0_g1_i1" "HOG:A0238819" 238819 "Viridiplantae" "TRINITY_DN909_c0_g1"
"12716" "TRINITY_DN9091_c0_g1_i2" "HOG:A0566665" 566665 "Eukaryota" "TRINITY_DN9091_c0_g1"
"12717" "TRINITY_DN9096_c0_g1_i3" "HOG:A0562223" 562223 "Eukaryota" "TRINITY_DN9096_c0_g1"
"12718" "TRINITY_DN9098_c0_g1_i1" "HOG:A0562359" 562359 "Eukaryota" "TRINITY_DN9098_c0_g1"
"12719" "TRINITY_DN91_c0_g1_i1" "HOG:A0781046" 781046 "LUCA" "TRINITY_DN91_c0_g1"
"12720" "TRINITY_DN910_c0_g1_i1" "HOG:A0202447" 202447 "Pentapetalae" "TRINITY_DN910_c0_g1"
"12721" "TRINITY_DN9100_c0_g1_i1" "HOG:A0222369" 222369 "Magnoliopsida" "TRINITY_DN9100_c0_g1"
"12722" "TRINITY_DN9106_c0_g1_i1" "HOG:A0781673" 781673 "LUCA" "TRINITY_DN9106_c0_g1"
"12723" "TRINITY_DN9107_c0_g1_i1" "HOG:A0234969" 234969 "Embryophyta" "TRINITY_DN9107_c0_g1"
"12724" "TRINITY_DN911_c0_g1_i1" "HOG:A0568331" 568331 "Eukaryota" "TRINITY_DN911_c0_g1"
"12725" "TRINITY_DN911_c0_g1_i2" "HOG:A0568331" 568331 "Eukaryota" "TRINITY_DN911_c0_g1"
"12726" "TRINITY_DN9111_c0_g1_i1" "HOG:A0237678" 237678 "Streptophyta" "TRINITY_DN9111_c0_g1"
"12727" "TRINITY_DN9112_c0_g1_i1" "HOG:A0781268" 781268 "LUCA" "TRINITY_DN9112_c0_g1"
"12728" "TRINITY_DN9116_c0_g1_i1" "HOG:A0238572" 238572 "Viridiplantae" "TRINITY_DN9116_c0_g1"
"12729" "TRINITY_DN9117_c0_g1_i1" "HOG:A0567093" 567093 "Eukaryota" "TRINITY_DN9117_c0_g1"
"12730" "TRINITY_DN9119_c0_g1_i2" "HOG:A0236470" 236470 "Embryophyta" "TRINITY_DN9119_c0_g1"
"12731" "TRINITY_DN912_c0_g1_i1" "HOG:A0219920" 219920 "Magnoliopsida" "TRINITY_DN912_c0_g1"
"12732" "TRINITY_DN9120_c0_g1_i1" "HOG:A0220926" 220926 "Magnoliopsida" "TRINITY_DN9120_c0_g1"
"12733" "TRINITY_DN9124_c0_g1_i1" "HOG:A0562754" 562754 "Eukaryota" "TRINITY_DN9124_c0_g1"
"12734" "TRINITY_DN9124_c0_g1_i1" "HOG:A0562754" 562754 "Eukaryota" "TRINITY_DN9124_c0_g1"
"12735" "TRINITY_DN9124_c0_g1_i3" "HOG:A0562754" 562754 "Eukaryota" "TRINITY_DN9124_c0_g1"
"12736" "TRINITY_DN913_c0_g1_i2" "HOG:A0237800" 237800 "Streptophyta" "TRINITY_DN913_c0_g1"
"12737" "TRINITY_DN9130_c0_g1_i1" "HOG:A0563511" 563511 "Eukaryota" "TRINITY_DN9130_c0_g1"
"12738" "TRINITY_DN9131_c0_g1_i1" "HOG:A0566637" 566637 "Eukaryota" "TRINITY_DN9131_c0_g1"
"12739" "TRINITY_DN9137_c0_g1_i2" "HOG:A0563201" 563201 "Eukaryota" "TRINITY_DN9137_c0_g1"
"12740" "TRINITY_DN9137_c0_g1_i2" "HOG:A0563201" 563201 "Eukaryota" "TRINITY_DN9137_c0_g1"
"12741" "TRINITY_DN9143_c0_g1_i1" "HOG:A0202378" 202378 "Pentapetalae" "TRINITY_DN9143_c0_g1"
"12742" "TRINITY_DN9144_c0_g1_i1" "HOG:A0234329" 234329 "Embryophyta" "TRINITY_DN9144_c0_g1"
"12743" "TRINITY_DN9146_c0_g1_i1" "HOG:A0206375" 206375 "Pentapetalae" "TRINITY_DN9146_c0_g1"
"12744" "TRINITY_DN9147_c0_g1_i1" "HOG:A0205098" 205098 "Pentapetalae" "TRINITY_DN9147_c0_g1"
"12745" "TRINITY_DN915_c0_g1_i1" "HOG:A0237466" 237466 "Streptophyta" "TRINITY_DN915_c0_g1"
"12746" "TRINITY_DN9151_c0_g1_i1" "HOG:A0779790" 779790 "LUCA" "TRINITY_DN9151_c0_g1"
"12747" "TRINITY_DN9157_c0_g1_i1" "HOG:A0570911" 570911 "Eukaryota" "TRINITY_DN9157_c0_g1"
"12748" "TRINITY_DN916_c0_g1_i1" "HOG:A0202426" 202426 "Pentapetalae" "TRINITY_DN916_c0_g1"
"12749" "TRINITY_DN9160_c0_g1_i1" "HOG:A0206862" 206862 "Pentapetalae" "TRINITY_DN9160_c0_g1"
"12750" "TRINITY_DN9162_c0_g1_i1" "HOG:A0563241" 563241 "Eukaryota" "TRINITY_DN9162_c0_g1"
"12751" "TRINITY_DN917_c0_g1_i1" "HOG:A0205034" 205034 "Pentapetalae" "TRINITY_DN917_c0_g1"
"12752" "TRINITY_DN9170_c0_g1_i1" "HOG:A0219946" 219946 "Magnoliopsida" "TRINITY_DN9170_c0_g1"
"12753" "TRINITY_DN9171_c0_g1_i1" "HOG:A0563297" 563297 "Eukaryota" "TRINITY_DN9171_c0_g1"
"12754" "TRINITY_DN9178_c0_g1_i1" "HOG:A0232434" 232434 "Tracheophyta" "TRINITY_DN9178_c0_g1"
"12755" "TRINITY_DN9184_c0_g1_i1" "HOG:A0240216" 240216 "Viridiplantae" "TRINITY_DN9184_c0_g1"
"12756" "TRINITY_DN9185_c0_g1_i1" "HOG:A0202421" 202421 "Pentapetalae" "TRINITY_DN9185_c0_g1"
"12757" "TRINITY_DN9186_c0_g1_i1" "HOG:A0237338" 237338 "Streptophyta" "TRINITY_DN9186_c0_g1"
"12758" "TRINITY_DN9187_c0_g1_i1" "HOG:A0198270" 198270 "rosids" "TRINITY_DN9187_c0_g1"
"12759" "TRINITY_DN9187_c0_g1_i1" "HOG:A0174297" 174297 "fabids" "TRINITY_DN9187_c0_g1"
"12760" "TRINITY_DN9188_c0_g1_i1" "HOG:A0234686" 234686 "Embryophyta" "TRINITY_DN9188_c0_g1"
"12761" "TRINITY_DN919_c0_g1_i1" "HOG:A0235415" 235415 "Embryophyta" "TRINITY_DN919_c0_g1"
"12762" "TRINITY_DN9190_c0_g1_i1" "HOG:A0229153" 229153 "Spermatophyta" "TRINITY_DN9190_c0_g1"
"12763" "TRINITY_DN9193_c0_g1_i1" "HOG:A0567924" 567924 "Eukaryota" "TRINITY_DN9193_c0_g1"
"12764" "TRINITY_DN9194_c0_g1_i1" "HOG:A0233951" 233951 "Embryophyta" "TRINITY_DN9194_c0_g1"
"12765" "TRINITY_DN9195_c0_g1_i1" "HOG:A0220156" 220156 "Magnoliopsida" "TRINITY_DN9195_c0_g1"
"12766" "TRINITY_DN9197_c0_g2_i1" "HOG:A0221405" 221405 "Magnoliopsida" "TRINITY_DN9197_c0_g2"
"12767" "TRINITY_DN9200_c0_g1_i1" "HOG:A0220572" 220572 "Magnoliopsida" "TRINITY_DN9200_c0_g1"
"12768" "TRINITY_DN9203_c0_g1_i1" "HOG:A0571486" 571486 "Eukaryota" "TRINITY_DN9203_c0_g1"
"12769" "TRINITY_DN9203_c0_g1_i1" "HOG:A0571486" 571486 "Eukaryota" "TRINITY_DN9203_c0_g1"
"12770" "TRINITY_DN9206_c0_g1_i1" "HOG:A0238265" 238265 "Streptophyta" "TRINITY_DN9206_c0_g1"
"12771" "TRINITY_DN9211_c0_g1_i1" "HOG:A0223569" 223569 "Spermatophyta" "TRINITY_DN9211_c0_g1"
"12772" "TRINITY_DN9214_c0_g1_i2" "HOG:A0562776" 562776 "Eukaryota" "TRINITY_DN9214_c0_g1"
"12773" "TRINITY_DN9216_c0_g1_i1" "HOG:A0202745" 202745 "Pentapetalae" "TRINITY_DN9216_c0_g1"
"12774" "TRINITY_DN9218_c0_g1_i2" "HOG:A0565654" 565654 "Eukaryota" "TRINITY_DN9218_c0_g1"
"12775" "TRINITY_DN9222_c0_g1_i11" "HOG:A0236412" 236412 "Embryophyta" "TRINITY_DN9222_c0_g1"
"12776" "TRINITY_DN9224_c0_g1_i1" "HOG:A0224569" 224569 "Spermatophyta" "TRINITY_DN9224_c0_g1"
