ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
256817_at,7.09E-01,5.22E-01,0.6666141,-7.1516676,0.0558325,AT3G21410,F-box and associated interaction domains-containing protein
265874_at,7.09E-01,5.22E-01,0.666586,-7.1516874,0.0631225,AT2G01640,hypothetical protein
250959_at,7.09E-01,5.22E-01,-0.6665713,-7.1516977,-0.064855,AT5G02920,F-box/LRR-repeat protein 25
252826_at,7.09E-01,5.22E-01,-0.6665335,-7.1517243,-0.1104375,AT4G40050,hypothetical protein
261940_at,7.09E-01,5.22E-01,0.6664978,-7.1517495,0.073255,AT1G22520,hypothetical protein
262738_at,7.09E-01,5.22E-01,-0.6663873,-7.1518272,-0.08641,AT1G28530,hypothetical protein
266196_at,7.09E-01,5.22E-01,-0.6663587,-7.1518473,-0.0776425,AT2G39110,protein kinase superfamily protein
253894_at,7.09E-01,5.22E-01,-0.6663539,-7.1518507,-0.102255,SESA2,seed storage albumin 2
263246_at,7.09E-01,5.22E-01,-0.6662851,-7.1518991,-0.06152,AT2G31460,hypothetical protein
254539_s_at,7.09E-01,5.22E-01,0.6660066,-7.1520951,0.062495,AT4G19760///AT4G19750,Glycosyl hydrolase family protein with chitinase insertion domain///Glycosyl hydrolase family protein with chitinase insertion domain
246521_at,7.09E-01,5.23E-01,0.665929,-7.1521497,0.089815,AT5G15810,"N2,N2-dimethylguanosine tRNA methyltransferase"
267117_at,7.09E-01,5.23E-01,-0.6658655,-7.1521943,-0.0672675,AT2G32560,F-box protein
257306_at,7.09E-01,5.23E-01,-0.6658621,-7.1521967,-0.060295,AT3G30200,plant transposase (Ptta/En/Spm family)
248821_at,7.09E-01,5.23E-01,0.6657112,-7.1523028,0.19275,AT5G47070,protein kinase family protein
263561_at,7.09E-01,5.23E-01,0.6656715,-7.1523307,0.08435,AT2G15360,hypothetical protein
250017_at,7.09E-01,5.23E-01,0.6656486,-7.1523468,0.136875,AT5G18140,chaperone DnaJ-domain containing protein
250238_at,7.09E-01,5.23E-01,-0.6656385,-7.1523539,-0.049045,DCP2,mRNA-decapping enzyme subunit 2
264544_s_at,7.09E-01,5.23E-01,0.6655811,-7.1523943,0.0593425,AT1G55800///AT1G55790,hypothetical protein///hypothetical protein
257775_at,7.09E-01,5.23E-01,-0.6655229,-7.1524352,-0.0744925,AT3G29260,short-chain dehydrogenase reductase 5
265690_at,7.09E-01,5.23E-01,-0.6654665,-7.1524748,-0.0772,AT2G24320,alpha/beta-Hydrolases superfamily protein
266025_at,7.09E-01,5.23E-01,0.6653948,-7.1525252,0.07446,AT2G05960,pseudo
245322_at,7.09E-01,5.23E-01,0.6652604,-7.1526197,0.0781275,AT4G14815,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
261313_at,7.09E-01,5.23E-01,-0.6652162,-7.1526507,-0.0737125,DD11,protein downregulated in DIF1 11
247457_at,7.09E-01,5.23E-01,-0.6651467,-7.1526995,-0.06211,AT5G62170,hypothetical protein
246974_at,7.09E-01,5.23E-01,-0.6650475,-7.1527692,-0.0466625,AT5G24980,hypothetical protein
260066_at,7.09E-01,5.23E-01,-0.66503,-7.1527816,-0.0578625,AT1G73610,GDSL esterase/lipase
247510_at,7.09E-01,5.23E-01,-0.6650131,-7.1527934,-0.1092325,AT5G62030,diphthamide synthesis DPH2 family protein
257768_at,7.09E-01,5.23E-01,-0.6646714,-7.1530333,-0.0783875,AT3G23060,probable E3 ubiquitin protein ligase DRIPH
255867_at,7.09E-01,5.23E-01,0.6645358,-7.1531286,0.0739875,CHAL,epidermal patterning factor-like protein 6
252836_at,7.10E-01,5.24E-01,-0.6638336,-7.1536212,-0.0509775,AT3G42070,pseudo
262303_at,7.10E-01,5.24E-01,0.6635611,-7.1538123,0.1026925,HB18,homeobox-leucine zipper protein ATHB-18
267325_at,7.10E-01,5.24E-01,-0.6634661,-7.1538789,-0.051255,,
257319_at,7.10E-01,5.24E-01,0.6633849,-7.1539358,0.0927275,ArthMp096,hypothetical protein
255446_at,7.10E-01,5.24E-01,0.6631536,-7.1540979,0.06702,AT4G02750,pentatricopeptide repeat-containing protein
252325_at,7.10E-01,5.24E-01,-0.6631028,-7.1541335,-0.14795,CSR1,acetolactate synthase
267620_at,7.10E-01,5.24E-01,-0.6629573,-7.1542354,-0.06679,AT2G39640,glycosyl hydrolase-17
256139_at,7.10E-01,5.24E-01,-0.6629425,-7.1542458,-0.06232,AT1G48660,auxin-responsive GH3 family protein
249299_at,7.10E-01,5.24E-01,0.6628623,-7.154302,0.104135,UBC4,ubiquitin-conjugating enzyme E2 4
248052_at,7.10E-01,5.24E-01,-0.6627843,-7.1543566,-0.0720475,AT5G55800,cysteine/histidine-rich C1 domain-containing protein
259656_at,7.10E-01,5.25E-01,0.6627144,-7.1544055,0.1063075,AT1G55200,protein kinase protein with adenine nucleotide alpha hydrolases-like domain
258509_at,7.10E-01,5.25E-01,0.6626051,-7.154482,0.0737675,AT3G06620,PAS domain-containing tyrosine kinase-like protein
251618_at,7.10E-01,5.25E-01,0.662303,-7.1546935,0.06187,AT3G58020,DnaJ domain-containing protein
249087_at,7.11E-01,5.25E-01,0.6620911,-7.1548418,0.09925,ERF9,ethylene-responsive transcription factor 9
250827_at,7.11E-01,5.25E-01,-0.6620887,-7.1548435,-0.056575,CEV1,cellulose synthase A catalytic subunit 3 [UDP-forming]
254453_at,7.11E-01,5.25E-01,0.6619287,-7.1549554,0.1955,AAT1,amino acid transporter 1
253275_at,7.11E-01,5.25E-01,0.661804,-7.1550426,0.09352,AT4G34215,SGNH-hydrolase superfamily protein
256843_at,7.11E-01,5.25E-01,0.6617045,-7.1551122,0.075985,AT3G31940,pseudo
256898_at,7.11E-01,5.25E-01,-0.6614584,-7.1552843,-0.06028,ABI3,B3 domain-containing transcription factor ABI3
257032_at,7.11E-01,5.25E-01,-0.6611484,-7.1555009,-0.0830825,DNF,E3 ligase DNF
246144_at,7.11E-01,5.25E-01,0.6611283,-7.155515,0.06705,AT5G20110,dynein light chain type 1 family protein
261759_at,7.11E-01,5.26E-01,0.6609987,-7.1556056,0.0690125,AT1G15590,hypothetical protein
263234_at,7.11E-01,5.26E-01,0.6607681,-7.1557666,0.0687175,AT1G10417,hypothetical protein
256280_at,7.11E-01,5.26E-01,-0.6606241,-7.1558672,-0.0939225,AT3G12590,hypothetical protein
265552_at,7.11E-01,5.26E-01,0.6605029,-7.1559517,0.0774675,HA6,H(+)-ATPase 6
250676_at,7.11E-01,5.26E-01,-0.6604911,-7.15596,-0.25417,NHL3,NDR1/HIN1-Like protein 3
246058_at,7.11E-01,5.26E-01,0.6604604,-7.1559814,0.06084,AT5G08430,SWIB/MDM2 and Plus-3 and GYF domain-containing protein
251236_at,7.11E-01,5.26E-01,0.6604,-7.1560236,0.05299,AT3G62380,hypothetical protein
263094_at,7.11E-01,5.26E-01,-0.6603119,-7.1560851,-0.055355,AT2G16020,hypothetical protein
256833_at,7.11E-01,5.26E-01,0.6602927,-7.1560985,0.082955,AT3G22910,putative calcium-transporting ATPase 13
247711_at,7.11E-01,5.26E-01,-0.6602729,-7.1561123,-0.0558025,AT5G59270,concanavalin A-like lectin protein kinase family protein
263833_at,7.11E-01,5.26E-01,-0.6602129,-7.1561542,-0.0754475,AT2G40316,hypothetical protein
247680_s_at,7.11E-01,5.26E-01,-0.6601299,-7.1562121,-0.086285,AT1G61210,protein DWD hypersensitive to ABA 3
255315_at,7.11E-01,5.26E-01,-0.6601066,-7.1562284,-0.0552625,,
250757_at,7.12E-01,5.26E-01,0.6598977,-7.1563741,0.1282325,DFB,folylpolyglutamate synthase 1
251898_at,7.12E-01,5.26E-01,-0.6598343,-7.1564183,-0.053525,AP3,Floral homeotic protein APETALA 3
254508_at,7.12E-01,5.27E-01,-0.6593988,-7.156722,-0.3445525,AT4G20170,hypothetical protein
265526_x_at,7.12E-01,5.27E-01,-0.6593587,-7.1567499,-0.06591,AT2G06160,pseudo
253077_at,7.12E-01,5.27E-01,0.6592824,-7.1568031,0.07426,AT4G36170,hypothetical protein
258740_at,7.12E-01,5.27E-01,-0.6589543,-7.1570318,-0.06571,LON3,lon protease 3
254823_at,7.12E-01,5.27E-01,0.6587924,-7.1571445,0.09261,AT4G12580,hypothetical protein
264058_at,7.12E-01,5.27E-01,0.6586981,-7.1572102,0.06232,AT2G03565///AT2G03560,hypothetical protein///F-box only protein 7
250447_at,7.13E-01,5.27E-01,0.658225,-7.1575395,0.0568675,AT5G10800,RNA recognition motif (RRM)-containing protein
245657_at,7.13E-01,5.27E-01,0.658187,-7.157566,0.073015,AT1G56720,protein kinase
263904_at,7.13E-01,5.27E-01,-0.6580358,-7.1576711,-0.1319975,PDR6,ABC transporter G family member 34
252305_at,7.13E-01,5.27E-01,-0.6579675,-7.1577187,-0.080125,emb1796,pentatricopeptide repeat-containing protein
249441_at,7.13E-01,5.27E-01,0.657944,-7.157735,0.088755,AT5G39730,AIG2-like protein
260980_at,7.13E-01,5.27E-01,-0.6578926,-7.1577708,-0.05935,AT1G53600,pentatricopeptide repeat-containing protein
263386_at,7.13E-01,5.28E-01,0.6577459,-7.1578729,0.11549,TBL28,trichome birefringence-like 28 protein
258595_at,7.13E-01,5.28E-01,0.657645,-7.157943,0.0635325,AT3G04500,RNA recognition motif-containing protein
249292_at,7.13E-01,5.28E-01,0.6576034,-7.1579719,0.0556825,UVH1,DNA repair endonuclease UVH1
252705_at,7.13E-01,5.28E-01,-0.6575504,-7.1580088,-0.069835,AT3G43760,pseudo
255210_at,7.13E-01,5.28E-01,-0.6574591,-7.1580723,-0.084765,AT4G07600,pseudo
249906_at,7.13E-01,5.28E-01,0.6569229,-7.1584449,0.0697775,AT5G22730,FBD-associated F-box protein
245615_at,7.13E-01,5.28E-01,0.6568505,-7.1584952,0.0492325,AT4G14470,pseudo
259771_at,7.13E-01,5.28E-01,0.6564889,-7.1587463,0.107685,AT1G29470,putative methyltransferase PMT24
266513_at,7.13E-01,5.28E-01,0.6564791,-7.1587531,0.12088,RFI2,Zn finger protein RED AND FAR-RED INSENSITIVE 2
263614_at,7.13E-01,5.28E-01,0.6563604,-7.1588355,0.0551975,AT2G25240,serpin CCP3
246914_at,7.13E-01,5.28E-01,-0.6563192,-7.1588641,-0.081975,AT5G25860,F-box/RNI-like superfamily protein
265068_at,7.13E-01,5.28E-01,-0.6562505,-7.1589118,-0.07744,AT1G55550,kinesin motor protein-related
255278_at,7.13E-01,5.28E-01,0.6562389,-7.1589198,0.0829575,AT4G04940,transducin/WD40 domain-containing protein
265290_at,7.14E-01,5.29E-01,0.6560737,-7.1590344,0.0931,AT2G22590,UDP-glycosyltransferase 91A1
247701_at,7.14E-01,5.29E-01,0.6559154,-7.1591443,0.048695,AT5G59900,pentatricopeptide repeat-containing protein
253318_at,7.14E-01,5.29E-01,-0.6558839,-7.1591661,-0.07405,AT4G33970,pollen-specific leucine-rich repeat extensin-like protein 4
247368_at,7.14E-01,5.29E-01,-0.6558393,-7.1591971,-0.05001,NPX1,nuclear protein X1
250855_at,7.14E-01,5.29E-01,0.6555973,-7.1593649,0.07307,AT5G04730,Ankyrin-repeat containing protein
246354_at,7.14E-01,5.29E-01,-0.65551,-7.1594255,-0.071495,AT1G38950,hypothetical protein
250294_at,7.14E-01,5.29E-01,0.6553713,-7.1595216,0.0629175,AT5G13380,auxin-responsive GH3 family protein
266961_at,7.14E-01,5.29E-01,0.655307,-7.1595662,0.0586275,AT2G07720,pseudo
265346_at,7.14E-01,5.29E-01,0.6552255,-7.1596227,0.0666025,,
267539_at,7.14E-01,5.29E-01,0.6549812,-7.159792,0.11303,AT2G42030,putative zinc ion binding protein
244924_at,7.14E-01,5.29E-01,-0.6549115,-7.1598403,-0.082445,ArthMp091,hypothetical protein
255371_at,7.14E-01,5.30E-01,0.6544789,-7.1601398,0.057565,AT4G04110,Toll-Interleukin-Resistance domain-containing protein
257516_at,7.14E-01,5.30E-01,0.654437,-7.1601689,0.1665675,ACR4,ACT domain-containing protein
262812_at,7.14E-01,5.30E-01,-0.6543691,-7.1602159,-0.0778875,AT1G11690,hypothetical protein
255100_at,7.14E-01,5.30E-01,-0.6542898,-7.1602708,-0.0592925,AT4G08660,pseudo
253013_at,7.15E-01,5.30E-01,0.653968,-7.1604934,0.103965,mtHsc70-1,heat shock protein 70-1
248173_at,7.15E-01,5.30E-01,0.6535791,-7.1607624,0.091965,AT5G54580,RNA recognition motif-containing protein
265803_at,7.15E-01,5.30E-01,-0.6534005,-7.1608859,-0.0930825,AT2G18115,pseudo
245167_s_at,7.15E-01,5.30E-01,-0.653368,-7.1609084,-0.10217,SAR1///VAMP723,vesicle-associated membrane protein 722///vesicle-associated membrane protein 723
246122_at,7.15E-01,5.30E-01,0.6531245,-7.1610767,0.1139275,PHT4;5,phosphate transporter 4;5
264384_at,7.15E-01,5.30E-01,0.6530944,-7.1610975,0.112595,PKL,CHD3-type chromatin-remodeling factor PICKLE
265303_at,7.15E-01,5.30E-01,0.6530523,-7.1611266,0.04821,AT2G14040,pseudo
266199_at,7.16E-01,5.31E-01,-0.6525591,-7.1614672,-0.0544,CPK20,calcium-dependent protein kinase 20
261915_at,7.16E-01,5.31E-01,-0.652514,-7.1614984,-0.05578,BZO1,benzoate-CoA ligase
262944_at,7.16E-01,5.31E-01,0.6523879,-7.1615855,0.1762,PGK,phosphoglycerate kinase
247369_at,7.16E-01,5.31E-01,0.6520288,-7.1618332,0.0606275,AT5G63340,hypothetical protein
263549_at,7.16E-01,5.31E-01,0.6520081,-7.1618475,0.10379,MEE3,MYB transcription factor RSM1
262687_at,7.16E-01,5.31E-01,0.6519653,-7.1618771,0.078405,RPF2,pentatricopeptide repeat protein RPF2
251776_at,7.16E-01,5.31E-01,0.6515925,-7.1621342,0.11776,emb1624,eukaryotic translation initiation factor 6A
257857_s_at,7.16E-01,5.31E-01,-0.6515607,-7.1621561,-0.0897475,CER7///RRP45a,3'-5'-exoribonuclease CER7 protein///3'-5' exoribonuclease PH45A
249980_at,7.16E-01,5.31E-01,0.6515248,-7.1621809,0.061495,AT5G18870,Inosine-uridine preferring nucleoside hydrolase family protein
254302_at,7.16E-01,5.31E-01,0.6513473,-7.1623033,0.0615,AT4G22800,hypothetical protein
245805_at,7.16E-01,5.31E-01,-0.6513317,-7.162314,-0.0530675,AT1G46336,hypothetical protein
257310_at,7.16E-01,5.32E-01,0.6512672,-7.1623585,0.075195,AT3G26560,probable pre-mRNA-splicing factor ATP-dependent RNA helicase
245234_at,7.16E-01,5.32E-01,0.6511973,-7.1624066,0.0745925,MYB18,transcription factor LAF1
256456_at,7.16E-01,5.32E-01,0.6511792,-7.1624191,0.12506,AT1G75180,Erythronate-4-phosphate dehydrogenase family protein
263886_at,7.16E-01,5.32E-01,-0.651132,-7.1624517,-0.0676325,TKI1,TSL-kinase interacting protein 1
248993_at,7.16E-01,5.32E-01,0.6510794,-7.162488,0.0556875,AT5G45240,TIR-NBS-LRR class disease resistance protein
247747_at,7.16E-01,5.32E-01,0.6507884,-7.1626884,0.097805,AT5G59000,RING/FYVE/PHD zinc finger-containing protein
251562_at,7.16E-01,5.32E-01,-0.6506972,-7.1627512,-0.0711175,AT3G57890,Tubulin binding cofactor C domain-containing protein
250620_at,7.16E-01,5.32E-01,0.6506542,-7.1627808,0.055645,ATS3,embryo-specific protein 3
257145_at,7.16E-01,5.32E-01,-0.6506538,-7.1627811,-0.05674,AT3G27320,probable carboxylesterase 11
247233_at,7.16E-01,5.32E-01,0.6505534,-7.1628502,0.061795,AT5G64970,mitochondrial substrate carrier family protein
262437_at,7.16E-01,5.32E-01,-0.6504938,-7.1628913,-0.058175,AT1G47465,pseudo
245677_at,7.16E-01,5.32E-01,-0.6503138,-7.1630152,-0.10594,AT1G56660,hypothetical protein
264019_at,7.16E-01,5.32E-01,0.650206,-7.1630894,0.14363,AT2G21130,peptidyl-prolyl cis-trans isomerase CYP19-2
252803_at,7.16E-01,5.32E-01,0.6501807,-7.1631068,0.0564325,AT3G42360,pseudo
246172_s_at,7.17E-01,5.32E-01,0.6497396,-7.1634103,0.05377,ACS1,1-aminocyclopropane-1-carboxylate synthase
264715_at,7.17E-01,5.33E-01,-0.6495297,-7.1635547,-0.0634575,AT1G70180,Sterile alpha motif (SAM) domain-containing protein
263450_at,7.17E-01,5.33E-01,0.6494574,-7.1636044,0.0477475,CPK24,calcium-dependent protein kinase 24
246149_at,7.17E-01,5.33E-01,0.649418,-7.1636314,0.203275,AT5G19890,peroxidase 59
265694_at,7.17E-01,5.33E-01,0.6493581,-7.1636726,0.0688125,AT2G24440,selenium binding protein
253647_at,7.17E-01,5.33E-01,0.6493163,-7.1637013,0.1300575,AT4G29950,RabGAP/TBC domain-containing protein
264813_at,7.17E-01,5.33E-01,-0.6491868,-7.1637904,-0.060125,CPK16,calcium-dependent protein kinase 16
266506_at,7.17E-01,5.33E-01,0.6491323,-7.1638278,0.0825625,AT2G47850,zinc finger CCCH domain-containing protein 32
248076_at,7.17E-01,5.33E-01,-0.6488458,-7.1640246,-0.069565,AT5G55750,hydroxyproline-rich glycoprotein family protein
259459_at,7.17E-01,5.33E-01,-0.6487582,-7.1640848,-0.0585475,AT1G44070,pseudo
261907_at,7.17E-01,5.33E-01,-0.6486484,-7.1641602,-0.169475,4CL3,4-coumarate--CoA ligase 3
257851_at,7.17E-01,5.33E-01,0.6485627,-7.1642191,0.0481275,AT3G12940,hypothetical protein
267443_at,7.17E-01,5.33E-01,-0.6485234,-7.164246,-0.0511825,AT2G19000,hypothetical protein
254866_at,7.17E-01,5.33E-01,0.6484602,-7.1642894,0.0515275,AT4G12220,hypothetical protein
259701_at,7.17E-01,5.33E-01,0.6482572,-7.1644288,0.1719075,AT1G77770,hypothetical protein
253254_at,7.17E-01,5.33E-01,-0.6482363,-7.1644431,-0.0653925,SQS2,squalene synthase 2
262732_at,7.17E-01,5.33E-01,0.6481559,-7.1644983,0.058315,RSH3,protein root hair specific 3
249114_at,7.17E-01,5.33E-01,-0.6481162,-7.1645256,-0.0703075,AT5G43800,pseudo
263568_at,7.17E-01,5.33E-01,0.6481105,-7.1645295,0.048315,AT2G27160,hypothetical protein
245989_s_at,7.17E-01,5.33E-01,-0.6481075,-7.1645315,-0.161305,UBQ4///UBQ3,ubiquitin 4///polyubiquitin 3
249450_at,7.17E-01,5.34E-01,-0.6480468,-7.1645732,-0.0588175,SnRK1.3,SNF1-related protein kinase 1.3
248257_at,7.17E-01,5.34E-01,-0.647948,-7.164641,-0.1013025,AT5G53410,hypothetical protein
266816_at,7.17E-01,5.34E-01,-0.6479335,-7.1646509,-0.075765,AT2G44970,alpha/beta-Hydrolases superfamily protein
252081_at,7.17E-01,5.34E-01,-0.6478034,-7.1647402,-0.236975,HSFA7A,heat stress transcription factor A-7a
255175_at,7.17E-01,5.34E-01,-0.6477474,-7.1647786,-0.05805,CSLC12,Cellulose-synthase-like C12
248897_at,7.18E-01,5.34E-01,-0.6475223,-7.164933,-0.0674775,KCO3,calcium-activated outward-rectifying potassium channel 3
253374_at,7.18E-01,5.34E-01,-0.6474189,-7.1650038,-0.098665,AT4G33140,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
245249_at,7.18E-01,5.34E-01,0.647342,-7.1650565,0.09314,ACX1,peroxisomal acyl-coenzyme A oxidase 1
253140_at,7.18E-01,5.34E-01,-0.6472585,-7.1651138,-0.1417725,RHA3B,putative RING-H2 finger protein RHA3b
253613_at,7.18E-01,5.34E-01,-0.6468183,-7.1654154,-0.0785625,AT4G30320,"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein"
257693_at,7.18E-01,5.34E-01,-0.6464912,-7.1656395,-0.0800625,AT3G12850,COP9 signalosome complex-related protein
267134_at,7.18E-01,5.35E-01,-0.6464212,-7.1656874,-0.09718,AT2G23450,wall-associated receptor kinase-like 14
258327_at,7.18E-01,5.35E-01,0.6463414,-7.165742,0.1261375,PAP85,protein PAP85
252190_at,7.18E-01,5.35E-01,-0.6463209,-7.1657561,-0.0524,AT3G50170,hypothetical protein
254207_at,7.18E-01,5.35E-01,0.6462368,-7.1658136,0.213425,AT4G24060,Dof zinc finger protein DOF4.6
249269_at,7.18E-01,5.35E-01,-0.6460799,-7.165921,-0.1084675,AT5G41770,putative crooked neck protein / cell cycle protein
259957_at,7.19E-01,5.35E-01,-0.6457862,-7.1661219,-0.0756275,AT1G67890,PAS domain-containing protein tyrosine kinase
247700_at,7.19E-01,5.35E-01,0.6456811,-7.1661938,0.05249,AT5G59860,RNA recognition motif-containing protein
252985_at,7.19E-01,5.35E-01,-0.6456776,-7.1661962,-0.06237,AT4G38350,Patched family protein
255471_at,7.19E-01,5.35E-01,-0.645584,-7.1662602,-0.0521125,AOP3,2-oxoglutarate-dependent dioxygenase
252523_at,7.19E-01,5.35E-01,-0.6453862,-7.1663954,-0.054015,AT3G46400,Leucine-rich repeat protein kinase family protein
249452_at,7.19E-01,5.35E-01,0.6452722,-7.1664733,0.15297,GNL1,ARF guanine-nucleotide exchange factor GNL1
250360_at,7.19E-01,5.35E-01,0.6452063,-7.1665184,0.0782125,AT5G11360,Interleukin-1 receptor-associated kinase 4 protein
265529_at,7.19E-01,5.35E-01,0.6450053,-7.1666557,0.072115,AT2G06230,pseudo
259585_at,7.19E-01,5.35E-01,0.6449667,-7.1666821,0.04891,AT1G28090,polynucleotide adenylyltransferase family protein
254287_at,7.19E-01,5.36E-01,0.6447435,-7.1668345,0.083085,AT4G22960,hypothetical protein
255998_at,7.19E-01,5.36E-01,-0.6447194,-7.1668511,-0.0581,AT1G29780,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
267305_at,7.19E-01,5.36E-01,0.644505,-7.1669974,0.15462,KT1,potassium transporter 1
259019_at,7.19E-01,5.36E-01,-0.6443573,-7.1670983,-0.0950275,CHIP,E3 ubiquitin-protein ligase CHIP
248505_at,7.19E-01,5.36E-01,0.6440462,-7.1673106,0.11611,AT5G50360,hypothetical protein
258272_at,7.20E-01,5.36E-01,0.6438967,-7.1674126,0.104085,AT3G15610,transducin/WD40 domain-containing protein
248097_at,7.20E-01,5.36E-01,0.6435988,-7.1676157,0.0814925,PPX2,serine/threonine-protein phosphatase PP-X isozyme 2
263205_at,7.20E-01,5.36E-01,0.6435606,-7.1676418,0.0581225,NTMC2T2.1,synaptotagmin-5
250420_at,7.20E-01,5.36E-01,-0.6434089,-7.1677453,-0.31189,HY5,transcription factor HY5
261994_at,7.20E-01,5.36E-01,-0.6432199,-7.1678741,-0.08662,AT1G33640,hypothetical protein
259164_at,7.20E-01,5.37E-01,0.6431613,-7.167914,0.1120475,BET10,bromodomain and extraterminal domain protein 10
260967_at,7.20E-01,5.37E-01,0.6431027,-7.1679539,0.085775,AT1G12230,transaldolase-like protein
248513_at,7.20E-01,5.37E-01,0.6430721,-7.1679748,0.071,AT5G50500,hypothetical protein
252505_at,7.20E-01,5.37E-01,0.6428426,-7.1681311,0.0687775,AT3G46170,NAD(P)-binding Rossmann-fold superfamily protein
249660_at,7.20E-01,5.37E-01,-0.6427128,-7.1682195,-0.0610725,AT5G36805///AT5G36720,plant thionin family protein///plant thionin family protein
252090_at,7.20E-01,5.37E-01,-0.642599,-7.168297,-0.0588975,AT3G52130,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein
245835_at,7.20E-01,5.37E-01,0.6425341,-7.1683412,0.0638425,AT1G42190,GAG/POL/ENV polyprotein
246512_at,7.20E-01,5.37E-01,0.6421872,-7.1685773,0.2452975,IRX6,COBRA-like protein 4
262496_at,7.20E-01,5.37E-01,0.642182,-7.1685809,0.052045,AT1G21790,"TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein"
248819_at,7.20E-01,5.37E-01,-0.6421103,-7.1686297,-0.204795,AT5G47050,S-ribonuclease binding protein
266818_at,7.20E-01,5.37E-01,-0.6420641,-7.1686611,-0.1001325,HUB1,E3 ubiquitin-protein ligase BRE1-like 1
245489_at,7.20E-01,5.37E-01,0.6420006,-7.1687043,0.188335,FCA,flowering time control protein FCA
245434_at,7.20E-01,5.37E-01,-0.6419458,-7.1687416,-0.1653975,AT4G17140,pleckstrin homology (PH) domain-containing protein
256925_at,7.20E-01,5.37E-01,-0.6419242,-7.1687563,-0.0761525,AT3G29600,pseudo
266807_at,7.20E-01,5.37E-01,-0.6418571,-7.1688019,-0.0986875,AT2G29920,hypothetical protein
261590_at,7.20E-01,5.37E-01,0.6418356,-7.1688165,0.0617225,ROPGEF2,Rop guanine nucleotide exchange factor 2
253575_at,7.21E-01,5.38E-01,-0.6415889,-7.1689844,-0.0603675,AT4G31060,ethylene-responsive transcription factor ERF015
255146_at,7.21E-01,5.38E-01,-0.6414886,-7.1690525,-0.08566,AT4G08450,TIR-NBS-LRR class disease resistance protein
254861_at,7.21E-01,5.38E-01,-0.6414153,-7.1691023,-0.08717,AT4G12040,zinc finger A20 and AN1 domain-containing stress-associated protein 7
254799_at,7.21E-01,5.38E-01,0.641378,-7.1691277,0.0578825,AT4G13060,F-box associated ubiquitination effector family protein
253376_at,7.21E-01,5.38E-01,0.6411642,-7.169273,0.0871175,AT4G33290,F-box/kelch-repeat protein
266281_at,7.21E-01,5.38E-01,0.6411467,-7.1692849,0.064735,AT2G29250,concanavalin A-like lectin protein kinase-like protein
247857_at,7.21E-01,5.38E-01,-0.6409357,-7.1694283,-0.0500575,AT5G58400,peroxidase
259689_x_at,7.21E-01,5.38E-01,0.6408208,-7.1695063,0.0718125,AT1G63130,transacting siRNA generating locus
260838_at,7.21E-01,5.38E-01,0.6407664,-7.1695432,0.0583325,AT1G43680,hypothetical protein
245673_at,7.21E-01,5.38E-01,0.6406051,-7.1696528,0.074195,AT1G56690,pentatricopeptide repeat-containing protein
254225_at,7.21E-01,5.38E-01,-0.6405267,-7.169706,-0.2465375,AT4G23670,polyketide cyclase/dehydrase and lipid transport superfamily protein
267271_at,7.21E-01,5.38E-01,-0.6402835,-7.1698711,-0.06034,HB21,homeobox protein 21
262967_at,7.21E-01,5.39E-01,0.639885,-7.1701415,0.1131525,AT1G75730,hypothetical protein
260158_at,7.22E-01,5.39E-01,0.6397427,-7.170238,0.0631025,AT1G79910,Regulator of Vps4 activity in the MVB pathway protein
246528_at,7.22E-01,5.39E-01,0.6396814,-7.1702796,0.0799375,AT5G15640,mitochondrial substrate carrier family protein
255555_at,7.22E-01,5.39E-01,-0.6395972,-7.1703367,-0.0540075,AT4G01810,sec23/sec24-like transport protein
261410_at,7.22E-01,5.39E-01,-0.6395676,-7.1703568,-0.231575,MT1C,metallothionein 1C
261369_at,7.22E-01,5.39E-01,0.6393111,-7.1705306,0.0781475,AT1G53060,legume lectin-like protein
258874_at,7.22E-01,5.39E-01,-0.6392561,-7.1705679,-0.0677075,AT3G03230,alpha/beta-Hydrolases superfamily protein
246221_at,7.22E-01,5.39E-01,-0.639026,-7.1707238,-0.1140575,SMP2,Pre-mRNA-splicing factor SMP2
256209_at,7.22E-01,5.39E-01,-0.6389401,-7.170782,-0.06733,ETFALPHA,electron transfer flavoprotein subunit alpha
253630_at,7.22E-01,5.39E-01,-0.6388989,-7.1708099,-0.1896375,AT4G30490,AFG1-like ATPase family protein
246805_at,7.22E-01,5.39E-01,0.6388612,-7.1708354,0.06507,AGL101,protein AGAMOUS-LIKE 101
248516_at,7.22E-01,5.39E-01,-0.6386047,-7.1710091,-0.05396,AT5G50645///AT5G50540,hypothetical protein///hypothetical protein
260888_at,7.22E-01,5.39E-01,0.638512,-7.1710719,0.0547825,AT1G29140,pollen Ole e 1 allergen and extensin family protein
254149_at,7.22E-01,5.39E-01,0.6385042,-7.1710772,0.07028,AT4G24300,"peptidase C50, separase"
