"","oma_id","level","level_name","araID","gene_id"
"18890",15198242,2,"Eukaryota","ARATH34276","AT5G19440"
"18891",15198243,2,"Eukaryota","ARATH34277","AT5G19450"
"18892",15198244,3,"Viridiplantae","ARATH34278","AT5G19460"
"18893",15198245,3,"Viridiplantae","ARATH34279","AT5G19470"
"18894",15198247,9,"Mesangiospermae","ARATH34281","AT5G19473"
"18895",15198249,5,"Embryophyta","ARATH34283","AT5G19480"
"18896",15198250,2,"Eukaryota","ARATH34284","AT5G19485"
"18897",15198251,8,"Magnoliopsida","ARATH34285","AT5G19490"
"18898",15198252,1,"LUCA","ARATH34286","AT5G19500"
"18899",15198253,2,"Eukaryota","ARATH34287","AT5G19510"
"18900",15198254,10,"Pentapetalae","ARATH34288","AT5G19520"
"18901",15198256,2,"Eukaryota","ARATH34290","AT5G19530"
"18902",15198257,4,"Streptophyta","ARATH34291","AT5G19540"
"18903",15198258,1,"LUCA","ARATH34292","AT5G19550"
"18904",15198261,13,"Brassicaceae","ARATH34295","AT5G19560"
"18905",15198263,2,"Eukaryota","ARATH34297","AT5G19570"
"18906",15198264,2,"Eukaryota","ARATH34298","AT5G19580"
"18907",15198265,5,"Embryophyta","ARATH34299","AT5G19590"
"18908",15198267,2,"Eukaryota","ARATH34301","AT5G19600"
"18909",15198268,2,"Eukaryota","ARATH34302","AT5G19610"
"18910",15198269,2,"Eukaryota","ARATH34303","AT5G19620"
"18911",15198270,2,"Eukaryota","ARATH34304","AT5G19630"
"18912",15198272,2,"Eukaryota","ARATH34306","AT5G19640"
"18913",15198273,13,"Brassicaceae","ARATH34307","AT5G19650"
"18914",15198274,2,"Eukaryota","ARATH34308","AT5G19660"
"18915",15198276,10,"Pentapetalae","ARATH34310","AT5G19670"
"18916",15198278,2,"Eukaryota","ARATH34312","AT5G19680"
"18917",15198279,2,"Eukaryota","ARATH34313","AT5G19690"
"18918",15198281,2,"Eukaryota","ARATH34315","AT5G19700"
"18919",15198282,13,"Brassicaceae","ARATH34316","AT5G19710"
"18920",15198284,5,"Embryophyta","ARATH34318","AT5G19730"
"18921",15198285,1,"LUCA","ARATH34319","AT5G19740"
"18922",15198286,2,"Eukaryota","ARATH34320","AT5G19750"
"18923",15198287,2,"Eukaryota","ARATH34321","AT5G19760"
"18924",15198288,2,"Eukaryota","ARATH34322","AT5G19770"
"18925",15198289,2,"Eukaryota","ARATH34323","AT5G19780"
"18926",15198290,10,"Pentapetalae","ARATH34324","AT5G19790"
"18927",15198292,2,"Eukaryota","ARATH34326","AT5G19810"
"18928",15198293,2,"Eukaryota","ARATH34327","AT5G19820"
"18929",15198294,1,"LUCA","ARATH34328","AT5G19830"
"18930",15198296,5,"Embryophyta","ARATH34330","AT5G19840"
"18931",15198297,2,"Eukaryota","ARATH34331","AT5G19850"
"18932",15198299,7,"Spermatophyta","ARATH34333","AT5G19855"
"18933",15198300,6,"Tracheophyta","ARATH34334","AT5G19860"
"18934",15198301,5,"Embryophyta","ARATH34335","AT5G19870"
"18935",15198302,7,"Spermatophyta","ARATH34336","AT5G19875"
"18936",15198304,8,"Magnoliopsida","ARATH34338","AT5G19890"
"18937",15198305,12,"malvids","ARATH34339","AT5G19900"
"18938",15198306,5,"Embryophyta","ARATH34340","AT5G19910"
"18939",15198308,13,"Brassicaceae","ARATH34342","AT5G19920"
"18940",15198309,2,"Eukaryota","ARATH34343","AT5G19930"
"18941",15198310,4,"Streptophyta","ARATH34344","AT5G19940"
"18942",15198312,5,"Embryophyta","ARATH34346","AT5G19950"
"18943",15198314,5,"Embryophyta","ARATH34348","AT5G19960"
"18944",15198316,8,"Magnoliopsida","ARATH34350","AT5G19970"
"18945",15198318,2,"Eukaryota","ARATH34352","AT5G19980"
"18946",15198320,1,"LUCA","ARATH34354","AT5G19990"
"18947",15198322,2,"Eukaryota","ARATH34356","AT5G20010"
"18948",15198323,2,"Eukaryota","ARATH34357","AT5G20020"
"18949",15198324,10,"Pentapetalae","ARATH34358","AT5G20030"
"18950",15198327,2,"Eukaryota","ARATH34361","AT5G20040"
"18951",15198328,13,"Brassicaceae","ARATH34362","AT5G20045"
"18952",15198329,8,"Magnoliopsida","ARATH34363","AT5G20050"
"18953",15198330,2,"Eukaryota","ARATH34364","AT5G20060"
"18954",15198331,8,"Magnoliopsida","ARATH34365","AT5G20070"
"18955",15198332,2,"Eukaryota","ARATH34366","AT5G20080"
"18956",15198333,2,"Eukaryota","ARATH34367","AT5G20090"
"18957",15198335,10,"Pentapetalae","ARATH34369","AT5G20100"
"18958",15198337,13,"Brassicaceae","ARATH34371","AT5G20110"
"18959",15198338,2,"Eukaryota","ARATH34372","AT5G20120"
"18960",15198339,7,"Spermatophyta","ARATH34373","AT5G20130"
"18961",15198341,3,"Viridiplantae","ARATH34375","AT5G20140"
"18962",15198343,2,"Eukaryota","ARATH34377","AT5G20150"
"18963",15198345,2,"Eukaryota","ARATH34379","AT5G20160"
"18964",15198348,2,"Eukaryota","ARATH34382","AT5G20165"
"18965",15198351,5,"Embryophyta","ARATH34385","AT5G20170"
"18966",15198352,10,"Pentapetalae","ARATH34386","AT5G20180"
"18967",15198353,8,"Magnoliopsida","ARATH34387","AT5G20190"
"18968",15198354,10,"Pentapetalae","ARATH34388","AT5G20200"
"18969",15198356,5,"Embryophyta","ARATH34390","AT5G20220"
"18970",15198358,11,"rosids","ARATH34392","AT5G20230"
"18971",15198359,8,"Magnoliopsida","ARATH34393","AT5G20240"
"18972",15198361,2,"Eukaryota","ARATH34395","AT5G20250"
"18973",15198367,7,"Spermatophyta","ARATH34401","AT5G20280"
"18974",15198368,2,"Eukaryota","ARATH34402","AT5G20290"
"18975",15198369,8,"Magnoliopsida","ARATH34403","AT5G20300"
"18976",15198371,9,"Mesangiospermae","ARATH34405","AT5G20310"
"18977",15198374,2,"Eukaryota","ARATH34408","AT5G20320"
"18978",15198375,10,"Pentapetalae","ARATH34409","AT5G20330"
"18979",15198376,10,"Pentapetalae","ARATH34410","AT5G20340"
"18980",15198381,3,"Viridiplantae","ARATH34415","AT5G20360"
"18981",15198382,13,"Brassicaceae","ARATH34416","AT5G20370"
"18982",15198384,2,"Eukaryota","ARATH34418","AT5G20380"
"18983",15198385,10,"Pentapetalae","ARATH34419","AT5G20390"
"18984",15198386,9,"Mesangiospermae","ARATH34420","AT5G20400"
"18985",15198387,2,"Eukaryota","ARATH34421","AT5G20410"
"18986",15198388,9,"Mesangiospermae","ARATH34422","AT5G20420"
"18987",15198389,2,"Eukaryota","ARATH34423","AT5G20430"
"18988",15198390,2,"Eukaryota","ARATH34424","AT5G20440"
"18989",15198403,10,"Pentapetalae","ARATH34437","AT5G20480"
"18990",15198404,3,"Viridiplantae","ARATH34438","AT5G20490"
"18991",15198407,2,"Eukaryota","ARATH34441","AT5G20500"
"18992",15198408,6,"Tracheophyta","ARATH34442","AT5G20510"
"18993",15198411,2,"Eukaryota","ARATH34445","AT5G20520"
"18994",15198412,6,"Tracheophyta","ARATH34446","AT5G20540"
"18995",15198414,10,"Pentapetalae","ARATH34448","AT5G20560"
"18996",15198415,2,"Eukaryota","ARATH34449","AT5G20570"
"18997",15198418,3,"Viridiplantae","ARATH34452","AT5G20580"
"18998",15198420,6,"Tracheophyta","ARATH34454","AT5G20590"
"18999",15198422,5,"Embryophyta","ARATH34456","AT5G20600"
"19000",15198423,5,"Embryophyta","ARATH34457","AT5G20610"
"19001",15198424,2,"Eukaryota","ARATH34458","AT5G20620"
"19002",15198426,8,"Magnoliopsida","ARATH34460","AT5G20630"
"19003",15198428,7,"Spermatophyta","ARATH34462","AT5G20635"
"19004",15198429,7,"Spermatophyta","ARATH34463","AT5G20640"
"19005",15198430,5,"Embryophyta","ARATH34464","AT5G20650"
"19006",15198431,4,"Streptophyta","ARATH34465","AT5G20660"
"19007",15198435,10,"Pentapetalae","ARATH34469","AT5G20670"
"19008",15198438,6,"Tracheophyta","ARATH34472","AT5G20680"
"19009",15198439,9,"Mesangiospermae","ARATH34473","AT5G20690"
"19010",15198440,10,"Pentapetalae","ARATH34474","AT5G20700"
"19011",15198441,2,"Eukaryota","ARATH34475","AT5G20710"
"19012",15198443,2,"Eukaryota","ARATH34477","AT5G20720"
"19013",15198444,8,"Magnoliopsida","ARATH34478","AT5G20730"
"19014",15198447,7,"Spermatophyta","ARATH34481","AT5G20740"
"19015",15198449,10,"Pentapetalae","ARATH34483","AT5G20790"
"19016",15198451,8,"Magnoliopsida","ARATH34485","AT5G20810"
"19017",15198453,10,"Pentapetalae","ARATH34487","AT5G20820"
"19018",15198454,1,"LUCA","ARATH34488","AT5G20830"
"19019",15198455,2,"Eukaryota","ARATH34489","AT5G20840"
"19020",15198458,8,"Magnoliopsida","ARATH34492","AT5G20860"
"19021",15198460,8,"Magnoliopsida","ARATH34494","AT5G20870"
"19022",15198461,7,"Spermatophyta","ARATH34495","AT5G20885"
"19023",15198462,1,"LUCA","ARATH34496","AT5G20890"
"19024",15198463,13,"Brassicaceae","ARATH34497","AT5G20900"
"19025",15198464,2,"Eukaryota","ARATH34498","AT5G20910"
"19026",15198465,2,"Eukaryota","ARATH34499","AT5G20920"
"19027",15198467,2,"Eukaryota","ARATH34501","AT5G20930"
"19028",15198468,8,"Magnoliopsida","ARATH34502","AT5G20935"
"19029",15198470,2,"Eukaryota","ARATH34504","AT5G20940"
"19030",15198472,2,"Eukaryota","ARATH34506","AT5G20950"
"19031",15198473,2,"Eukaryota","ARATH34507","AT5G20960"
"19032",15198474,1,"LUCA","ARATH34508","AT5G20980"
"19033",15198477,2,"Eukaryota","ARATH34511","AT5G20990"
"19034",15198479,2,"Eukaryota","ARATH34513","AT5G21010"
"19035",15198482,5,"Embryophyta","ARATH34516","AT5G21030"
"19036",15198483,5,"Embryophyta","ARATH34517","AT5G21040"
"19037",15198484,9,"Mesangiospermae","ARATH34518","AT5G21050"
"19038",15198485,2,"Eukaryota","ARATH34519","AT5G21060"
"19039",15198488,1,"LUCA","ARATH34522","AT5G21070"
"19040",15198489,4,"Streptophyta","ARATH34523","AT5G21080"
"19041",15198492,2,"Eukaryota","ARATH34526","AT5G21105"
"19042",15198495,13,"Brassicaceae","ARATH34529","AT5G21120"
"19043",15198498,8,"Magnoliopsida","ARATH34532","AT5G21130"
"19044",15198499,2,"Eukaryota","ARATH34533","AT5G21140"
"19045",15198500,5,"Embryophyta","ARATH34534","AT5G21150"
"19046",15198502,5,"Embryophyta","ARATH34536","AT5G21160"
"19047",15198506,2,"Eukaryota","ARATH34540","AT5G21170"
"19048",15198507,9,"Mesangiospermae","ARATH34541","AT5G21222"
"19049",15198508,2,"Eukaryota","ARATH34542","AT5G21274"
"19050",15198509,2,"Eukaryota","ARATH34543","AT5G21326"
"19051",15198510,5,"Embryophyta","ARATH34544","AT5G21430"
"19052",15198512,7,"Spermatophyta","ARATH34546","AT5G21482"
"19053",15198514,10,"Pentapetalae","ARATH34548","AT5G21900"
"19054",15198515,8,"Magnoliopsida","ARATH34549","AT5G21910"
"19055",15198516,10,"Pentapetalae","ARATH34550","AT5G21920"
"19056",15198520,2,"Eukaryota","ARATH34554","AT5G21930"
"19057",15198521,10,"Pentapetalae","ARATH34555","AT5G21940"
"19058",15198523,6,"Tracheophyta","ARATH34557","AT5G21950"
"19059",15198527,13,"Brassicaceae","ARATH34561","AT5G21960"
"19060",15198528,7,"Spermatophyta","ARATH34562","AT5G21970"
"19061",15198529,10,"Pentapetalae","ARATH34563","AT5G21280"
"19062",15198531,2,"Eukaryota","ARATH34565","AT5G21990"
"19063",15198532,5,"Embryophyta","ARATH34566","AT5G22000"
"19064",15198535,2,"Eukaryota","ARATH34569","AT5G22010"
"19065",15198537,2,"Eukaryota","ARATH34571","AT5G22020"
"19066",15198539,2,"Eukaryota","ARATH34573","AT5G22030"
"19067",15198540,7,"Spermatophyta","ARATH34574","AT5G22040"
"19068",15198541,8,"Magnoliopsida","ARATH34575","AT5G22050"
"19069",15198543,2,"Eukaryota","ARATH34577","AT5G22060"
"19070",15198544,5,"Embryophyta","ARATH34578","AT5G22070"
"19071",15198546,2,"Eukaryota","ARATH34580","AT5G22080"
"19072",15198547,10,"Pentapetalae","ARATH34581","AT5G22090"
"19073",15198548,2,"Eukaryota","ARATH34582","AT5G22100"
"19074",15198549,2,"Eukaryota","ARATH34583","AT5G22110"
"19075",15198551,4,"Streptophyta","ARATH34585","AT5G22120"
"19076",15198554,2,"Eukaryota","ARATH34588","AT5G22130"
"19077",15198555,2,"Eukaryota","ARATH34589","AT5G22140"
"19078",15198558,13,"Brassicaceae","ARATH34592","AT5G22150"
"19079",15198560,13,"Brassicaceae","ARATH34594","AT5G22160"
"19080",15198561,13,"Brassicaceae","ARATH34595","AT5G22170"
"19081",15198562,14,"Arabidopsis","ARATH34596","AT5G22180"
"19082",15198564,7,"Spermatophyta","ARATH34598","AT5G22200"
"19083",15198565,9,"Mesangiospermae","ARATH34599","AT5G22210"
"19084",15198566,5,"Embryophyta","ARATH34600","AT5G22220"
"19085",15198568,13,"Brassicaceae","ARATH34602","AT5G22240"
"19086",15198569,2,"Eukaryota","ARATH34603","AT5G22250"
"19087",15198570,5,"Embryophyta","ARATH34604","AT5G22260"
"19088",15198571,13,"Brassicaceae","ARATH34605","AT5G22270"
"19089",15198572,6,"Tracheophyta","ARATH34606","AT5G22280"
"19090",15198575,13,"Brassicaceae","ARATH34609","AT5G22290"
"19091",15198578,1,"LUCA","ARATH34612","AT5G22300"
"19092",15198579,9,"Mesangiospermae","ARATH34613","AT5G22310"
"19093",15198581,2,"Eukaryota","ARATH34615","AT5G22320"
"19094",15198582,1,"LUCA","ARATH34616","AT5G22330"
"19095",15198583,5,"Embryophyta","ARATH34617","AT5G22340"
"19096",15198585,4,"Streptophyta","ARATH34619","AT5G22350"
"19097",15198587,2,"Eukaryota","ARATH34621","AT5G22360"
"19098",15198588,2,"Eukaryota","ARATH34622","AT5G22370"
"19099",15198589,8,"Magnoliopsida","ARATH34623","AT5G22380"
"19100",15198590,8,"Magnoliopsida","ARATH34624","AT5G22390"
"19101",15198591,9,"Mesangiospermae","ARATH34625","AT5G22400"
"19102",15198592,8,"Magnoliopsida","ARATH34626","AT5G22410"
"19103",15198597,1,"LUCA","ARATH34631","AT5G22420"
"19104",15198598,8,"Magnoliopsida","ARATH34632","AT5G22430"
"19105",15198599,1,"LUCA","ARATH34633","AT5G22440"
"19106",15198601,10,"Pentapetalae","ARATH34635","AT5G22460"
"19107",15198602,2,"Eukaryota","ARATH34636","AT5G22470"
"19108",15198603,2,"Eukaryota","ARATH34637","AT5G22480"
"19109",15198607,1,"LUCA","ARATH34641","AT5G22500"
"19110",15198609,1,"LUCA","ARATH34643","AT5G22510"
"19111",15198611,13,"Brassicaceae","ARATH34645","AT5G22530"
"19112",15198612,10,"Pentapetalae","ARATH34646","AT5G22540"
"19113",15198613,13,"Brassicaceae","ARATH34647","AT5G22545"
"19114",15198615,10,"Pentapetalae","ARATH34649","AT5G22550"
"19115",15198616,14,"Arabidopsis","ARATH34650","AT5G22555"
"19116",15198617,10,"Pentapetalae","ARATH34651","AT5G22560"
"19117",15198618,13,"Brassicaceae","ARATH34652","AT5G22570"
"19118",15198619,7,"Spermatophyta","ARATH34653","AT5G22580"
"19119",15198621,14,"Arabidopsis","ARATH34655","AT5G22600"
"19120",15198626,13,"Brassicaceae","ARATH34660","AT5G22610"
"19121",15198627,1,"LUCA","ARATH34661","AT5G22620"
"19122",15198630,1,"LUCA","ARATH34664","AT5G22630"
"19123",15198631,5,"Embryophyta","ARATH34665","AT5G22640"
"19124",15198634,2,"Eukaryota","ARATH34668","AT5G22650"
"19125",15198638,13,"Brassicaceae","ARATH34672","AT5G22670"
"19126",15198642,13,"Brassicaceae","ARATH34676","AT5G22690"
"19127",15198650,10,"Pentapetalae","ARATH34684","AT5G22740"
"19128",15198651,2,"Eukaryota","ARATH34685","AT5G22750"
"19129",15198652,8,"Magnoliopsida","ARATH34686","AT5G22760"
"19130",15198656,2,"Eukaryota","ARATH34690","AT5G22770"
"19131",15198657,2,"Eukaryota","ARATH34691","AT5G22780"
"19132",15198659,13,"Brassicaceae","ARATH34693","AT5G22790"
"19133",15198660,13,"Brassicaceae","ARATH34694","AT5G22791"
"19134",15198668,1,"LUCA","ARATH34702","AT5G22800"
"19135",15198669,5,"Embryophyta","ARATH34703","AT5G22810"
"19136",15198671,8,"Magnoliopsida","ARATH34705","AT5G22820"
"19137",15198672,2,"Eukaryota","ARATH34706","AT5G22830"
"19138",15198673,2,"Eukaryota","ARATH34707","AT5G22840"
"19139",15198674,2,"Eukaryota","ARATH34708","AT5G22850"
"19140",15198675,2,"Eukaryota","ARATH34709","AT5G22860"
"19141",15198680,8,"Magnoliopsida","ARATH34714","AT5G22870"
"19142",15198681,5,"Embryophyta","ARATH34715","AT5G22875"
"19143",15198682,2,"Eukaryota","ARATH34716","AT5G22880"
"19144",15198683,10,"Pentapetalae","ARATH34717","AT5G22890"
"19145",15198684,10,"Pentapetalae","ARATH34718","AT5G22900"
"19146",15198685,13,"Brassicaceae","ARATH34719","AT5G22910"
"19147",15198686,2,"Eukaryota","ARATH34720","AT5G22920"
"19148",15198688,8,"Magnoliopsida","ARATH34722","AT5G22930"
"19149",15198689,2,"Eukaryota","ARATH34723","AT5G22940"
"19150",15198691,2,"Eukaryota","ARATH34725","AT5G22950"
"19151",15198694,13,"Brassicaceae","ARATH34728","AT5G22970"
"19152",15198696,2,"Eukaryota","ARATH34730","AT5G22980"
"19153",15198697,13,"Brassicaceae","ARATH34731","AT5G22990"
"19154",15198698,13,"Brassicaceae","ARATH34732","AT5G23000"
"19155",15198700,1,"LUCA","ARATH34734","AT5G23010"
"19156",15198702,1,"LUCA","ARATH34736","AT5G23020"
"19157",15198703,10,"Pentapetalae","ARATH34737","AT5G23030"
"19158",15198704,13,"Brassicaceae","ARATH34738","AT5G23035"
"19159",15198705,6,"Tracheophyta","ARATH34739","AT5G23040"
"19160",15198707,1,"LUCA","ARATH34741","AT5G23050"
"19161",15198709,3,"Viridiplantae","ARATH34743","AT5G23060"
"19162",15198710,1,"LUCA","ARATH34744","AT5G23070"
"19163",15198711,3,"Viridiplantae","ARATH34745","AT5G23080"
"19164",15198714,2,"Eukaryota","ARATH34748","AT5G23090"
"19165",15198716,9,"Mesangiospermae","ARATH34750","AT5G23100"
"19166",15198717,2,"Eukaryota","ARATH34751","AT5G23110"
"19167",15198720,2,"Eukaryota","ARATH34754","AT5G23120"
"19168",15198721,9,"Mesangiospermae","ARATH34755","AT5G23130"
"19169",15198722,2,"Eukaryota","ARATH34756","AT5G23140"
"19170",15198724,8,"Magnoliopsida","ARATH34758","AT5G23150"
"19171",15198725,10,"Pentapetalae","ARATH34759","AT5G23160"
"19172",15198726,8,"Magnoliopsida","ARATH34760","AT5G23170"
"19173",15198728,2,"Eukaryota","ARATH34762","AT5G23190"
"19174",15198729,4,"Streptophyta","ARATH34763","AT5G23200"
"19175",15198734,2,"Eukaryota","ARATH34768","AT5G23210"
"19176",15198735,13,"Brassicaceae","ARATH34769","AT5G23212"
"19177",15198736,1,"LUCA","ARATH34770","AT5G23220"
"19178",15198737,1,"LUCA","ARATH34771","AT5G23230"
"19179",15198738,7,"Spermatophyta","ARATH34772","AT5G23240"
"19180",15198740,1,"LUCA","ARATH34774","AT5G23250"
"19181",15198742,8,"Magnoliopsida","ARATH34776","AT5G23260"
"19182",15198746,2,"Eukaryota","ARATH34780","AT5G23270"
"19183",15198747,8,"Magnoliopsida","ARATH34781","AT5G23280"
"19184",15198748,2,"Eukaryota","ARATH34782","AT5G23290"
"19185",15198749,2,"Eukaryota","ARATH34783","AT5G23300"
"19186",15198750,1,"LUCA","ARATH34784","AT5G23310"
"19187",15198752,2,"Eukaryota","ARATH34786","AT5G23320"
"19188",15198753,10,"Pentapetalae","ARATH34787","AT5G23330"
"19189",15198754,5,"Embryophyta","ARATH34788","AT5G23340"
"19190",15198755,9,"Mesangiospermae","ARATH34789","AT5G23350"
"19191",15198756,9,"Mesangiospermae","ARATH34790","AT5G23360"
"19192",15198757,9,"Mesangiospermae","ARATH34791","AT5G23370"
"19193",15198758,10,"Pentapetalae","ARATH34792","AT5G23380"
"19194",15198760,8,"Magnoliopsida","ARATH34794","AT5G23390"
"19195",15198761,2,"Eukaryota","ARATH34795","AT5G23395"
"19196",15198762,7,"Spermatophyta","ARATH34796","AT5G23400"
"19197",15198763,14,"Arabidopsis","ARATH34797","AT5G23405"
"19198",15198766,4,"Streptophyta","ARATH34800","AT5G23420"
"19199",15198768,5,"Embryophyta","ARATH34802","AT5G23430"
"19200",15198770,11,"rosids","ARATH34804","AT5G23440"
"19201",15198773,4,"Streptophyta","ARATH34807","AT5G23450"
"19202",15198775,9,"Mesangiospermae","ARATH34809","AT5G23470"
"19203",15198776,13,"Brassicaceae","ARATH34810","AT5G23480"
"19204",15198781,5,"Embryophyta","ARATH34815","AT5G23490"
"19205",15198783,9,"Mesangiospermae","ARATH34817","AT5G23510"
"19206",15198785,9,"Mesangiospermae","ARATH34819","AT5G23520"
"19207",15198786,6,"Tracheophyta","ARATH34820","AT5G23530"
"19208",15198787,2,"Eukaryota","ARATH34821","AT5G23535"
"19209",15198788,2,"Eukaryota","ARATH34822","AT5G23540"
"19210",15198790,2,"Eukaryota","ARATH34824","AT5G23550"
"19211",15198792,7,"Spermatophyta","ARATH34826","AT5G23570"
"19212",15198793,2,"Eukaryota","ARATH34827","AT5G23575"
"19213",15198794,2,"Eukaryota","ARATH34828","AT5G23580"
"19214",15198795,2,"Eukaryota","ARATH34829","AT5G23590"
"19215",15198797,11,"rosids","ARATH34831","AT5G23610"
"19216",15198799,2,"Eukaryota","ARATH34833","AT5G23630"
"19217",15198800,13,"Brassicaceae","ARATH34834","AT5G23650"
"19218",15198801,2,"Eukaryota","ARATH34835","AT5G23660"
"19219",15198802,2,"Eukaryota","ARATH34836","AT5G23670"
"19220",15198803,10,"Pentapetalae","ARATH34837","AT5G23680"
"19221",15198804,7,"Spermatophyta","ARATH34838","AT5G23690"
"19222",15198806,5,"Embryophyta","ARATH34840","AT5G23700"
"19223",15198808,2,"Eukaryota","ARATH34842","AT5G23710"
"19224",15198809,5,"Embryophyta","ARATH34843","AT5G23720"
"19225",15198812,2,"Eukaryota","ARATH34846","AT5G23730"
"19226",15198813,2,"Eukaryota","ARATH34847","AT5G23740"
"19227",15198816,10,"Pentapetalae","ARATH34850","AT5G23750"
"19228",15198817,8,"Magnoliopsida","ARATH34851","AT5G23760"
"19229",15198820,13,"Brassicaceae","ARATH34854","AT5G23770"
"19230",15198821,13,"Brassicaceae","ARATH34855","AT5G23780"
"19231",15198823,2,"Eukaryota","ARATH34857","AT5G23790"
"19232",15198824,11,"rosids","ARATH34858","AT5G23800"
"19233",15198827,3,"Viridiplantae","ARATH34861","AT5G23810"
"19234",15198830,13,"Brassicaceae","ARATH34864","AT5G23820"
"19235",15198834,13,"Brassicaceae","ARATH34868","AT5G23840"
"19236",15198835,4,"Streptophyta","ARATH34869","AT5G23850"
"19237",15198836,2,"Eukaryota","ARATH34870","AT5G23860"
"19238",15198840,2,"Eukaryota","ARATH34874","AT5G23880"
"19239",15198841,13,"Brassicaceae","ARATH34875","AT5G23890"
"19240",15198843,2,"Eukaryota","ARATH34877","AT5G23900"
"19241",15198844,13,"Brassicaceae","ARATH34878","AT5G23903"
"19242",15198847,9,"Mesangiospermae","ARATH34881","AT5G23910"
"19243",15198848,5,"Embryophyta","ARATH34882","AT5G23920"
"19244",15198849,13,"Brassicaceae","ARATH34883","AT5G23930"
"19245",15198850,6,"Tracheophyta","ARATH34884","AT5G23940"
"19246",15198852,7,"Spermatophyta","ARATH34886","AT5G23950"
"19247",15198854,12,"malvids","ARATH34888","AT5G23960"
"19248",15198855,13,"Brassicaceae","ARATH34889","AT5G23970"
"19249",15198856,4,"Streptophyta","ARATH34890","AT5G23980"
"19250",15198857,4,"Streptophyta","ARATH34891","AT5G23990"
"19251",15198860,1,"LUCA","ARATH34894","AT5G24000"
"19252",15198861,10,"Pentapetalae","ARATH34895","AT5G24010"
"19253",15198862,1,"LUCA","ARATH34896","AT5G24020"
"19254",15198863,7,"Spermatophyta","ARATH34897","AT5G24030"
"19255",15198865,11,"rosids","ARATH34899","AT5G24040"
"19256",15198868,13,"Brassicaceae","ARATH34902","AT5G24050"
"19257",15198870,9,"Mesangiospermae","ARATH34904","AT5G24060"
"19258",15198872,7,"Spermatophyta","ARATH34906","AT5G24070"
"19259",15198873,8,"Magnoliopsida","ARATH34907","AT5G24080"
"19260",15198875,2,"Eukaryota","ARATH34909","AT5G24090"
"19261",15198876,13,"Brassicaceae","ARATH34910","AT5G24100"
"19262",15198877,10,"Pentapetalae","ARATH34911","AT5G24105"
"19263",15198878,13,"Brassicaceae","ARATH34912","AT5G24110"
"19264",15198879,6,"Tracheophyta","ARATH34913","AT5G24120"
"19265",15198880,5,"Embryophyta","ARATH34914","AT5G24130"
"19266",15198881,2,"Eukaryota","ARATH34915","AT5G24140"
"19267",15198883,2,"Eukaryota","ARATH34917","AT5G24150"
"19268",15198887,2,"Eukaryota","ARATH34921","AT5G24160"
"19269",15198890,9,"Mesangiospermae","ARATH34924","AT5G24165"
"19270",15198891,2,"Eukaryota","ARATH34925","AT5G24170"
"19271",15198893,5,"Embryophyta","ARATH34927","AT5G24180"
"19272",15198894,7,"Spermatophyta","ARATH34928","AT5G24190"
"19273",15198896,5,"Embryophyta","ARATH34930","AT5G24210"
"19274",15198898,5,"Embryophyta","ARATH34932","AT5G24220"
"19275",15198899,5,"Embryophyta","ARATH34933","AT5G24230"
"19276",15198900,4,"Streptophyta","ARATH34934","AT5G24240"
"19277",15198901,2,"Eukaryota","ARATH34935","AT5G24260"
"19278",15198904,2,"Eukaryota","ARATH34938","AT5G24270"
"19279",15198907,10,"Pentapetalae","ARATH34941","AT5G24275"
"19280",15198909,8,"Magnoliopsida","ARATH34943","AT5G24280"
"19281",15198911,13,"Brassicaceae","ARATH34945","AT5G24290"
"19282",15198913,2,"Eukaryota","ARATH34947","AT5G24300"
"19283",15198916,8,"Magnoliopsida","ARATH34950","AT5G24310"
"19284",15198918,13,"Brassicaceae","ARATH34952","AT5G24313"
"19285",15198920,8,"Magnoliopsida","ARATH34954","AT5G24314"
"19286",15198921,14,"Arabidopsis","ARATH34955","AT5G24316"
"19287",15198925,7,"Spermatophyta","ARATH34959","AT5G24318"
"19288",15198926,9,"Mesangiospermae","ARATH34960","AT5G24320"
"19289",15198928,2,"Eukaryota","ARATH34962","AT5G24330"
"19290",15198930,2,"Eukaryota","ARATH34964","AT5G24340"
"19291",15198932,5,"Embryophyta","ARATH34966","AT5G24350"
"19292",15198935,14,"Arabidopsis","ARATH34969","AT5G24355"
"19293",15198936,11,"rosids","ARATH34970","AT5G24360"
"19294",15198939,14,"Arabidopsis","ARATH34973","AT5G24370"
"19295",15198940,2,"Eukaryota","ARATH34974","AT5G24380"
"19296",15198941,4,"Streptophyta","ARATH34975","AT5G24390"
"19297",15198942,2,"Eukaryota","ARATH34976","AT5G24400"
"19298",15198943,2,"Eukaryota","ARATH34977","AT5G24410"
"19299",15198944,2,"Eukaryota","ARATH34978","AT5G24420"
"19300",15198945,4,"Streptophyta","ARATH34979","AT5G24430"
"19301",15198946,13,"Brassicaceae","ARATH34980","AT5G24440"
"19302",15198948,5,"Embryophyta","ARATH34982","AT5G24450"
"19303",15198949,6,"Tracheophyta","ARATH34983","AT5G24460"
"19304",15198950,10,"Pentapetalae","ARATH34984","AT5G24470"
"19305",15198952,2,"Eukaryota","ARATH34986","AT5G24490"
"19306",15198953,10,"Pentapetalae","ARATH34987","AT5G24500"
"19307",15198955,2,"Eukaryota","ARATH34989","AT5G24520"
